Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVG_M_R
15344,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
15345,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
15346,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
15347,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
15348,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
15349,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
15350,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
15351,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
15352,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
15353,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
15354,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
15355,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
15356,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
15357,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
15358,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
15359,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
15360,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
15361,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
15362,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
15363,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
15364,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
15365,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
15366,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
15367,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
15368,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
15369,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
15370,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
15371,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
15372,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
15373,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
15374,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
15375,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
15376,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
15377,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
15378,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
15379,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
15380,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
15381,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
15382,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
15383,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
15384,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
15385,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
15386,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
15387,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
15388,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15389,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
15390,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15391,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
15392,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
15393,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
15394,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
15395,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
15396,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
15397,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
15398,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15399,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
15400,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15401,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
15402,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15403,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
15404,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15405,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
15406,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15407,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
15408,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
15409,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
15410,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
15411,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
15412,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
15413,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
15414,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
15415,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
15416,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
15417,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
15418,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
15419,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
15420,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
15421,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
15422,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
15423,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
15424,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
15425,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
15426,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
15427,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
15428,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
15429,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Grassland
15430,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
15431,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
15432,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
15433,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
15434,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
15435,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
15436,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
15437,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
15438,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
15439,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
15440,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
15441,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
15442,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
15443,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
15444,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
15445,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
15446,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
15447,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15448,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15449,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
15450,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
15451,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15452,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15453,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
15454,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
15455,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
15456,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
15457,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
15458,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
15459,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
15460,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
15461,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
15462,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
15463,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
15464,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
15465,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
15466,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
15467,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
15468,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
15469,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
15470,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15471,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
15472,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15473,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
15474,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15475,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
15476,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
15477,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
15478,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
15479,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
15480,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
15481,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
15482,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
15483,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
15484,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15485,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15486,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
15487,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
15488,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
15489,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
15490,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
15491,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
15492,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
15493,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
15494,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
15495,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
15496,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
15497,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
15498,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
15499,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
15500,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
15501,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
15502,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15503,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15504,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
15505,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
15506,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
15507,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15508,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
15509,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
15510,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
15511,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
15512,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
15513,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
15514,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
15515,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
15516,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15517,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
15518,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
15519,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15520,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15521,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15522,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15523,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
15524,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
15525,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
15526,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15527,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15528,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
15529,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15530,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15531,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
15532,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15533,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
15534,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
15535,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
15536,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
15537,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
15538,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
15539,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15540,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
15541,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
15542,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
15543,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
15544,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
15545,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
15546,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
15547,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Bareland
15548,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
15549,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
15550,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
15551,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
15552,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
15553,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
15554,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
15555,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
15556,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
15557,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
15558,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
15559,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
15560,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
15561,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
15562,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
15563,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
15564,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
15565,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
15566,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
15567,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
15568,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
15569,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
15570,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
15571,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
15572,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
15573,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
15574,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
15575,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
15576,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
15577,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
15578,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
15579,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
15580,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
15581,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
15582,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Bareland
15583,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
15584,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
15585,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
15586,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
15587,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
15588,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
15589,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
15590,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
15591,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
15592,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15593,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
15594,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
15595,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15596,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
15597,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
15598,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
15599,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
15600,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
15601,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
15602,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
15603,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15604,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
15605,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
15606,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15607,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
15608,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
15609,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
15610,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
15611,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
15612,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
15613,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
15614,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
15615,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
15616,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
15617,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
15618,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15619,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
15620,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
15621,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15622,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15623,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15624,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15625,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
15626,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
15627,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15628,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
15629,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
15630,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
15631,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
15632,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
15633,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Grassland
15634,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
15635,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest,Forest
15636,Forest,Water,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
15637,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
15638,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
15639,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
15640,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
15641,Forest,Water,Grassland,Water,Non_Wetland,Forest,NULL,Forest
15642,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15643,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
15644,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
15645,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
15646,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15647,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15648,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
15649,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
15650,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
15651,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
15652,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
15653,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
15654,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
15655,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
15656,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
15657,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
15658,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15659,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
15660,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15661,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
15662,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
15663,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
15664,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
15665,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15666,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
15667,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15668,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
15669,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15670,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
15671,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
15672,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
15673,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
15674,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
