Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVL_M_R
2366,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2367,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
2368,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
2369,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2370,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2371,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2372,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2373,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Forest
2374,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
2375,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2376,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2377,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2378,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2379,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2380,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2381,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2382,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2383,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2384,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2385,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2386,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2387,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2388,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2389,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2390,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2391,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2392,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2393,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2394,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2395,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2396,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2397,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2398,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2399,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2400,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2401,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2402,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2403,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2404,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2405,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2406,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2407,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2408,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2409,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2410,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2411,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2412,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2413,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2414,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2415,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2416,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2417,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2418,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2419,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2420,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2421,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2422,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2423,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2424,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2425,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2426,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2427,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2428,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2429,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2430,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2431,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2432,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2433,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2434,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2435,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2436,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2437,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2438,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2439,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2440,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2441,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2442,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2443,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2444,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2445,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2446,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2447,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2448,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2449,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2450,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2451,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2452,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
2453,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2454,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2455,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
2456,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2457,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2458,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2459,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2460,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
2461,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2462,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
2463,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
2464,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
2465,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2466,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2467,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2468,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2469,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2470,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2471,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2472,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2473,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2474,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2475,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2476,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2477,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2478,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2479,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2480,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2481,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2482,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2483,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2484,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2485,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2486,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2487,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
2488,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2489,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2490,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2491,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2492,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2493,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2494,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2495,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
2496,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
2497,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2498,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2499,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2500,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2501,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
2502,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2503,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2504,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2505,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2506,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
2507,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2508,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2509,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
2510,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2511,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2512,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2513,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2514,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2515,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2516,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2517,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2518,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
2519,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
2520,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2521,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2522,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2523,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2524,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2525,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2526,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2527,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2528,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2529,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
2530,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2531,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2532,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2533,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2534,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2535,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2536,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2537,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
2538,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
2539,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
2540,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
2541,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
2542,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
2543,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
2544,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2545,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
2546,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
2547,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
2548,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2549,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2550,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2551,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2552,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2553,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
2554,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2555,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
2556,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2557,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2558,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2559,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2560,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2561,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2562,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2563,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2564,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2565,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2566,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2567,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2568,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2569,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2570,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
2571,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2572,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
2573,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
2574,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2575,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2576,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2577,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2578,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2579,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2580,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2581,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2582,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2583,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2584,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2585,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2586,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2587,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2588,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2589,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2590,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2591,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2592,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2593,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2594,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2595,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2596,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2597,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2598,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
2599,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2600,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2601,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2602,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2603,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2604,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2605,Forest,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2606,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2607,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2608,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2609,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
2610,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2611,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2612,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2613,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
2614,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
2615,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
2616,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2617,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2618,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2619,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2620,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2621,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2622,Forest,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2623,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2624,Forest,NULL,Water,NULL,Water,NULL,Wetland,Wetland
2625,Forest,NULL,Water,NULL,Water,NULL,Water,Water
2626,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
2627,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
2628,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
2629,Forest,NULL,Water,Non_Water,Water,NULL,Water,Water
2630,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2631,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Wetland
2632,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Forest
2633,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
2634,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
2635,Forest,NULL,Water,Water,Water,NULL,Water,Grassland
2636,Forest,NULL,Water,Water,Water,NULL,Water,Water
2637,Forest,NULL,Water,Water,Water,Bareland,Wetland,Grassland
2638,Forest,NULL,Water,Water,Water,Bareland,Wetland,Wetland
2639,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
2640,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
2641,Forest,NULL,Water,Water,Water,Water,Wetland,Water
2642,Forest,NULL,Water,Water,Water,Water,Water,Grassland
2643,Forest,NULL,Water,Water,Water,Water,Water,Wetland
2644,Forest,NULL,Water,Water,Water,Water,Water,Water
2645,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2646,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2647,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2648,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2649,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2650,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2651,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2652,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2653,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2654,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2655,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2656,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2657,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2658,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2659,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2660,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2661,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2662,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2663,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2664,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2665,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2666,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2667,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2668,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2669,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2670,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2671,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2672,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2673,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2674,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2675,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2676,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2677,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2678,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2679,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2680,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2681,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2682,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2683,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2684,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2685,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2686,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2687,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2688,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2689,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2690,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2691,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2692,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2693,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2694,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2695,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2696,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2697,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2698,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2699,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2700,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2701,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
