Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLV_M_R
3838,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3839,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3840,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3841,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3842,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3843,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3844,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3845,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3846,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3847,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3848,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3849,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3850,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3851,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3852,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3853,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3854,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3855,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3856,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3857,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3858,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3859,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3860,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3861,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
3862,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3863,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3864,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3865,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3866,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3867,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3868,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3869,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3870,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3871,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3872,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3873,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3874,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3875,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3876,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3877,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3878,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3879,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3880,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3881,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3882,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3883,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3884,Forest,Bareland,Water,NULL,Water,NULL,NULL,Cropland
3885,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3886,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3887,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
3888,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
3889,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3890,Forest,Bareland,Water,Water,Water,NULL,NULL,Cropland
3891,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3892,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3893,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3894,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3895,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3896,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3897,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3898,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3899,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3900,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3901,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3902,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3903,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3904,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3905,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3906,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3907,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3908,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3909,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3910,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3911,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3912,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3913,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3914,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3915,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3916,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3917,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3918,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3919,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3920,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3921,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3922,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3923,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3924,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3925,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3926,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3927,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3928,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3929,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3930,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3931,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3932,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3933,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3934,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3935,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3936,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3937,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3938,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3939,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3940,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3941,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3942,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3943,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3944,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3945,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3946,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3947,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
3948,Forest,Built-up,Water,NULL,Water,NULL,NULL,Built-up
3949,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3950,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3951,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3952,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3953,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3954,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3955,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3956,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3957,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3958,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3959,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3960,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3961,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3962,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3963,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3964,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3965,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3966,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3967,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3968,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3969,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3970,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3971,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
3972,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3973,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3974,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3975,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3976,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3977,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3978,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3979,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3980,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3981,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3982,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3983,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3984,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3985,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3986,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3987,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3988,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3989,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3990,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3991,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3992,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3993,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3994,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3995,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3996,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3997,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3998,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3999,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4000,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4001,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4002,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4003,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
4004,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4005,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4006,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4007,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4008,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4009,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4010,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
4011,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4012,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4013,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4014,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4015,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4016,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4017,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
4018,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4019,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
4020,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4021,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
4022,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4023,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
4024,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
4025,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
4026,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4027,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4028,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4029,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4030,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4031,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4032,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4033,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
4034,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
4035,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
4036,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
4037,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4038,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
4039,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4040,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
4041,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4042,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
4043,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
4044,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4045,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
4046,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4047,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4048,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
4049,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4050,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4051,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4052,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4053,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4054,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4055,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4056,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4057,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4058,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
4059,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4060,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
4061,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4062,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
4063,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4064,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4065,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4066,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4067,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4068,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4069,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4070,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4071,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4072,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4073,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4074,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
4075,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
4076,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
4077,Forest,Water,Water,NULL,Water,NULL,NULL,Water
4078,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
4079,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
4080,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
4081,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
4082,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
4083,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
4084,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
4085,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
4086,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
4087,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
4088,Forest,Water,Water,Water,Water,NULL,NULL,Water
4089,Forest,Water,Water,Water,Water,NULL,NULL,Forest
4090,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4091,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4092,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4093,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4094,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4095,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
4096,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4097,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4098,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4099,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
4100,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4101,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4102,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4103,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4104,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
4105,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
4106,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
4107,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4108,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4109,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4110,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4111,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4112,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4113,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4114,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
4115,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4116,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4117,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4118,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
4119,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4120,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
4121,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4122,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4123,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
4124,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4125,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
4126,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4127,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
4128,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
4129,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4130,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4131,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4132,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4133,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4134,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4135,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4136,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4137,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4138,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4139,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4140,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4141,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4142,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
4143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4145,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
4146,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4147,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
4148,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4149,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4150,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4151,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4152,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4153,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4154,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4155,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4156,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4157,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4158,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4159,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4160,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4161,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4162,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4163,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4164,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4165,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
4166,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4167,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
4168,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4169,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
4170,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4171,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4172,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4173,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4174,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4175,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4176,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4177,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4178,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4179,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
