Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYR_M_R
15087,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
15088,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15089,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
15090,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
15091,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15092,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Cropland
15093,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
15094,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Bareland
15095,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
15096,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
15097,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15098,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15099,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15100,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15101,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
15102,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
15103,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
15104,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
15105,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15106,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15107,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15108,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15109,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15110,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15111,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
15112,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15113,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
15114,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15115,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15116,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15117,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
15118,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
15119,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15120,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Cropland
15121,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
15122,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
15123,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
15124,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
15125,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
15126,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
15127,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15128,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15129,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15130,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15131,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
15132,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15133,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15134,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15135,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
15136,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15137,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
15138,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15139,Water,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
15140,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15141,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15142,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
15143,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
15144,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
15145,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15146,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15147,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
15148,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
15149,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
15150,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
15151,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
15152,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
15153,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Cropland
15154,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
15155,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
15156,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
15157,Water,Water,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
15158,Water,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
15159,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,NULL
15160,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15161,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
15162,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15163,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
15164,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
15165,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
15166,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
15167,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15168,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
15169,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
15170,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
15171,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
15172,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
15173,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
15174,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
15175,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
15176,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
15177,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
15178,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
15179,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
15180,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
15181,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
15182,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
15183,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
15184,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
15185,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
15186,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
15187,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
15188,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
15189,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15190,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15191,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15192,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
15193,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15194,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
15195,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
15196,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15197,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
15198,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
15199,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
15200,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Cropland
15201,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Bareland
15202,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
15203,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
15204,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15205,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15206,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
15207,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15208,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
15209,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15210,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15211,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15212,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
15213,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15214,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15215,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
15216,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
15217,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
15218,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
15219,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
15220,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Bareland
15221,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
15222,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15223,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15224,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
15225,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15226,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15227,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15228,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15229,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
15230,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15231,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15232,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Cropland
15233,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
15234,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15235,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Bareland
15236,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
15237,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15238,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
15239,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15240,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15241,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15242,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
15243,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
15244,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
15245,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Cropland
15246,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
15247,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
15248,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
15249,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,NULL,Bareland
15250,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
15251,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
15252,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
15253,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
15254,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
15255,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
15256,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
15257,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15258,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Cropland
15259,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
15260,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
15261,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
15262,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
15263,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
15264,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
15265,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
15266,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
15267,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
15268,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
15269,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
15270,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
15271,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15272,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
15273,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
15274,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
15275,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
15276,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15277,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15278,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15279,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,NULL
15280,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
15281,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
15282,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
15283,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Cropland
15284,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
15285,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15286,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Cropland
15287,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
15288,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
15289,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
15290,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
15291,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
15292,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
15293,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
15294,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Bareland
15295,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Water
15296,Water,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
15297,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
15298,Water,Water,Forest,Water,Non_Wetland,NULL,Built-up,Grassland
15299,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
15300,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Cropland
15301,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
15302,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Bareland
15303,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
15304,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
15305,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
15306,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Cropland
15307,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Bareland
15308,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
15309,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
15310,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15311,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15312,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Bareland
15313,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
15314,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
15315,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
15316,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
15317,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Bareland
15318,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
15319,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
15320,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
15321,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
15322,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
15323,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
15324,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
15325,Water,Water,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
15326,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Bareland
15327,Water,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
15328,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
15329,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
15330,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
15331,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
15332,Water,Water,Forest,Water,Non_Wetland,Built-up,Water,Bareland
15333,Water,Water,Forest,Water,Non_Wetland,Water,NULL,NULL
15334,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
15335,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Bareland
15336,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
15337,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
15338,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
15339,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Cropland
15340,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
15341,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Bareland
15342,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
15343,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
15344,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
15345,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
15346,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
15347,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
15348,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
15349,Water,Water,Forest,Water,Non_Wetland,Water,Water,Cropland
15350,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
15351,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
15352,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
15353,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
15354,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
15355,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Grassland
15356,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Wetland
15357,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
15358,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
15359,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Bareland
15360,Water,Water,Forest,Water,Non_Wetland,Forest,Built-up,Grassland
15361,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
15362,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Cropland
15363,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Wetland
15364,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Bareland
15365,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
15366,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
15367,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15368,Water,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
15369,Water,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
15370,Water,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
15371,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15372,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
15373,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15374,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
15375,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
15376,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15377,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15378,Water,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
15379,Water,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
15380,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15381,Water,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
15382,Water,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
15383,Water,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
15384,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
15385,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15386,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15387,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15388,Water,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15389,Water,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
15390,Water,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
15391,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15392,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15393,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15394,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
