Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
3131,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3132,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3133,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3134,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3135,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3136,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3137,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3138,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3139,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3140,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3141,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3142,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3143,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3144,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3145,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3146,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3147,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3148,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3149,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3150,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
3151,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3152,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3153,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3154,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3155,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3156,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3157,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3158,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3159,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3160,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3161,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3162,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3163,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3164,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3165,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3166,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3167,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3168,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3169,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3170,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3171,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3172,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3173,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3174,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3175,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3176,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3177,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3178,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3179,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3180,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3181,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3182,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3183,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3184,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3185,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3186,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3187,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3188,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3189,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3190,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3191,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3192,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3193,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3194,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3195,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3196,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3197,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3198,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3199,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3200,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3201,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3202,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3203,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3204,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3205,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3206,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3207,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3208,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3209,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3210,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3211,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3212,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3213,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3214,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3215,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3216,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3217,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3218,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3219,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3220,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3221,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3222,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3223,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3224,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3225,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3226,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3227,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3228,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3229,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3230,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3231,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3232,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3233,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3234,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3235,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3236,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3237,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3238,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3239,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3240,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3241,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3242,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3243,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3244,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3245,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
3246,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3247,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3248,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3249,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3250,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3251,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3252,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3253,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3254,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3255,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3256,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3257,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3258,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3259,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3260,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3261,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3262,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3263,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3264,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3265,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3266,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3267,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3268,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3269,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
3270,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3271,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3272,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3273,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3274,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3275,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3276,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3277,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3278,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3279,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3280,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3281,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
3282,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3283,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3284,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3285,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3286,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3287,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
3288,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
3289,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3290,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3291,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3292,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3293,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3294,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3295,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3296,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3297,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3298,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3299,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3300,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3301,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3302,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
3303,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
3304,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3305,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
3306,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
3307,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3308,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3309,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
3310,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3311,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3312,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3313,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3314,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3315,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3316,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3317,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3318,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3319,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3320,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3321,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3322,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3323,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3324,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3325,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3326,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3327,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3328,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3329,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3330,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3331,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3332,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3333,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3334,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3335,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3336,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3337,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3338,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3339,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3340,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3341,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3342,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3343,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3344,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3345,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3346,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3347,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3348,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3349,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3350,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3351,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3352,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3353,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3354,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3355,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3356,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3357,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3358,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3359,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3360,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3361,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3362,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3363,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
3364,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3365,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3366,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3367,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3368,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3369,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3370,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3371,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3372,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3373,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3374,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3375,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3376,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3377,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3378,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3379,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3380,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3381,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3382,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3383,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3384,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3385,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3386,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3387,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3388,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3389,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3390,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3391,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3392,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3393,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3394,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3395,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3396,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3397,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3398,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3399,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3400,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3401,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3402,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3403,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3404,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3405,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3406,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3407,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3408,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
3409,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3410,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3411,Forest,Water,Water,Water,Water,NULL,NULL,Water
3412,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3413,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3414,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3415,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3416,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3417,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3418,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3419,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3420,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3421,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3422,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3423,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3424,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3425,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3426,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3427,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3431,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3432,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3433,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3434,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3435,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3436,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3437,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3438,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3439,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3440,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3441,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3442,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3443,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
3444,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3445,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3446,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3447,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3448,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3449,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3450,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3451,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3452,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3453,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3454,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3455,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3456,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3457,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3458,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3459,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3460,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3461,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3462,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3463,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3464,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3465,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3466,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3467,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3468,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3469,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3470,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3471,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3472,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3473,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3474,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3475,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3476,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3477,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
