Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KEB_M_R
2663,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2664,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2665,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2666,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2667,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2668,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2669,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2670,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2671,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2672,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2673,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2674,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2675,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2676,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2677,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2678,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2679,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2680,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2681,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2682,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2683,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2684,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2685,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2686,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2687,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2688,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2689,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2690,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2691,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2692,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2693,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2694,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2695,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2696,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2697,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2698,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2699,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2700,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2701,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2702,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2703,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2704,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2705,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2706,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2707,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2708,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2709,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2710,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2711,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2712,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2713,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2714,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2715,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2716,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2717,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2718,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2719,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2720,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2721,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2722,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2723,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
2724,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2725,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2726,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2727,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2728,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2729,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2730,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2731,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2732,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2733,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2734,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2735,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2736,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2737,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2738,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2739,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2740,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2741,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2742,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2743,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2744,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2745,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2746,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
2747,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2748,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2749,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2750,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2751,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2752,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2753,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2754,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2755,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2756,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2757,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2758,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2759,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2760,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2761,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2762,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2763,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2764,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2765,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2766,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2767,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2768,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2769,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2770,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2771,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2772,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2773,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2774,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2775,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2776,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2777,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2778,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2779,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2780,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2781,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2782,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2783,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2785,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2786,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2787,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2788,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2789,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2790,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2791,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2792,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2793,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2795,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2796,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2797,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2798,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2799,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2800,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2801,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2802,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2803,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2804,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2805,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2806,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2807,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2808,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2809,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2810,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2811,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2812,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2814,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2815,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2816,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2817,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2818,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2819,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2820,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2821,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2822,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2823,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2824,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2826,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2827,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2828,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2829,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2830,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2831,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2832,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2833,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2834,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2835,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2836,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2837,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2838,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2839,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2840,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2841,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2842,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2843,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2844,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2845,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2846,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2847,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2848,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2849,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2850,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2851,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2852,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2853,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2854,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2855,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2856,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2857,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2858,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2859,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2860,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2861,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2862,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2863,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2864,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2865,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2866,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2867,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2868,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2869,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2870,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2871,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2872,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2873,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2874,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2876,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2877,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2878,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2879,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2880,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2882,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2883,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2884,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2885,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2886,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2887,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2888,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2889,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2890,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2891,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2892,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2893,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2894,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2895,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2896,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2897,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2898,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2899,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2900,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2901,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2902,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2903,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2904,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2905,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2906,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2907,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2908,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2909,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2910,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2911,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2912,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2913,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2914,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2915,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2916,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2917,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2918,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2919,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2920,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2921,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2922,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2923,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2924,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2925,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2926,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2927,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2928,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2929,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2930,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2931,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2932,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2933,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2934,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2935,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2936,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2937,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2938,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2939,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2940,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2941,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2942,Forest,Built-up,Water,Water,Water,NULL,NULL,Wetland
2943,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2944,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2945,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2946,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2947,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2948,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2949,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2950,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2951,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2952,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2953,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2954,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2956,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2957,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2958,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2959,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2960,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2961,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2962,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2963,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2964,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2965,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2966,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2967,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2968,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2969,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2970,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2971,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2972,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2973,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2974,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2975,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2976,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2977,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2978,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2979,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2980,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2981,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2982,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2983,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2984,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2985,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2986,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2987,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2988,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2989,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2990,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2991,Forest,Water,Water,Water,Water,NULL,NULL,Water
2992,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2993,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2994,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2995,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2996,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2997,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2998,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2999,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3000,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3001,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3002,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
