Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MND_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MND_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MND_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MND_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MND_M_R
2802,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2803,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
2804,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2805,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2806,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
2807,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2808,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2809,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2810,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2811,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2812,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Wetland
2813,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
2814,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2815,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2816,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2817,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2818,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2819,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2820,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2821,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2822,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2823,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
2824,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2825,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2826,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
2827,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2828,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
2829,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
2830,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2831,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2832,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2833,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2834,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2835,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2836,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
2837,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2838,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2839,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2840,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2841,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2842,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2843,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2844,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2845,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2846,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2847,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2848,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2849,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2850,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2851,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2852,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
2853,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2854,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2855,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2856,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
2857,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2858,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2859,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2860,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
2861,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2862,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
2863,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2864,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
2865,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
2866,Forest,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Forest
2867,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2868,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2869,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
2870,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2871,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2872,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2873,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
2874,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2875,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2876,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2877,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2878,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2879,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2880,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2881,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2882,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2883,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2884,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2885,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2886,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2887,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2888,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2889,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2890,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2891,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2892,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2893,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2894,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2895,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
2896,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2897,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2898,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2899,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2900,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2901,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2902,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2903,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2904,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2905,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
2906,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2907,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
2908,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2909,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2910,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2911,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
2912,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2913,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2914,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2915,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2916,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2917,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2918,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2919,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
2920,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2921,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2922,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2923,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
2924,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
2925,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
2926,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2927,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2928,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2929,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2930,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2931,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2932,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2933,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2934,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2935,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2936,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2937,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2938,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2939,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
2940,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2941,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2942,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2943,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2944,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2945,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2946,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
2947,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2948,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2949,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2950,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2951,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2952,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
2953,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2954,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2955,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2956,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2957,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2958,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2959,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2960,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2961,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2962,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2963,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2964,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2965,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2966,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
2967,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
2968,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2969,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2970,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2971,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2972,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2973,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
2974,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2975,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
2976,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2977,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
2978,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2979,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2980,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2981,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2982,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2983,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
2984,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2985,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2986,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
2987,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
2988,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
2989,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
2990,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
2991,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
2992,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
2993,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2994,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
2995,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
2996,Forest,NULL,Water,NULL,Water,Water,Water,Water
2997,Forest,NULL,Water,NULL,Water,Water,Water,Forest
2998,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2999,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
3000,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
3001,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3002,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
3003,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
3004,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
3005,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3006,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
3007,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
3008,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3009,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
3010,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
3011,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
3012,Forest,NULL,Water,Water,Water,NULL,Water,Forest
3013,Forest,NULL,Water,Water,Water,Grassland,Water,Water
3014,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3015,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3016,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
3017,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
3018,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
3019,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
3020,Forest,NULL,Water,Water,Water,Wetland,Water,Water
3021,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
3022,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
3023,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
3024,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
3025,Forest,NULL,Water,Water,Water,Water,Wetland,Water
3026,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
3027,Forest,NULL,Water,Water,Water,Water,Water,Grassland
3028,Forest,NULL,Water,Water,Water,Water,Water,Wetland
3029,Forest,NULL,Water,Water,Water,Water,Water,Bareland
3030,Forest,NULL,Water,Water,Water,Water,Water,Water
3031,Forest,NULL,Water,Water,Water,Water,Water,Forest
3032,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3033,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3034,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3035,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3036,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3037,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3038,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3039,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3040,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3041,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3042,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3043,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3044,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3045,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3046,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3047,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3048,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3049,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3050,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3051,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3052,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3053,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
3054,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3055,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3056,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3057,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3058,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3059,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3060,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3061,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3062,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3063,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3064,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3065,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3066,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3067,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3068,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3069,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3070,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3071,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3072,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
3073,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3074,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3075,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
3076,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
3077,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3078,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3079,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3080,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3081,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3082,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3083,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3084,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3085,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3086,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3087,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3088,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3089,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3090,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
3091,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3092,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3093,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3094,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3095,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3096,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3097,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
3098,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3099,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3100,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
3101,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
3102,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
3103,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
3104,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3105,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
3106,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3107,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3108,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3109,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3110,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3111,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
3112,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3113,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3114,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3115,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3116,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3117,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3118,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3119,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3120,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
3121,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3122,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
3123,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
3124,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
3125,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
3126,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3127,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
3128,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3129,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3130,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3131,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3132,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3133,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3134,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3135,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3136,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3137,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
3138,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3139,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3140,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3141,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
3142,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3143,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3144,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3145,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3146,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
