Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMF_M_R
3692,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3693,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3694,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3695,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3696,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3697,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3698,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3699,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3700,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3701,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3702,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3703,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3704,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3705,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3706,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3707,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3708,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3709,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3710,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3711,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3712,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3713,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3714,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3715,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3716,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3717,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3718,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3719,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3720,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3721,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3722,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3723,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3724,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3725,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3726,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3727,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3728,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3729,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3730,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3731,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3732,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3733,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3734,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3735,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3736,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3737,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3738,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3739,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3740,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3741,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3742,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3743,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3744,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3745,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3746,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3747,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3748,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3749,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3750,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3751,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3752,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3753,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3754,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3755,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3756,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3757,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3758,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3759,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3760,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3761,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3762,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3763,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3764,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3765,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3766,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3767,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3768,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3769,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3770,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3771,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3772,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3773,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3774,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3775,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3776,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3777,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3778,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3779,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3780,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3781,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3782,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
3783,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3784,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3785,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3786,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3787,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3788,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3789,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3790,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3791,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3792,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
3793,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3794,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3795,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3796,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3797,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3798,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3799,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3800,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3801,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3802,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3803,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3804,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3805,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3806,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3807,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3808,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3809,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3810,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3811,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3812,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3813,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3814,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3815,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3816,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3817,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3818,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3819,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3820,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3821,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3822,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3823,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3824,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3825,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3826,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3827,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3828,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3829,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3830,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3831,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3832,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3833,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3834,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3835,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3836,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3837,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3838,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3839,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3840,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3841,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3842,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3843,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3844,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3845,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3846,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3847,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3848,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3849,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3850,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3851,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3852,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3853,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3854,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3855,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3856,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3857,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3858,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3859,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3860,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3861,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3862,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3863,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3864,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3865,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3866,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3867,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3868,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3869,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3870,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3871,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3872,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3873,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3874,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3875,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3876,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3877,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3878,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3879,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3880,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3881,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3882,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3883,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3884,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3885,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3886,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3887,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3888,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3889,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3890,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3891,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3892,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3893,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3894,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3895,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3896,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3897,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3898,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3899,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3900,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3901,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3902,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3903,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3904,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3905,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3906,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3907,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3908,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3909,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3910,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3911,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3912,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3913,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3914,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3915,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3916,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3917,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3918,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3919,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3920,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3921,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3922,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3923,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3924,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3925,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3926,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3927,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3928,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3929,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3930,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3931,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3932,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3933,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3934,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3935,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3936,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3937,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3938,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3939,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3940,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3941,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3942,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3943,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3944,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3945,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3946,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3947,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3948,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3949,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
3950,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3951,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3952,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3953,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3954,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3955,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3956,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3957,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3958,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3959,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3960,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3961,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3962,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3963,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3964,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3965,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3966,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3967,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3968,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3969,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3970,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3971,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3972,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3973,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3974,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3975,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3976,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3977,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3978,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3979,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3980,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3981,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3982,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3983,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3984,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3985,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3986,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3987,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3988,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3989,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3990,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3991,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3992,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3993,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3994,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3995,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3996,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3997,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3998,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3999,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
4000,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
4001,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4002,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
4003,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4004,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4005,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
4006,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
4007,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
4008,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4009,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4010,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4011,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
4012,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4013,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
4014,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4015,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
4016,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
4017,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4018,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4019,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
4020,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4021,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4022,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
4023,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
4024,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4025,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4026,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4027,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4028,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4029,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4030,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4031,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4032,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
