Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQT_M_R
1797,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1798,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1799,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
1800,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1801,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
1802,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
1803,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1804,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
1805,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1806,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1807,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1808,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1809,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1810,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1811,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1812,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
1813,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1814,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
1815,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
1816,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
1817,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1818,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1819,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1820,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
1821,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1822,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1823,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1824,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1825,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1826,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1827,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1828,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1829,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1830,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1831,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1832,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1833,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1834,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1835,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1836,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
1837,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1838,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1839,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
1840,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1841,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1842,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1843,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1844,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1845,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1846,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1847,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1848,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1849,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1850,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
1851,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1852,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1853,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1854,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
1855,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
1856,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1857,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1858,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1859,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1860,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1861,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1862,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
1863,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1864,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1865,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1866,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
1867,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1868,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1869,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1870,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1871,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1872,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1873,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1874,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1875,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1876,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1877,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
1878,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1879,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
1880,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1881,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1882,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1883,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
1884,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1885,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1886,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1887,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1888,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1889,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1890,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1891,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Water
1892,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
1893,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1894,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1895,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1896,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1897,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1898,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1899,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1900,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
1901,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
1902,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
1903,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1904,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1905,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
1906,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1907,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1908,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1909,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1910,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
1911,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1912,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1913,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1914,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1915,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1916,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1917,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1918,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1919,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1920,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1921,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1922,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
1923,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1924,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1925,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
1926,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1927,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1928,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1929,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1930,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1931,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1932,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1933,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1934,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1935,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1936,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1937,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1938,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1939,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
1940,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1941,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1942,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1943,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1944,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1945,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1946,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1947,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1948,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1949,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1950,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1951,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1952,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1953,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1954,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1955,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1956,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1957,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1958,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1959,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1960,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1961,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1962,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1963,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1964,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1965,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1966,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1967,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1968,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1969,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1970,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1971,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1972,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1973,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1974,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1975,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1976,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1977,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1978,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1979,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
1980,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1981,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1982,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1983,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1984,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1985,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
1986,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
1987,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1988,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1989,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
1990,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1991,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1992,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1993,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1994,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
1995,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
1996,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
1997,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
1998,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1999,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2000,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Bareland
2001,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
2002,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2003,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2004,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
2005,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
2006,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2007,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
2008,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
2009,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2010,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2011,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2012,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2013,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2014,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2015,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
2016,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2017,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
2018,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2019,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
2020,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
2021,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2022,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2023,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
2024,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
2025,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2026,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
2027,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
2028,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
2029,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
2030,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
2031,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
2032,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
2033,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
2034,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
2035,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
2036,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
2037,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
2038,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
2039,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2040,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Water
2041,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2042,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2043,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
2044,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2045,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2046,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2047,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
2048,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2049,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2050,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
2051,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2052,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2053,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2054,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2055,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2056,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2057,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2058,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
2059,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
2060,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
2061,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2062,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2063,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2064,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2065,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2066,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2067,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2068,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
2069,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2070,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2071,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2072,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2073,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2074,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2075,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2076,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2077,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2078,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2079,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2080,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
2081,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
2082,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2083,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
2084,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2085,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
2086,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
2087,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2088,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2089,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2090,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Water
2091,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2092,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
2093,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2094,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2095,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
2096,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2097,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
2098,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
2099,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2100,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
2101,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
2102,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
2103,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2104,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Water
2105,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2106,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
2107,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
2108,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
2109,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
2110,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
2111,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
2112,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
2113,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
2114,Forest,Water,Water,NULL,Water,NULL,Water,Water
2115,Forest,Water,Water,NULL,Water,NULL,Water,Forest
2116,Forest,Water,Water,NULL,Water,NULL,Forest,Water
2117,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
2118,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
2119,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
2120,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
2121,Forest,Water,Water,NULL,Water,Grassland,Water,Water
2122,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
2123,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
2124,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
2125,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
2126,Forest,Water,Water,NULL,Water,Wetland,Water,Water
2127,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
2128,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
2129,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
2130,Forest,Water,Water,NULL,Water,Water,Wetland,Water
2131,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
2132,Forest,Water,Water,NULL,Water,Water,Water,Grassland
2133,Forest,Water,Water,NULL,Water,Water,Water,Wetland
2134,Forest,Water,Water,NULL,Water,Water,Water,Bareland
2135,Forest,Water,Water,NULL,Water,Water,Water,Water
2136,Forest,Water,Water,NULL,Water,Water,Water,Forest
2137,Forest,Water,Water,NULL,Water,Water,Forest,Water
2138,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2139,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
2140,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2141,Forest,Water,Water,NULL,Water,Forest,Water,Water
2142,Forest,Water,Water,NULL,Water,Forest,Water,Forest
2143,Forest,Water,Water,NULL,Water,Forest,Forest,Water
2144,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
2145,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2146,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2147,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
2148,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Forest
2149,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2150,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
2151,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
