Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPF_M_R
3024,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3025,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3026,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3027,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
3028,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3029,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3030,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
3031,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Forest
3032,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3033,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3034,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3035,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3036,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3037,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3038,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3039,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3040,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3041,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3042,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3043,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3044,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3045,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3046,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3047,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
3048,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3049,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3050,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
3051,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3052,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3053,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3054,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3055,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3056,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3057,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
3058,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3059,Water,Water,Forest,Water,Non_Wetland,Cropland,Wetland,Water
3060,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Water
3061,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Forest
3062,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3063,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3064,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3065,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3066,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3067,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3068,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
3069,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3070,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3071,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3072,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3073,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3074,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3075,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3076,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
3077,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3078,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
3079,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3080,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3081,Water,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3082,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3083,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3084,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3085,Water,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3086,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3087,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3088,Water,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3089,Water,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3090,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3091,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3092,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3093,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3094,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3095,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3096,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3097,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3098,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3099,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3100,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3101,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3102,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3103,Water,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3104,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
3105,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3106,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3107,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3108,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3109,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3110,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3111,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
3112,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3113,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3114,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3115,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3116,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3117,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3118,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3119,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3120,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3121,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3122,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3123,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3124,Water,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3125,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3126,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3127,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3128,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3129,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3130,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3131,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3132,Water,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3133,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3134,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
3135,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
3136,Water,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
3137,Water,Forest,Water,NULL,Water,NULL,Wetland,Forest
3138,Water,Forest,Water,NULL,Water,NULL,Water,Forest
3139,Water,Forest,Water,NULL,Water,Grassland,Water,Forest
3140,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
3141,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
3142,Water,Forest,Water,NULL,Water,Water,Water,Forest
3143,Water,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3144,Water,Forest,Water,Non_Water,Water,Grassland,Water,Forest
3145,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
3146,Water,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
3147,Water,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
3148,Water,Forest,Water,Non_Water,Water,Water,Wetland,Water
3149,Water,Forest,Water,Non_Water,Water,Water,Wetland,Forest
3150,Water,Forest,Water,Non_Water,Water,Water,Water,Water
3151,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
3152,Water,Forest,Water,Water,Water,Grassland,Water,Grassland
3153,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
3154,Water,Forest,Water,Water,Water,Wetland,Water,Forest
3155,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
3156,Water,Forest,Water,Water,Water,Water,Wetland,Water
3157,Water,Forest,Water,Water,Water,Water,Wetland,Forest
3158,Water,Forest,Water,Water,Water,Water,Water,Grassland
3159,Water,Forest,Water,Water,Water,Water,Water,Wetland
3160,Water,Forest,Water,Water,Water,Water,Water,Water
3161,Water,Forest,Water,Water,Water,Water,Water,Forest
3162,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3163,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3164,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3165,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3166,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3167,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3168,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3169,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3170,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3171,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3172,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3173,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3174,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3175,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3176,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3177,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3178,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3179,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3180,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3181,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3182,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3183,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3184,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3185,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3186,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3187,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3188,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3189,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
3190,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3191,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3192,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3193,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3194,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3195,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3196,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3197,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3198,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3199,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3200,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3201,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3202,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3203,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3204,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3205,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3206,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3207,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3208,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3209,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3210,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3211,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3212,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3213,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3214,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3215,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3216,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3217,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
3218,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3219,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3220,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
3221,Permanent_ice_and_snow,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3222,Permanent_ice_and_snow,NULL,Water,NULL,Water,Wetland,Water,Wetland
3223,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3224,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,Water,Grassland
3225,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland,Water,Wetland
3226,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Wetland,Wetland
3227,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Water,Wetland
3228,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3229,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3230,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3231,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3232,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3233,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3234,Permanent_ice_and_snow,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3235,Permanent_ice_and_snow,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
3236,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3237,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3238,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3239,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3240,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3241,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3242,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3243,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3244,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3245,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3246,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
3247,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Built-up
3248,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3249,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3250,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
3251,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3252,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3253,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3254,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3255,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
3256,Permanent_ice_and_snow,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
3257,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3258,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3259,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3260,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3261,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3262,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3263,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3264,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3265,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3266,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
3267,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
3268,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3269,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3270,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3271,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
3272,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
3273,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3274,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3275,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3276,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3277,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3278,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3279,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3280,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3281,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3282,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3283,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
3284,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3285,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3286,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3287,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Water,Bareland
3288,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3289,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3290,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
3291,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3292,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3293,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3294,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
3295,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3296,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3297,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3298,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3299,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
3300,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
3301,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3302,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3303,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
3304,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Water
3305,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Forest
3306,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3307,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3308,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3309,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
3310,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
3311,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3312,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
