Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEF_M_R
6994,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6995,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6996,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6997,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
6998,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Bareland
6999,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
7000,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
7001,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7002,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7003,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7004,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
7005,Wetland,Cropland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
7006,Wetland,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7007,Wetland,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Wetland
7008,Wetland,Cropland,NULL,Water,Non_Wetland,Cropland,Wetland,Wetland
7009,Wetland,Cropland,NULL,Water,Non_Wetland,Cropland,Water,Wetland
7010,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
7011,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Grassland,Bareland
7012,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
7013,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
7014,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
7015,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
7016,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
7017,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Bareland
7018,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
7019,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
7020,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
7021,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Water
7022,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7023,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Water
7024,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
7025,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Water,Wetland
7026,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Water,Bareland
7027,Wetland,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
7028,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7029,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7030,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
7031,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7032,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7033,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
7034,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7035,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7036,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
7037,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
7038,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
7039,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
7040,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Wetland
7041,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7042,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
7043,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7044,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7045,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7046,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7047,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7048,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
7049,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7050,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7051,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7052,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
7053,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7054,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7055,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7056,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7057,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7058,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7059,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7060,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7061,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7062,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
7063,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7064,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7065,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7066,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7067,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7068,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7069,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7070,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7071,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7072,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
7073,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
7074,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
7075,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7076,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7077,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7078,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
7079,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7080,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
7081,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7082,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7083,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7084,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
7085,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7086,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
7087,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
7088,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7089,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
7090,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7091,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
7092,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7093,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7094,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7095,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7096,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7097,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
7098,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
7099,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
7100,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7101,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
7102,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
7103,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Wetland
7104,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Water,Wetland
7105,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7106,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
7107,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Bareland
7108,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
7109,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7110,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7111,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
7112,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
7113,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7114,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
7115,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
7116,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7117,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
7118,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7119,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7120,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7121,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7122,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
7123,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
7124,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7125,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7126,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7127,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7128,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7129,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7130,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
7131,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
7132,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,Bareland
7133,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
7134,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
7135,Wetland,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Forest
7136,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7137,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7138,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7139,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7140,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7141,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7142,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7143,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7144,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7145,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7146,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
7147,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7148,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
7149,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
7150,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
7151,Wetland,Cropland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
7152,Wetland,Cropland,Grassland,Water,Non_Wetland,Water,Water,Wetland
7153,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7154,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7155,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7156,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
7157,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
7158,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7159,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
7160,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7161,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Water
7162,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7163,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
7164,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
7165,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Bareland
7166,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Water
7167,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
7168,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
7169,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,Water,Grassland
7170,Wetland,Cropland,Wetland,NULL,Wetland,Cropland,Water,Wetland
7171,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7172,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7173,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
7174,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7175,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
7176,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
7177,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7178,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
7179,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Cropland
7180,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7181,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Bareland
7182,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
7183,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
7184,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7185,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7186,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
7187,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Water
7188,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
7189,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
7190,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Bareland
7191,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
7192,Wetland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7193,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
7194,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Cropland
7195,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7196,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Bareland
7197,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
7198,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
7199,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
7200,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
7201,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Bareland
7202,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Water
7203,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
7204,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7205,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7206,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7207,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7208,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7209,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7210,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
7211,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Water
7212,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
7213,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
7214,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
7215,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7216,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7217,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7218,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7219,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7220,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Cropland
7221,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7222,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
7223,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7224,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7225,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
7226,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
7227,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7228,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Water
7229,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7230,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7231,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
7232,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7233,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7234,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7235,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7236,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
7237,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland,Wetland
7238,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7239,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Cropland
7240,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
7241,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Bareland
7242,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Water
7243,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
7244,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
7245,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Bareland
7246,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
7247,Wetland,Cropland,Wetland,Water,Wetland,Cropland,Wetland,Grassland
7248,Wetland,Cropland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
7249,Wetland,Cropland,Wetland,Water,Wetland,Cropland,Water,Grassland
7250,Wetland,Cropland,Wetland,Water,Wetland,Cropland,Water,Wetland
7251,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7252,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
7253,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7254,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
7255,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
7256,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
7257,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Cropland
7258,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
7259,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Bareland
7260,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
7261,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
7262,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7263,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
7264,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
7265,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Water
7266,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
7267,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
7268,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
7269,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
7270,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
7271,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Cropland
7272,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
7273,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Bareland
7274,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
7275,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
7276,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
7277,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Bareland
7278,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Water
7279,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Forest
7280,Wetland,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
7281,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Water
7282,Wetland,Cropland,Bareland,Water,Non_Wetland,Water,Water,Wetland
7283,Wetland,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
7284,Wetland,Cropland,Water,NULL,Water,Grassland,Wetland,Wetland
7285,Wetland,Cropland,Water,NULL,Water,Cropland,Water,Wetland
7286,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
7287,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
7288,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,Water
7289,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Grassland
7290,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
7291,Wetland,Cropland,Water,NULL,Water,Bareland,Water,Wetland
7292,Wetland,Cropland,Water,NULL,Water,Bareland,Water,Bareland
7293,Wetland,Cropland,Water,NULL,Water,Water,Wetland,Wetland
7294,Wetland,Cropland,Water,NULL,Water,Water,Wetland,Water
7295,Wetland,Cropland,Water,NULL,Water,Water,Water,Wetland
7296,Wetland,Cropland,Water,NULL,Water,Water,Water,Bareland
7297,Wetland,Cropland,Water,NULL,Water,Water,Water,Water
7298,Wetland,Cropland,Water,Non_Water,Water,Grassland,Wetland,Wetland
7299,Wetland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
7300,Wetland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
7301,Wetland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Water
7302,Wetland,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
7303,Wetland,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
7304,Wetland,Cropland,Water,Non_Water,Water,Wetland,Water,Water
7305,Wetland,Cropland,Water,Non_Water,Water,Bareland,Water,Wetland
7306,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Grassland
7307,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Wetland
7308,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Water
7309,Wetland,Cropland,Water,Water,NULL,Water,Water,Water
7310,Wetland,Cropland,Water,Water,Water,Grassland,Wetland,Wetland
7311,Wetland,Cropland,Water,Water,Water,Grassland,Water,Grassland
7312,Wetland,Cropland,Water,Water,Water,Grassland,Water,Wetland
7313,Wetland,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
