Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRC_M_R
9089,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
9090,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
9091,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
9092,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
9093,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
9094,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
9095,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9096,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
9097,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
9098,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9099,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
9100,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
9101,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9102,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
9103,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
9104,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
9105,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
9106,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
9107,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9108,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
9109,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9110,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9111,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
9112,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
9113,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
9114,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
9115,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
9116,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
9117,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Bareland
9118,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
9119,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
9120,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
9121,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,NULL
9122,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
9123,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
9124,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
9125,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
9126,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
9127,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
9128,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
9129,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
9130,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
9131,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
9132,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
9133,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
9134,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
9135,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
9136,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Built-up
9137,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
9138,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
9139,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
9140,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
9141,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
9142,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
9143,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
9144,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Forest
9145,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
9146,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
9147,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
9148,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
9149,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
9150,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
9151,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Built-up
9152,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
9153,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
9154,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
9155,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
9156,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
9157,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
9158,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Forest
9159,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Forest,Grassland
9160,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
9161,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
9162,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
9163,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9164,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
9165,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Forest
9166,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9167,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
9168,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
9169,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
9170,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9171,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
9172,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9173,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9174,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
9175,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9176,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
9177,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9178,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9179,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9180,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
9181,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9182,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9183,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
9184,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9185,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
9186,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
9187,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Built-up
9188,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9189,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
9190,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
9191,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Wetland,Forest
9192,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
9193,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Bareland,Forest
9194,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Water,Forest
9195,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Grassland
9196,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
9197,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9198,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9199,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9200,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
9201,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9202,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9203,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9204,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9205,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
9206,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Built-up
9207,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
9208,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
9209,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
9210,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
9211,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9212,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
9213,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
9214,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
9215,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Built-up
9216,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
9217,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
9218,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
9219,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9220,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9221,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9222,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9223,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9224,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9225,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
9226,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
9227,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
9228,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Built-up
9229,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9230,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
9231,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9232,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Grassland
9233,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Forest
9234,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
9235,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
9236,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9237,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
9238,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
9239,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
9240,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9241,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
9242,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9243,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
9244,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9245,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9246,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
9247,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
9248,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9249,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
9250,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
9251,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Built-up
9252,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9253,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9254,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9255,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
9256,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9257,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9258,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9259,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9260,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
9261,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9262,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland,Forest,Forest
9263,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
9264,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9265,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9266,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9267,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
9268,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
9269,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
9270,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9271,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
9272,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9273,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
9274,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
9275,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
9276,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9277,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
9278,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
9279,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
9280,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
9281,Forest,Forest,Bareland,Water,Non_Wetland,Cropland,Grassland,Grassland
9282,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Bareland
9283,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
9284,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
9285,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
9286,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
9287,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Water
9288,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
9289,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
9290,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9291,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
9292,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
9293,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
9294,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
9295,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9296,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9297,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9298,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9299,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9300,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9301,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9302,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9303,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
9304,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9305,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9306,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9307,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9308,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9309,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
9310,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9311,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9312,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9313,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9314,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
9315,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
9316,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9317,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
9318,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
9319,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9320,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
9321,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
9322,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
9323,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
9324,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
9325,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
9326,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
9327,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Water,Forest
9328,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
9329,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Bareland
9330,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
9331,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9332,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
9333,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9334,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
9335,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
9336,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
9337,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
9338,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
9339,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
9340,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
9341,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
9342,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9343,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9344,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9345,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9346,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9347,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9348,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9349,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9350,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9351,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9352,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9353,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9354,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9355,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
9356,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9357,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
9358,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9359,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9360,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9361,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9362,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
9363,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9364,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
9365,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9366,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9367,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9368,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9369,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9370,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9371,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
9372,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
9373,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
9374,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
9375,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
9376,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
9377,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9378,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
9379,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9380,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9381,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
9382,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
9383,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9384,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
9385,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
9386,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9387,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
9388,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9389,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
9390,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
9391,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
9392,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Forest
9393,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
9394,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Forest
9395,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
9396,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
9397,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
9398,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
9399,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
9400,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
9401,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
