Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NTF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NTF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NTF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NTF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NTF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NTF_M_R
2595,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2596,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2597,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2598,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2599,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2600,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2601,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2602,Forest,Forest,Bareland,Water,Non_Wetland,Water
2603,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2604,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2605,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2606,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2607,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2608,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2609,Forest,Forest,Built-up,NULL,Non_Wetland,Water
2610,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2611,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2612,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2613,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up
2614,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water
2615,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2616,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2617,Forest,Forest,Built-up,Water,Non_Wetland,Bareland
2618,Forest,Forest,Built-up,Water,Non_Wetland,Built-up
2619,Forest,Forest,Built-up,Water,Non_Wetland,Water
2620,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2621,Forest,Forest,Water,NULL,Water,NULL
2622,Forest,Forest,Water,NULL,Water,Grassland
2623,Forest,Forest,Water,NULL,Water,Bareland
2624,Forest,Forest,Water,NULL,Water,Water
2625,Forest,Forest,Water,NULL,Water,Forest
2626,Forest,Forest,Water,Non_Water,Water,Grassland
2627,Forest,Forest,Water,Non_Water,Water,Bareland
2628,Forest,Forest,Water,Non_Water,Water,Water
2629,Forest,Forest,Water,Non_Water,Water,Forest
2630,Forest,Forest,Water,Water,Water,Grassland
2631,Forest,Forest,Water,Water,Water,Bareland
2632,Forest,Forest,Water,Water,Water,Water
2633,Forest,Forest,Water,Water,Water,Forest
2634,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2635,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2636,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2637,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2638,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2639,Forest,Forest,Forest,NULL,Non_Wetland,Water
2640,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2641,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2642,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2643,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2644,Forest,Forest,Forest,Non_Water,Non_Wetland,Built-up
2645,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2646,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2647,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2648,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2649,Forest,Forest,Forest,Water,Non_Wetland,Water
2650,Forest,Forest,Forest,Water,Non_Wetland,Forest
