Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKH_M_R
3364,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3365,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3366,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3367,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3368,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3369,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3370,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3371,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3372,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3373,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3374,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3375,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3376,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3377,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3378,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3379,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3380,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3381,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3382,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3383,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3384,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3385,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3386,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3387,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3388,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3389,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3390,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3391,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3392,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3393,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3394,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3395,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3396,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3397,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3398,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3399,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3400,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3401,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3402,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3403,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3404,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3405,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3406,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3407,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3408,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3409,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3410,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3411,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3412,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3413,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3414,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3415,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3416,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3417,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3418,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3419,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3420,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3421,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3422,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3423,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3424,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3425,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3426,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3427,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3428,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3429,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3430,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3431,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3432,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3433,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3434,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3435,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3436,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3437,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3438,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3439,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3440,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3441,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3442,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3443,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3444,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3445,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3446,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3447,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3448,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3449,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3450,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3451,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3452,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3453,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3454,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3455,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3456,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3457,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3458,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3459,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3460,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3461,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3462,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3463,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3464,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3465,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3466,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3467,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3468,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3469,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3470,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3471,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3472,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3473,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3474,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3475,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3476,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3477,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3478,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3479,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3480,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3481,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3482,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3483,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3484,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3485,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3486,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3487,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3488,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3489,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3490,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3491,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3492,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3493,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3494,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3495,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3496,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3497,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3498,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3499,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3500,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3501,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3502,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3503,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3504,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3505,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3506,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3507,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3508,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
3509,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3510,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3511,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3512,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
3513,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3514,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3515,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3516,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3517,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3518,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3519,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3520,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3521,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3522,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3523,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3524,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3525,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3526,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
3527,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3528,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3529,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3530,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3531,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3532,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3533,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3534,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3535,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3536,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3537,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3538,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3539,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3540,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3541,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3542,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3543,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3544,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3545,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3546,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3547,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3548,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3549,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3550,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3551,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3552,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3553,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3554,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3555,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3556,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3557,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3558,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3559,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3560,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3561,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3562,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3563,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3564,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3565,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3566,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3567,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3568,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3569,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3570,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3571,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3572,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3573,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3574,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3575,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3576,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3577,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3578,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3579,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3580,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3581,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3582,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
3583,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3584,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3585,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3586,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3587,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3588,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3589,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3590,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3591,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3592,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3593,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3594,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3595,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3596,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3597,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3598,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3599,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3600,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3601,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3602,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3603,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3604,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3605,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3606,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3607,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3608,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3609,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3610,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3611,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3612,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3613,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3614,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3615,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3616,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
3617,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3618,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3619,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3620,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3621,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3622,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3623,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3624,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3625,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3626,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3627,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3628,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3629,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3630,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3631,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3632,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3633,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3634,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3635,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3636,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3637,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3638,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3639,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3640,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3641,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3642,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3643,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3644,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3645,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3646,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3647,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3648,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3649,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3650,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3651,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3652,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3653,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3654,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3655,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3656,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3657,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3658,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3659,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3660,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3661,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3662,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3663,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3664,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3665,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3666,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3667,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3668,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3669,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3670,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3671,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3672,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
3673,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3674,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
3675,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3676,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3677,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3678,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3679,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3680,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3681,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3682,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3683,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3684,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3685,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3686,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3687,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3688,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
3689,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3690,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3691,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3692,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3693,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3694,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3695,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3696,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3697,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3698,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
3699,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3700,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3701,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
