Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNS_M_R
35722,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
35723,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
35724,Forest,Forest,Water,Water,Water,Forest,Wetland,Wetland
35725,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
35726,Forest,Forest,Water,Water,Water,Forest,Bareland,Forest
35727,Forest,Forest,Water,Water,Water,Forest,Water,NULL
35728,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
35729,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
35730,Forest,Forest,Water,Water,Water,Forest,Water,Water
35731,Forest,Forest,Water,Water,Water,Forest,Water,Forest
35732,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
35733,Forest,Forest,Water,Water,Water,Forest,Forest,Wetland
35734,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
35735,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
35736,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
35737,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
35738,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
35739,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
35740,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
35741,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
35742,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
35743,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
35744,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
35745,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
35746,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
35747,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
35748,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
35749,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
35750,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
35751,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
35752,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
35753,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
35754,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
35755,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
35756,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
35757,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
35758,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
35759,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
35760,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
35761,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
35762,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
35763,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
35764,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
35765,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
35766,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
35767,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
35768,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
35769,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
35770,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
35771,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
35772,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
35773,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
35774,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35775,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
35776,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
35777,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
35778,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
35779,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35780,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
35781,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
35782,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
35783,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
35784,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
35785,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
35786,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
35787,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
35788,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
35789,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
35790,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
35791,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
35792,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Built-up
35793,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
35794,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
35795,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
35796,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
35797,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
35798,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
35799,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
35800,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
35801,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
35802,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
35803,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
35804,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
35805,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
35806,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
35807,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
35808,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
35809,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
35810,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35811,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
35812,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
35813,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
35814,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
35815,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
35816,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
35817,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
35818,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
35819,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
35820,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
35821,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
35822,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
35823,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
35824,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
35825,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
35826,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
35827,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
35828,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
35829,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
35830,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
35831,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
35832,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
35833,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
35834,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
35835,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
35836,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
35837,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
35838,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
35839,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
35840,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
35841,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
35842,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
35843,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
35844,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
35845,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
35846,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
35847,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
35848,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
35849,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
35850,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
35851,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
35852,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
35853,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
35854,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
35855,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
35856,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
35857,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
35858,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
35859,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
35860,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
35861,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
35862,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
35863,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
35864,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
35865,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
35866,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
35867,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
35868,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
35869,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
35870,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
35871,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Bareland
35872,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
35873,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
35874,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
35875,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
35876,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
35877,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
35878,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
35879,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
35880,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
35881,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
35882,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
35883,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
35884,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
35885,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
35886,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
35887,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
35888,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
35889,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
35890,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
35891,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
35892,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
35893,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
35894,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
35895,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
35896,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
35897,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
35898,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
35899,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
35900,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
35901,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
35902,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
35903,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
35904,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
35905,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
35906,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
35907,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
35908,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
35909,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
35910,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
35911,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
35912,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
35913,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
35914,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
35915,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
35916,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
35917,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
35918,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
35919,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
35920,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
35921,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
35922,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
35923,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
35924,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
35925,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
35926,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
35927,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
35928,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
35929,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
35930,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Cropland
35931,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
35932,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
35933,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
35934,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
35935,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
35936,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
35937,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
35938,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
35939,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
35940,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
35941,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
35942,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
35943,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
35944,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
35945,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
35946,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
35947,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
35948,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Cropland
35949,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
35950,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
35951,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
35952,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
35953,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
35954,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
35955,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
35956,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
35957,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
35958,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
35959,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
35960,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
35961,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
35962,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
35963,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
35964,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
35965,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
35966,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
35967,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
35968,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
35969,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
35970,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
35971,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
35972,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
35973,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
35974,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
35975,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
35976,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
35977,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Bareland
35978,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
35979,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
35980,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
35981,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Wetland
35982,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
35983,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
35984,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Wetland
35985,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
35986,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
35987,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
35988,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
35989,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
35990,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
35991,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
35992,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
35993,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
35994,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
35995,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
35996,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
35997,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
35998,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
35999,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
36000,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
36001,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
36002,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
36003,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
36004,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
36005,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
36006,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
36007,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
36008,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
36009,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
36010,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
36011,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
36012,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
36013,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
36014,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
36015,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
36016,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
36017,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
36018,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
36019,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
36020,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
36021,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
36022,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
36023,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
36024,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
36025,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
36026,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
36027,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
36028,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
36029,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
36030,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
36031,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
36032,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
36033,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
36034,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
