Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMU_M_R
12457,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
12458,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
12459,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
12460,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
12461,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
12462,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
12463,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
12464,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
12465,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
12466,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
12467,Water,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Wetland
12468,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12469,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12470,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12471,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
12472,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12473,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12474,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
12475,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12476,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
12477,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
12478,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
12479,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
12480,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
12481,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Wetland
12482,Water,Water,Wetland,NULL,NULL,NULL,Wetland,Water
12483,Water,Water,Wetland,NULL,NULL,NULL,Water,Wetland
12484,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,Wetland
12485,Water,Water,Wetland,NULL,NULL,Wetland,Bareland,Grassland
12486,Water,Water,Wetland,NULL,NULL,Wetland,Bareland,Wetland
12487,Water,Water,Wetland,NULL,NULL,Bareland,Grassland,Water
12488,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Grassland
12489,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Bareland
12490,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,Forest
12491,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Bareland
12492,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,Water
12493,Water,Water,Wetland,NULL,NULL,Bareland,Water,Grassland
12494,Water,Water,Wetland,NULL,NULL,Bareland,Water,Wetland
12495,Water,Water,Wetland,NULL,NULL,Bareland,Water,Bareland
12496,Water,Water,Wetland,NULL,NULL,Bareland,Water,Water
12497,Water,Water,Wetland,NULL,NULL,Water,Wetland,Wetland
12498,Water,Water,Wetland,NULL,NULL,Water,Wetland,Bareland
12499,Water,Water,Wetland,NULL,NULL,Water,Wetland,Water
12500,Water,Water,Wetland,NULL,NULL,Water,Bareland,Water
12501,Water,Water,Wetland,NULL,NULL,Water,Water,Wetland
12502,Water,Water,Wetland,NULL,NULL,Water,Water,Bareland
12503,Water,Water,Wetland,NULL,NULL,Water,Water,Water
12504,Water,Water,Wetland,NULL,NULL,Water,Forest,Water
12505,Water,Water,Wetland,NULL,NULL,Forest,Water,Wetland
12506,Water,Water,Wetland,NULL,NULL,Forest,Water,Water
12507,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
12508,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
12509,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
12510,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
12511,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
12512,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Wetland
12513,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Water
12514,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
12515,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
12516,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
12517,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
12518,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
12519,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
12520,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
12521,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
12522,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
12523,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12524,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
12525,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12526,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12527,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
12528,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12529,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
12530,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
12531,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
12532,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
12533,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
12534,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
12535,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
12536,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
12537,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
12538,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
12539,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
12540,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Wetland
12541,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
12542,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
12543,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Bareland
12544,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Water
12545,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
12546,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Wetland
12547,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Bareland
12548,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
12549,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Wetland
12550,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
12551,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Forest
12552,Water,Water,Wetland,NULL,Wetland,Cropland,Forest,Wetland
12553,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
12554,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
12555,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
12556,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12557,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12558,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12559,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12560,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12561,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
12562,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
12563,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
12564,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12565,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
12566,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
12567,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
12568,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
12569,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
12570,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,Water
12571,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
12572,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
12573,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
12574,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
12575,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
12576,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
12577,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
12578,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Bareland
12579,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
12580,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
12581,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
12582,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
12583,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
12584,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
12585,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
12586,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
12587,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
12588,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
12589,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
12590,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
12591,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
12592,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
12593,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
12594,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12595,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
12596,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
12597,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
12598,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
12599,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
12600,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
12601,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
12602,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
12603,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
12604,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Built-up
12605,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
12606,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
12607,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
12608,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
12609,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
12610,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
12611,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
12612,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Built-up
12613,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
12614,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
12615,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
12616,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
12617,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
12618,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
12619,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
12620,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
12621,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
12622,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
12623,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Built-up
12624,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
12625,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
12626,Water,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
12627,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
12628,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
12629,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
12630,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Built-up
12631,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
12632,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
12633,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
12634,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
12635,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
12636,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
12637,Water,Water,Wetland,NULL,Wetland,Water,Water,Built-up
12638,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
12639,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
12640,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
12641,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
12642,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
12643,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
12644,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12645,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
12646,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
12647,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
12648,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
12649,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
12650,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
12651,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Grassland
12652,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Wetland
12653,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Water
12654,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
12655,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
12656,Water,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
12657,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
12658,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12659,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
12660,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
12661,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
12662,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12663,Water,Water,Wetland,Non_Water,NULL,NULL,Water,Wetland
12664,Water,Water,Wetland,Non_Water,NULL,NULL,Water,Water
12665,Water,Water,Wetland,Non_Water,NULL,Wetland,Wetland,Wetland
12666,Water,Water,Wetland,Non_Water,NULL,Wetland,Bareland,Grassland
12667,Water,Water,Wetland,Non_Water,NULL,Wetland,Water,Wetland
12668,Water,Water,Wetland,Non_Water,NULL,Wetland,Forest,Water
12669,Water,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Wetland
12670,Water,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Bareland
12671,Water,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Water
12672,Water,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
12673,Water,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
12674,Water,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Water
12675,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Grassland
12676,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Wetland
12677,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Bareland
12678,Water,Water,Wetland,Non_Water,NULL,Bareland,Water,Water
12679,Water,Water,Wetland,Non_Water,NULL,Water,Wetland,Wetland
12680,Water,Water,Wetland,Non_Water,NULL,Water,Wetland,Water
12681,Water,Water,Wetland,Non_Water,NULL,Water,Bareland,Water
12682,Water,Water,Wetland,Non_Water,NULL,Water,Water,Wetland
12683,Water,Water,Wetland,Non_Water,NULL,Water,Water,Bareland
12684,Water,Water,Wetland,Non_Water,NULL,Water,Water,Water
12685,Water,Water,Wetland,Non_Water,NULL,Water,Forest,Water
12686,Water,Water,Wetland,Non_Water,NULL,Forest,Wetland,Wetland
12687,Water,Water,Wetland,Non_Water,NULL,Forest,Bareland,Wetland
12688,Water,Water,Wetland,Non_Water,NULL,Forest,Water,Wetland
12689,Water,Water,Wetland,Non_Water,NULL,Forest,Water,Water
12690,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
12691,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
12692,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
12693,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
12694,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
12695,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
12696,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
12697,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Water
12698,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12699,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12700,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
12701,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
12702,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
12703,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
12704,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12705,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
12706,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
12707,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
12708,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12709,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
12710,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
12711,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
12712,Water,Water,Wetland,Non_Water,Wetland,Cropland,Bareland,Wetland
12713,Water,Water,Wetland,Non_Water,Wetland,Cropland,Bareland,Bareland
12714,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
12715,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
12716,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
12717,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12718,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
12719,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
12720,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
12721,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12722,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12723,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12724,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
12725,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
12726,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Bareland
12727,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
12728,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
12729,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12730,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
12731,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12732,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
12733,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
12734,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Bareland
12735,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
12736,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
12737,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
12738,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
12739,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
12740,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
12741,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Bareland
12742,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
12743,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
12744,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
12745,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
12746,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
12747,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
12748,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
12749,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
12750,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
12751,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
12752,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
12753,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
12754,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
12755,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
12756,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12757,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12758,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12759,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
12760,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
12761,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
12762,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
12763,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
12764,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
12765,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
12766,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12767,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
12768,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
12769,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
12770,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
12771,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
12772,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
12773,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
12774,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12775,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12776,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
12777,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
12778,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
12779,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
12780,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
12781,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
12782,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12783,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12784,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
12785,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
12786,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12787,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
12788,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
12789,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
