Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R
17592,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Bareland
17593,Water,Water,Wetland,Water,Wetland,Cropland,Built-up,Water
17594,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
17595,Water,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
17596,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
17597,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
17598,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
17599,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
17600,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
17601,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,NULL
17602,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
17603,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
17604,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
17605,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
17606,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
17607,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
17608,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
17609,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Grassland
17610,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Bareland
17611,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
17612,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
17613,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
17614,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
17615,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Bareland
17616,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Bareland
17617,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
17618,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
17619,Water,Water,Wetland,Water,Wetland,Water,NULL,NULL
17620,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
17621,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
17622,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
17623,Water,Water,Wetland,Water,Wetland,Water,NULL,Bareland
17624,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
17625,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
17626,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
17627,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Cropland
17628,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
17629,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
17630,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
17631,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
17632,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
17633,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
17634,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
17635,Water,Water,Wetland,Water,Wetland,Water,Built-up,Grassland
17636,Water,Water,Wetland,Water,Wetland,Water,Built-up,Bareland
17637,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
17638,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
17639,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
17640,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
17641,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
17642,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
17643,Water,Water,Wetland,Water,Wetland,Water,Water,Water
17644,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
17645,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
17646,Water,Water,Wetland,Water,Wetland,Forest,NULL,Grassland
17647,Water,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
17648,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
17649,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Bareland
17650,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
17651,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
17652,Water,Water,Wetland,Water,Wetland,Forest,Water,Cropland
17653,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
17654,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
17655,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
17656,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,NULL
17657,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
17658,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17659,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Cropland
17660,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17661,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
17662,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
17663,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17664,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
17665,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
17666,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
17667,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
17668,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
17669,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
17670,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17671,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
17672,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
17673,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
17674,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
17675,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Water
17676,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,NULL
17677,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
17678,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Cropland
17679,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
17680,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
17681,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
17682,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
17683,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17684,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17685,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17686,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
17687,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,NULL
17688,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
17689,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
17690,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
17691,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
17692,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
17693,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17694,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
17695,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
17696,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Cropland
17697,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
17698,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
17699,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Water
17700,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
17701,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
17702,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
17703,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
17704,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
17705,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
17706,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
17707,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
17708,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
17709,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
17710,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
17711,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
17712,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
17713,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
17714,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
17715,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Water
17716,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
17717,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Cropland
17718,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Wetland
17719,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Bareland
17720,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
17721,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
17722,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Cropland
17723,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
17724,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17725,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
17726,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
17727,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
17728,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Grassland,Bareland
17729,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
17730,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Cropland
17731,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
17732,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Built-up
17733,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
17734,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
17735,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Water
17736,Water,Water,Bareland,Water,Non_Wetland,Grassland,Shrubland,Wetland
17737,Water,Water,Bareland,Water,Non_Wetland,Grassland,Shrubland,Forest
17738,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
17739,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
17740,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
17741,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Cropland
17742,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
17743,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
17744,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
17745,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
17746,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
17747,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Cropland
17748,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
17749,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
17750,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
17751,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
17752,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
17753,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Cropland
17754,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
17755,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
17756,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
17757,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
17758,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
17759,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
17760,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
17761,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
17762,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
17763,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
17764,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
17765,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
17766,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
17767,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
17768,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
17769,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
17770,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
17771,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
17772,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
17773,Water,Water,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
17774,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
17775,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17776,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
17777,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
17778,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
17779,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
17780,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
17781,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
17782,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
17783,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
17784,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
17785,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
17786,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
17787,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
17788,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Built-up
17789,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
17790,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
17791,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
17792,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
17793,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
17794,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
17795,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
17796,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
17797,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
17798,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
17799,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
17800,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
17801,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
17802,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
17803,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Water
17804,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
17805,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
17806,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
17807,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
17808,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
17809,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
17810,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
17811,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
17812,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Grassland
17813,Water,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Water
17814,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
17815,Water,Water,Built-up,Water,Non_Wetland,Grassland,Built-up,Grassland
17816,Water,Water,Built-up,Water,Non_Wetland,Cropland,Built-up,Grassland
17817,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
17818,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
17819,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
17820,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
17821,Water,Water,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
17822,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
17823,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
17824,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
17825,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
17826,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
17827,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
17828,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
17829,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
17830,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
17831,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
17832,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
17833,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
17834,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
17835,Water,Water,Water,NULL,Water,NULL,NULL,Water
17836,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
17837,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
17838,Water,Water,Water,NULL,Water,NULL,Shrubland,Forest
17839,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
17840,Water,Water,Water,NULL,Water,NULL,Water,Grassland
17841,Water,Water,Water,NULL,Water,NULL,Water,Cropland
17842,Water,Water,Water,NULL,Water,NULL,Water,Bareland
17843,Water,Water,Water,NULL,Water,NULL,Water,Forest
17844,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
17845,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
17846,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
17847,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
17848,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
17849,Water,Water,Water,NULL,Water,Shrubland,Water,Bareland
17850,Water,Water,Water,NULL,Water,Shrubland,Water,Water
17851,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
17852,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
17853,Water,Water,Water,NULL,Water,Grassland,NULL,Water
17854,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
17855,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
17856,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
17857,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
17858,Water,Water,Water,NULL,Water,Bareland,Water,Water
17859,Water,Water,Water,NULL,Water,Water,Shrubland,Water
17860,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
17861,Water,Water,Water,NULL,Water,Water,Water,Grassland
17862,Water,Water,Water,NULL,Water,Water,Water,Cropland
17863,Water,Water,Water,NULL,Water,Water,Water,Bareland
17864,Water,Water,Water,NULL,Water,Water,Water,Water
17865,Water,Water,Water,NULL,Water,Water,Water,Forest
17866,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
17867,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Cropland
17868,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Forest
17869,Water,Water,Water,Non_Water,Water,NULL,Water,NULL
17870,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
17871,Water,Water,Water,Non_Water,Water,NULL,Water,Cropland
17872,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
17873,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
17874,Water,Water,Water,Non_Water,Water,NULL,Water,Water
17875,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
17876,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Cropland
17877,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
17878,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,Cropland
17879,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
17880,Water,Water,Water,Non_Water,Water,Shrubland,Water,Cropland
17881,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
17882,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
17883,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
17884,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
17885,Water,Water,Water,Non_Water,Water,Grassland,NULL,Cropland
17886,Water,Water,Water,Non_Water,Water,Grassland,Shrubland,Grassland
17887,Water,Water,Water,Non_Water,Water,Grassland,Shrubland,Cropland
17888,Water,Water,Water,Non_Water,Water,Grassland,Shrubland,Water
17889,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
17890,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Wetland
17891,Water,Water,Water,Non_Water,Water,Grassland,Water,NULL
17892,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
17893,Water,Water,Water,Non_Water,Water,Grassland,Water,Cropland
17894,Water,Water,Water,Non_Water,Water,Grassland,Water,Bareland
17895,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
17896,Water,Water,Water,Non_Water,Water,Bareland,Water,Cropland
17897,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
17898,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
17899,Water,Water,Water,Non_Water,Water,Water,Shrubland,Cropland
17900,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
17901,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
17902,Water,Water,Water,Non_Water,Water,Water,Built-up,Grassland
17903,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
17904,Water,Water,Water,Non_Water,Water,Water,Water,Cropland
17905,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
17906,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
17907,Water,Water,Water,Non_Water,Water,Water,Water,Water
17908,Water,Water,Water,Non_Water,Water,Water,Water,Forest
17909,Water,Water,Water,Non_Water,Water,Forest,Water,Grassland
