Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQS_M_R
2379,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2380,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2381,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2382,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2383,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2384,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2385,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2386,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2387,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2388,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2389,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2390,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2391,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2392,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2393,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2394,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2395,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2396,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2397,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2398,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2399,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2400,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2401,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
2402,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2403,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2404,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2405,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2406,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2407,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2408,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2409,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2410,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2411,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2412,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2413,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2414,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2415,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
2416,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2417,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2418,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2419,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2420,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2421,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2422,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2423,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2424,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2425,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2426,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2427,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2428,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2429,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2430,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2431,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2432,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2433,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2434,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2435,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2436,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2437,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2438,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2439,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2440,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
2441,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2442,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2443,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2444,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2445,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2446,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2447,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2448,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2449,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2450,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2451,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2452,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2453,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2454,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2455,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2456,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2457,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2458,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2459,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2460,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2461,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2462,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2463,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2464,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
2465,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2466,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2467,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2468,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
2469,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2470,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2471,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2472,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2473,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2474,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2475,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2476,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2477,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2478,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2479,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2480,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2481,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2482,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
2483,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2484,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2485,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2486,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2487,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
2488,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
2489,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2490,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2491,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2492,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2493,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2494,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2495,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2496,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2497,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2498,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2499,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2500,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2501,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2502,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2503,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2504,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2505,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2506,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2507,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2508,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2509,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2510,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2511,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2512,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2513,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2514,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2515,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2516,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2517,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2518,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2519,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2520,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2521,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2522,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2523,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2524,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2525,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
2526,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2527,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2528,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2529,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2530,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
2531,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2532,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
2533,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2534,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
2535,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2536,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2537,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2538,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2539,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2540,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2541,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2542,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2543,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
2544,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2545,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2546,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2547,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2548,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2549,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2550,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2551,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2552,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2553,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2554,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2555,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2556,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2557,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2558,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2559,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2560,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2561,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2562,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2563,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2564,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2565,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2566,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2567,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2568,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
2569,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2570,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2571,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2572,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2573,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2574,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2575,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2576,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2577,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2578,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
2579,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2580,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2581,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2582,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2583,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2584,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2585,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2586,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
2587,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2588,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2589,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2590,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2591,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
2592,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
2593,Forest,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
2594,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2595,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
2596,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
2597,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
2598,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
2599,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2600,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
2601,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2602,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2603,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2604,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2605,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
2606,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2607,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2608,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2609,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
2610,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
2611,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2612,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2613,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
2614,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2615,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2616,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2617,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2618,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2619,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2620,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2621,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2622,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2623,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2624,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2625,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2626,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2627,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2628,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2629,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2630,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2631,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2632,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2633,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2634,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2635,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2636,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2637,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2638,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2639,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2640,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2641,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2642,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
2643,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2644,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2645,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2646,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
2647,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2648,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2649,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2650,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
2651,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
2652,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2653,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2654,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2655,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2656,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2657,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2658,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2659,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2660,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2661,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2662,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2663,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
2664,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2665,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2666,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2667,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2668,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2669,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2670,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2671,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2672,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2673,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2674,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2675,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2676,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2677,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2678,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
2679,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2680,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2681,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
2682,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2683,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2684,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2685,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2686,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2687,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2688,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2689,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2690,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2691,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2692,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Forest,Grassland
2693,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2694,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
2695,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
2696,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2697,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
2698,Forest,NULL,Water,Water,Water,Water,Forest,Forest
2699,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2700,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2701,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2702,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2703,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2704,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
