Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
8734,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8735,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8736,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8737,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8738,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8739,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8740,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
8741,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8742,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8743,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8744,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8745,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8746,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
8747,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8748,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8749,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8750,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
8751,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8752,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
8753,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8754,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8755,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
8756,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8757,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8758,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8759,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8760,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
8761,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8762,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8763,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
8764,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
8765,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8766,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8767,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
8768,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8769,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
8770,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8771,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8772,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8773,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
8774,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8775,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8776,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
8777,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
8778,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
8779,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
8780,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
8781,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8782,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
8783,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8784,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8785,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
8786,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8787,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8788,Forest,Wetland,Water,NULL,Water,Shrubland,Wetland,NULL
8789,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,NULL
8790,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,Wetland
8791,Forest,Wetland,Water,NULL,Water,Wetland,Shrubland,Forest
8792,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
8793,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
8794,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Bareland
8795,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
8796,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
8797,Forest,Wetland,Water,NULL,Water,Wetland,Water,NULL
8798,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
8799,Forest,Wetland,Water,NULL,Water,Wetland,Water,Bareland
8800,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
8801,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
8802,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Water
8803,Forest,Wetland,Water,NULL,Water,Water,Wetland,NULL
8804,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
8805,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
8806,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
8807,Forest,Wetland,Water,NULL,Water,Water,Water,Bareland
8808,Forest,Wetland,Water,NULL,Water,Water,Water,Water
8809,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
8810,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
8811,Forest,Wetland,Water,NULL,Water,Forest,Forest,Forest
8812,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,NULL
8813,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Bareland
8814,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
8815,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,NULL
8816,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
8817,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
8818,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
8819,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
8820,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
8821,Forest,Wetland,Water,Non_Water,Water,Water,Water,NULL
8822,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
8823,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
8824,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
8825,Forest,Wetland,Water,Non_Water,Water,Forest,Water,Forest
8826,Forest,Wetland,Water,Water,Water,Wetland,Shrubland,NULL
8827,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
8828,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
8829,Forest,Wetland,Water,Water,Water,Wetland,Water,NULL
8830,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
8831,Forest,Wetland,Water,Water,Water,Wetland,Water,Bareland
8832,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
8833,Forest,Wetland,Water,Water,Water,Wetland,Forest,Water
8834,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
8835,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
8836,Forest,Wetland,Water,Water,Water,Water,Water,Forest
8837,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
8838,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8839,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8840,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
8841,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8842,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8843,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8844,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8845,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8846,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
8847,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8848,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8849,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8850,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
8851,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8852,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8853,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
8854,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8855,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
8856,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8857,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
8858,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
8859,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8860,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
8861,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,NULL
8862,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
8863,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8864,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8865,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
8866,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
8867,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8868,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
8869,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8870,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8871,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8872,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8873,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8874,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8875,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8876,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
8877,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8878,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8879,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
8880,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
8881,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
8882,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8883,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8884,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
8885,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
8886,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
8887,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Forest
8888,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
8889,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
8890,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,NULL
8891,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
8892,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Water
8893,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
8894,Forest,Bareland,Water,NULL,Water,Forest,Bareland,Forest
8895,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
8896,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8897,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8898,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8899,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8900,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8901,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8902,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8903,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8904,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8905,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8906,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
8907,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8908,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8909,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8910,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
8911,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8912,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8913,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8914,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8915,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8916,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8917,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8918,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8919,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8920,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8921,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8922,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8923,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8924,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8925,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8926,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8927,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8928,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8929,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8930,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
8931,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8932,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8933,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8934,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8935,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8936,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8937,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8938,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8939,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8940,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8941,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8942,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8943,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8944,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8945,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8946,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8947,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8948,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8949,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8950,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8951,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8952,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
8953,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8954,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8955,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8956,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8957,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8958,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8959,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8960,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8961,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8962,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8963,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8964,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8965,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8966,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8967,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8968,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8969,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8970,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8971,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8972,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8973,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8974,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8975,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8976,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8977,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8978,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8979,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
8980,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8981,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8982,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8983,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8984,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8985,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8986,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
8987,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8988,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
8989,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
8990,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8991,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8992,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8993,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8994,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8995,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
8996,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
8997,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8998,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8999,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9000,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
9001,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
9002,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9003,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
9004,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
9005,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
9006,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9007,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9008,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
9009,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9010,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9011,Forest,Built-up,Water,NULL,Water,Forest,Wetland,Forest
9012,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9013,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9014,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9015,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9016,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9017,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9018,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9019,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
9020,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9021,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
9022,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
9023,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9024,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9025,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9026,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9027,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9028,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9029,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
9030,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9031,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9032,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9033,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9034,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9035,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9036,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9037,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9038,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9039,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9040,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
9041,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
9042,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
9043,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9044,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
9045,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9046,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9047,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9048,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9049,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9050,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9051,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9052,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9053,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
9054,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9055,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
9056,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9057,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9058,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
9059,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9060,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9061,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
9062,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9063,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
