Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
2699,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2700,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2701,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2702,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2703,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2704,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2705,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2706,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2707,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2708,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2709,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2710,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2711,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2712,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2713,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2714,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2715,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2716,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2717,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2718,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2719,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2721,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2722,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2723,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2724,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2725,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2726,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2727,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2728,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2729,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2730,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2731,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2732,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2733,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2734,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2735,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2736,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2737,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2738,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2739,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2740,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2741,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2742,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2743,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2744,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2745,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2746,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2747,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2748,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2749,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2750,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2751,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2752,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2753,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2754,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2755,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2756,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2757,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2758,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2759,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2760,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2761,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2762,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2763,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2764,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2765,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2766,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2767,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2768,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2769,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2770,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2771,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2772,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2773,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2774,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2775,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2776,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2777,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2778,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2779,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2780,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2781,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2782,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2783,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2785,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2786,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2787,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2788,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2789,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2790,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2791,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2792,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2793,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2795,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2796,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2797,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2798,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2799,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2800,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2801,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2802,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2803,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2804,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2805,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2806,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2807,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2808,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2809,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2810,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2811,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2812,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2813,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2814,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2815,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2816,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2817,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2818,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2819,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2820,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2821,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2822,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2823,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2824,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2825,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2826,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2828,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2829,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2830,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2831,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2832,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2833,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2834,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2835,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2837,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2838,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2839,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2840,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2841,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2842,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2843,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2844,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2845,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2846,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2847,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2848,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2849,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2850,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2851,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2852,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2853,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2854,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2855,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2856,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2857,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2858,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2859,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2860,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2861,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2862,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2863,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2864,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2865,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2866,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2867,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2869,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2870,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2871,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2872,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2873,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2874,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2875,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2876,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2877,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2878,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2879,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2880,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2882,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2883,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2884,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2885,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2886,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2887,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2888,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2889,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2890,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2891,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2892,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2893,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2894,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2895,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2896,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2897,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2898,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2899,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2900,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2901,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2902,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2903,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2904,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2905,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2906,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2907,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2908,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2909,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2910,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2911,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2912,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2913,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2914,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2915,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2916,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2917,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2918,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2919,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2920,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2921,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2922,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2923,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2924,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2925,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2926,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2927,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2928,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2929,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2930,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2931,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2932,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2933,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2934,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2935,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2936,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2937,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2938,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2939,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2940,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2941,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2942,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2943,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2944,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2945,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2946,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
2947,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2948,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2949,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2950,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2951,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2952,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2953,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2954,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2956,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2957,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2958,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2959,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2960,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2961,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2962,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2963,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2965,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2966,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2967,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2968,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2969,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2970,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2971,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2972,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2973,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2974,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2975,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2976,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2977,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2978,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2979,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2980,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2981,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2982,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2983,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2984,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2985,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2986,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2987,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2988,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2989,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2990,Forest,Water,Water,Water,Water,NULL,NULL,Water
2991,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2992,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2993,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2994,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2995,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2996,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2997,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2998,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2999,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3000,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3001,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3002,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3003,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3004,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3005,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3006,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3007,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3008,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3009,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3010,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3011,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3012,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3013,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3014,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3015,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3016,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3017,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3018,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3019,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3020,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3021,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3022,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3023,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3024,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3025,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3026,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3027,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3028,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3029,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3033,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
