Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVC_M_R
19327,Forest,Forest,Water,NULL,Water,Water,Forest,Wetland
19328,Forest,Forest,Water,NULL,Water,Water,Forest,Water
19329,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
19330,Forest,Forest,Water,NULL,Water,Forest,NULL,Grassland
19331,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
19332,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Wetland
19333,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
19334,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
19335,Forest,Forest,Water,NULL,Water,Forest,Grassland,Wetland
19336,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
19337,Forest,Forest,Water,NULL,Water,Forest,Wetland,Wetland
19338,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
19339,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
19340,Forest,Forest,Water,NULL,Water,Forest,Water,Wetland
19341,Forest,Forest,Water,NULL,Water,Forest,Water,Water
19342,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
19343,Forest,Forest,Water,NULL,Water,Forest,Forest,NULL
19344,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
19345,Forest,Forest,Water,NULL,Water,Forest,Forest,Wetland
19346,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
19347,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
19348,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
19349,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Wetland
19350,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
19351,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
19352,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
19353,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
19354,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
19355,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Wetland
19356,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
19357,Forest,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Forest
19358,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,Wetland
19359,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Wetland
19360,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
19361,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Wetland
19362,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Water
19363,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
19364,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Wetland
19365,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
19366,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
19367,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Wetland
19368,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
19369,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
19370,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Wetland
19371,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
19372,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Grassland
19373,Forest,Forest,Water,Non_Water,Water,Wetland,Shrubland,Forest
19374,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
19375,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Wetland
19376,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Water
19377,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
19378,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
19379,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
19380,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
19381,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
19382,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
19383,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
19384,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
19385,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
19386,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
19387,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
19388,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Wetland
19389,Forest,Forest,Water,Non_Water,Water,Water,Shrubland,Grassland
19390,Forest,Forest,Water,Non_Water,Water,Water,Shrubland,Forest
19391,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Grassland
19392,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Wetland
19393,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Water
19394,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
19395,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
19396,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
19397,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
19398,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
19399,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
19400,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
19401,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
19402,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
19403,Forest,Forest,Water,Non_Water,Water,Water,Forest,Wetland
19404,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
19405,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
19406,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,Forest
19407,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Wetland
19408,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
19409,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
19410,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
19411,Forest,Forest,Water,Non_Water,Water,Forest,Water,Wetland
19412,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
19413,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
19414,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Wetland
19415,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
19416,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
19417,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
19418,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
19419,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
19420,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
19421,Forest,Forest,Water,Water,Water,NULL,Water,Water
19422,Forest,Forest,Water,Water,Water,NULL,Water,Forest
19423,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
19424,Forest,Forest,Water,Water,Water,Shrubland,Forest,Forest
19425,Forest,Forest,Water,Water,Water,Grassland,Grassland,Wetland
19426,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
19427,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
19428,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
19429,Forest,Forest,Water,Water,Water,Grassland,Water,Wetland
19430,Forest,Forest,Water,Water,Water,Grassland,Water,Water
19431,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
19432,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
19433,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
19434,Forest,Forest,Water,Water,Water,Wetland,Shrubland,Wetland
19435,Forest,Forest,Water,Water,Water,Wetland,Grassland,Wetland
19436,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
19437,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
19438,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
19439,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
19440,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
19441,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
19442,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
19443,Forest,Forest,Water,Water,Water,Wetland,Water,Water
19444,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
19445,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
19446,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
19447,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
19448,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
19449,Forest,Forest,Water,Water,Water,Water,Shrubland,Forest
19450,Forest,Forest,Water,Water,Water,Water,Grassland,Wetland
19451,Forest,Forest,Water,Water,Water,Water,Grassland,Water
19452,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
19453,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
19454,Forest,Forest,Water,Water,Water,Water,Wetland,Water
19455,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
19456,Forest,Forest,Water,Water,Water,Water,Water,Wetland
19457,Forest,Forest,Water,Water,Water,Water,Water,Water
19458,Forest,Forest,Water,Water,Water,Water,Water,Forest
19459,Forest,Forest,Water,Water,Water,Water,Forest,Wetland
19460,Forest,Forest,Water,Water,Water,Water,Forest,Water
19461,Forest,Forest,Water,Water,Water,Water,Forest,Forest
19462,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
19463,Forest,Forest,Water,Water,Water,Forest,Grassland,Wetland
19464,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
19465,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
19466,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
19467,Forest,Forest,Water,Water,Water,Forest,Water,Water
19468,Forest,Forest,Water,Water,Water,Forest,Water,Forest
19469,Forest,Forest,Water,Water,Water,Forest,Forest,Wetland
19470,Forest,Forest,Water,Water,Water,Forest,Forest,Water
19471,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
19472,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
19473,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
19474,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
19475,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
19476,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
19477,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
19478,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
19479,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
19480,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
19481,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
19482,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
19483,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
19484,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
19485,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
19486,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
19487,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
19488,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
19489,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
19490,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
19491,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
19492,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
19493,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
19494,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
19495,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
19496,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
19497,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
19498,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
19499,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
19500,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
19501,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
19502,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
19503,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
19504,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
19505,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
19506,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
19507,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
19508,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19509,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
19510,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
19511,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
19512,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19513,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
19514,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19515,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
19516,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
19517,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
19518,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
19519,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
19520,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
19521,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
19522,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
19523,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
19524,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
19525,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
19526,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
19527,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
19528,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
19529,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
19530,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
19531,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
19532,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
19533,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
19534,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
19535,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
19536,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
19537,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
19538,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
19539,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
19540,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
19541,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
19542,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
19543,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19544,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
19545,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
19546,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
19547,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
19548,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
19549,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
19550,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
19551,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
19552,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
19553,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
19554,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
19555,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
19556,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
19557,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
19558,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
19559,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
19560,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
19561,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
19562,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
19563,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Wetland
19564,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
19565,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
19566,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
19567,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
19568,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
19569,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
19570,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
19571,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
19572,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
19573,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
19574,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
19575,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
19576,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
19577,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
19578,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
19579,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Wetland
19580,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
19581,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
19582,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
19583,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
19584,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
19585,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
19586,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
19587,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Wetland
19588,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
19589,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
19590,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
19591,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
19592,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
19593,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
19594,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
19595,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
19596,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
19597,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
19598,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
19599,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
19600,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
19601,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
19602,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
19603,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
19604,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
19605,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
19606,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
19607,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
19608,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
19609,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
19610,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
19611,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
19612,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
19613,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
19614,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
19615,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
19616,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
19617,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
19618,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
19619,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
19620,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
19621,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
19622,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
19623,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
19624,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
19625,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19626,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
19627,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
19628,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
19629,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
19630,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
19631,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
19632,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
19633,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
19634,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
19635,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
19636,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
19637,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
19638,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
19639,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
19640,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
19641,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
19642,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
19643,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
19644,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
19645,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
19646,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
19647,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
19648,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
19649,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
19650,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
19651,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
19652,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
19653,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
