Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUK_M_R
3441,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Water
3442,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3443,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
3444,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
3445,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3446,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
3447,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
3448,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
3449,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3450,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3451,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3452,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3453,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3454,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3455,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3456,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3457,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3458,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3459,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3460,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3461,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3462,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3463,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3464,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3465,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3466,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
3467,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3468,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3469,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3470,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3471,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3472,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3473,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3474,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
3475,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3476,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3477,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3478,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,NULL
3479,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3480,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3481,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3482,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3483,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3484,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3485,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
3486,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3487,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3488,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3489,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3490,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3491,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
3492,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3493,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3494,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3495,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3496,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3497,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3498,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Water
3499,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3500,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3501,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3502,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3503,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3504,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3505,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3506,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
3507,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3508,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3509,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
3510,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3511,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
3512,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3513,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3514,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
3515,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3516,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3517,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3518,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3519,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3520,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
3521,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
3522,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3523,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
3524,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
3525,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3526,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
3527,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3528,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3529,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3530,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3531,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3532,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
3533,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3534,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3535,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
3536,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
3537,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3538,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3539,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3540,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
3541,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
3542,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
3543,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3544,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3545,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3546,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3547,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3548,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3549,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3550,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3551,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3552,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3553,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3554,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3555,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3556,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3557,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3558,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3559,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3560,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3561,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3562,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3563,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3564,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3565,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3566,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3567,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3568,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3569,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3570,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3571,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3572,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
3573,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3574,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3575,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3576,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3577,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3578,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3579,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3580,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3581,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3582,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
3583,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3584,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3585,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Bareland
3586,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3587,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3588,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3589,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3590,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3591,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3592,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3593,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3594,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
3595,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3596,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3597,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3598,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3599,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3600,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3601,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3602,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3603,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3604,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3605,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3606,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3607,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3608,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
3609,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3610,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3611,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3612,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3613,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3614,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3615,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
3616,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
3617,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3618,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
3619,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3620,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3621,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3622,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3623,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3624,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3625,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
3626,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3627,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3628,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3629,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3630,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3631,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3632,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3633,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3634,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3635,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3636,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3637,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3638,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3639,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3640,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3641,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3642,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3643,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3644,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3645,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
3646,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
3647,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
3648,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
3649,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3650,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3651,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3652,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3653,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3654,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3655,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3656,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3657,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3658,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3659,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3660,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3661,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
3662,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3663,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3664,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3665,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3666,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3667,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3668,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3669,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3670,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3671,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3672,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3673,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3674,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3675,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3676,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3677,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3678,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3679,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3680,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
3681,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3682,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
3683,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
3684,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
3685,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
3686,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
3687,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3688,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3689,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3690,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
3691,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3692,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
3693,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3694,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
3695,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3696,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
3697,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3698,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
3699,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3700,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3701,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3702,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
3703,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3704,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3705,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3706,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3707,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3708,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3709,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3710,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3711,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
3712,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3713,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3714,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
3715,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3716,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3717,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3718,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3719,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3720,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3721,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3722,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
3723,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3724,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
3725,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3726,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3727,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3728,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
3729,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3730,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3731,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3732,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
3733,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3734,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3735,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
3736,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
3737,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3738,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3739,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3740,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3741,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3742,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Cropland
3743,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3744,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3745,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3746,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3747,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3748,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3749,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3750,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3751,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
3752,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
3753,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
3754,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3755,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3756,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3757,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3758,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3759,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3760,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3761,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
3762,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3763,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
3764,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3765,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3766,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3767,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
