Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQQ_M_R
2359,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2360,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2361,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2362,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2363,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2364,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2365,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2366,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2367,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Water
2368,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
2369,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2370,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2371,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2372,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2373,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2374,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2375,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2376,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2377,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2378,Water,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2379,Water,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2380,Water,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2381,Water,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2382,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
2383,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2384,Water,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
2385,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2386,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2387,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
2388,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2389,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2390,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2391,Water,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2392,Water,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
2393,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2394,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2395,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2396,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2397,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2398,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2399,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2400,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2401,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2402,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2403,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2404,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2405,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2406,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2407,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2408,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2409,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2410,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2411,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2412,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2413,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2414,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2415,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2416,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2417,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2418,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2419,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2420,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2421,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2422,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2423,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2424,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2425,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2426,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2427,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2428,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2429,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2430,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2431,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2432,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2433,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2434,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2435,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2436,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2437,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2438,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2439,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2440,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2441,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2442,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2443,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2444,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2445,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2446,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2447,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2448,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2449,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2450,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2451,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2452,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2453,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2454,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2455,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2456,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2457,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2458,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2459,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2460,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
2461,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2462,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2463,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2464,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2465,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2466,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2467,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2468,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2469,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2470,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2471,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2472,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2473,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2474,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2475,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2476,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2477,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2478,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2479,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2480,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2481,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2482,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2483,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2484,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
2485,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2486,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2487,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2488,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2489,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2490,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2491,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2492,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2493,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2494,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2495,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2496,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2497,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2498,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2499,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2500,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2501,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2502,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2503,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2504,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2505,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2506,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2507,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2508,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2509,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2510,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2511,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2512,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2513,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2514,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2515,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2516,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2517,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2518,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2519,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2520,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2521,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2522,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2523,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2524,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2525,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2526,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2527,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2528,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2529,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2530,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2531,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2532,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2533,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2534,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2535,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2536,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2537,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2538,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2539,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2540,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2541,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2542,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2543,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2544,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2545,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2546,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2547,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2548,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2549,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2550,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2551,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2552,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2553,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2554,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2555,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2556,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2557,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2558,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2559,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2560,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2561,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2562,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2563,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2564,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2565,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2566,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2567,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2568,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2569,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2570,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2571,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2572,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2573,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
2574,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2575,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2576,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2577,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2578,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2579,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2580,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2581,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2582,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2583,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2584,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2585,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2586,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2587,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2588,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2589,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2590,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2591,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2592,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2593,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2594,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2595,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2596,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2597,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2598,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2599,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2600,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2601,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2602,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2603,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2604,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2605,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2606,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2607,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2608,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2609,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2610,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2611,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2612,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2613,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2614,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2615,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2616,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2617,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2618,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2619,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2620,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2621,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
2622,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2623,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2624,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2625,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2626,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2627,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2628,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2629,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2630,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2631,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2632,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2633,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2634,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2635,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2636,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2637,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
2638,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2639,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2640,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2641,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2642,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2643,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2644,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2645,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2646,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2647,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2648,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2649,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2650,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2651,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2652,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2653,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2654,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2655,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2656,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2657,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2658,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2659,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2660,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2661,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2662,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2663,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2664,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
