Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTN_M_R
2628,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2629,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2630,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2631,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2632,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2633,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2634,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2635,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2636,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
2637,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2638,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2639,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2640,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2641,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2642,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
2643,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2644,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2645,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2646,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2647,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2648,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2649,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
2650,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2651,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2652,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2653,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2654,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2655,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2656,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2657,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2658,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2659,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2660,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2661,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2662,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2663,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2664,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2665,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2666,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2667,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2668,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2669,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2670,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2671,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2672,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2673,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2674,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2675,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2676,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
2677,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2678,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2679,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2680,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2681,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2682,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2683,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2684,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
2685,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2686,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2687,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2688,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2689,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2690,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2691,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2692,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2693,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2694,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2695,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2696,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2697,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2698,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2699,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2700,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2701,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2702,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
2703,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2704,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2705,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2706,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2707,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2708,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2709,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2710,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2711,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2712,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2713,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2714,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2715,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2716,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2717,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2718,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Water
2719,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2720,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2721,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2722,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2723,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2724,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2725,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2726,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2727,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2728,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2729,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2730,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2731,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2732,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2733,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2734,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Water
2735,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2736,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
2737,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2738,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2739,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
2740,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2741,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2742,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2743,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2744,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2745,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2746,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2747,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2748,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2749,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2750,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2751,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
2752,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2753,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2754,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2755,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2756,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2757,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2758,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
2759,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2760,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2761,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2762,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2763,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
2764,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
2765,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2766,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2767,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2768,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2769,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
2770,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2771,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2772,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2773,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
2774,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
2775,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2776,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2777,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2778,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2779,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2780,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2781,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2782,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2783,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2784,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2785,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2786,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2787,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2788,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2789,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2790,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2791,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
2792,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2793,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
2794,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
2795,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2796,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2797,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2798,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2799,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2800,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2801,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2802,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2803,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2804,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
2805,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
2806,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2807,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2808,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2809,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
2810,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2811,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2812,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
2813,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2814,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2815,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2816,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2817,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2818,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2819,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2820,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2821,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2822,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2823,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2824,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2825,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2826,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2827,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2828,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2829,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2830,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2831,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2832,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2833,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2834,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2835,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2836,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
2837,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2838,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2839,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2840,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2841,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2842,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2843,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2844,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2845,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2846,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2847,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2848,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2849,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
2850,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2851,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2852,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2853,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2854,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2855,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2856,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2857,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2858,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2859,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2860,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2861,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2862,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
2863,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2864,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2865,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2866,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2867,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2868,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2869,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2870,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2871,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2872,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2873,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2874,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2875,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2876,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2877,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2878,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2879,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2880,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2881,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2882,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2883,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2884,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2885,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
2886,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2887,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
2888,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2889,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2890,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2891,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2892,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2893,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2894,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2895,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2896,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2897,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2898,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2899,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2900,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
2901,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2902,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2903,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2904,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2905,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2906,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2907,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2908,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2909,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2910,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2911,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2912,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2913,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2914,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2915,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2916,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2917,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2918,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2919,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
2920,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2921,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2922,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2923,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2924,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2925,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2926,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2927,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2928,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2929,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2930,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2931,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2932,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
2933,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2934,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2935,Forest,Forest,Water,NULL,Water,Water,Water,Water
2936,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2937,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2938,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2939,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2940,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2941,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2942,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2943,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2944,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2945,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2946,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2947,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2948,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2949,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2950,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
2951,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2952,Forest,Forest,Water,Water,Water,NULL,Water,Water
2953,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2954,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2955,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2956,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2957,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
