Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCJ_M_R
12085,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12086,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12087,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
12088,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
12089,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
12090,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12091,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12092,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12093,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12094,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12095,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12096,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12097,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12098,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
12099,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12100,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
12101,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
12102,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
12103,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12104,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12105,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12106,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12107,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12108,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12109,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12110,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12111,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12112,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
12113,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12114,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
12115,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12116,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12117,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
12118,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12119,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12120,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12121,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
12122,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,NULL
12123,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12124,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12125,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12126,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12127,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
12128,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12129,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12130,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12131,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Water
12132,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12133,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12134,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
12135,Forest,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Bareland
12136,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
12137,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,NULL
12138,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
12139,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Wetland
12140,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
12141,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
12142,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
12143,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12144,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
12145,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
12146,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
12147,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12148,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
12149,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
12150,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
12151,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
12152,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
12153,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
12154,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
12155,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
12156,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
12157,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
12158,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
12159,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
12160,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12161,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
12162,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12163,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
12164,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
12165,Forest,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
12166,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
12167,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
12168,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
12169,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
12170,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
12171,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12172,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12173,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12174,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Water
12175,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
12176,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
12177,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
12178,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
12179,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
12180,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
12181,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12182,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
12183,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
12184,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
12185,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
12186,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Bareland
12187,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
12188,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
12189,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
12190,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
12191,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
12192,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
12193,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12194,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
12195,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
12196,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
12197,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
12198,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
12199,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
12200,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
12201,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
12202,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
12203,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
12204,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
12205,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
12206,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
12207,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
12208,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
12209,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
12210,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
12211,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12212,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12213,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
12214,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
12215,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
12216,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
12217,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
12218,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
12219,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
12220,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12221,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12222,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
12223,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
12224,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
12225,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
12226,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12227,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12228,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
12229,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
12230,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
12231,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12232,Forest,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
12233,Forest,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
12234,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
12235,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
12236,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
12237,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
12238,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
12239,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
12240,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12241,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
12242,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12243,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12244,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12245,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12246,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
12247,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12248,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
12249,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12250,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12251,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12252,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
12253,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
12254,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12255,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
12256,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12257,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
12258,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12259,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12260,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
12261,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
12262,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
12263,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12264,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12265,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12266,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
12267,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12268,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12269,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
12270,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
12271,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12272,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
12273,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
12274,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
12275,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12276,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12277,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
12278,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12279,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Water
12280,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
12281,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12282,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12283,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12284,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
12285,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12286,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12287,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
12288,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12289,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12290,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
12291,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12292,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
12293,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
12294,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12295,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
12296,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12297,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
12298,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
12299,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Forest
12300,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
12301,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
12302,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
12303,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
12304,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
12305,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
12306,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Bareland
12307,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
12308,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
12309,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
12310,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
12311,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,NULL
12312,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
12313,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Cropland
12314,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
12315,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Water
12316,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
12317,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,NULL
12318,Forest,NULL,Water,NULL,Water,Shrubland,Bareland,Forest
12319,Forest,NULL,Water,NULL,Water,Shrubland,Water,Wetland
12320,Forest,NULL,Water,NULL,Water,Shrubland,Water,Forest
12321,Forest,NULL,Water,NULL,Water,Shrubland,Forest,NULL
12322,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Grassland
12323,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Wetland
12324,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
12325,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
12326,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
12327,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
12328,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
12329,Forest,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
12330,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
12331,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
12332,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
12333,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
12334,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
12335,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
12336,Forest,NULL,Water,NULL,Water,Bareland,NULL,Grassland
12337,Forest,NULL,Water,NULL,Water,Bareland,NULL,Water
12338,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
12339,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
12340,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
12341,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Water
12342,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
12343,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
12344,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
12345,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Bareland
12346,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Water
12347,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Forest
12348,Forest,NULL,Water,NULL,Water,Bareland,Bareland,NULL
12349,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
12350,Forest,NULL,Water,NULL,Water,Bareland,Water,Wetland
12351,Forest,NULL,Water,NULL,Water,Bareland,Water,Water
12352,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
12353,Forest,NULL,Water,NULL,Water,Bareland,Forest,Wetland
12354,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
12355,Forest,NULL,Water,NULL,Water,Water,NULL,Grassland
12356,Forest,NULL,Water,NULL,Water,Water,Shrubland,Water
12357,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
12358,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
12359,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
12360,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
12361,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Cropland
12362,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
12363,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
12364,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
12365,Forest,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
12366,Forest,NULL,Water,Non_Water,Water,Shrubland,Wetland,Wetland
12367,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
12368,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
12369,Forest,NULL,Water,Non_Water,Water,Wetland,Shrubland,Forest
12370,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
12371,Forest,NULL,Water,Non_Water,Water,Wetland,Water,NULL
12372,Forest,NULL,Water,Non_Water,Water,Bareland,NULL,Grassland
12373,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
12374,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Forest
12375,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
12376,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Wetland
12377,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
12378,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
12379,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
12380,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
12381,Forest,NULL,Water,Water,Water,NULL,NULL,Water
12382,Forest,NULL,Water,Water,Water,NULL,Shrubland,Water
12383,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
12384,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
12385,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
12386,Forest,NULL,Water,Water,Water,Shrubland,Water,Forest
12387,Forest,NULL,Water,Water,Water,Shrubland,Forest,Forest
12388,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
12389,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
12390,Forest,NULL,Water,Water,Water,Bareland,Shrubland,Water
12391,Forest,NULL,Water,Water,Water,Bareland,Wetland,Wetland
12392,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
12393,Forest,NULL,Water,Water,Water,Bareland,Water,Water
12394,Forest,NULL,Water,Water,Water,Bareland,Water,Forest
12395,Forest,NULL,Water,Water,Water,Water,Shrubland,Bareland
12396,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
12397,Forest,NULL,Water,Water,Water,Water,Shrubland,Forest
12398,Forest,NULL,Water,Water,Water,Water,Water,Wetland
12399,Forest,NULL,Water,Water,Water,Forest,Shrubland,Forest
12400,Forest,NULL,Water,Water,Water,Forest,Water,Forest
12401,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12402,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12403,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12404,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12405,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12406,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12407,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
12408,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
12409,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
12410,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12411,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12412,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12413,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
12414,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12415,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
12416,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12417,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12418,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12419,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
12420,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12421,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12422,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12423,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12424,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12425,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12426,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12427,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12428,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12429,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12430,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
