Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
23254,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
23255,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
23256,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
23257,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Water
23258,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
23259,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
23260,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
23261,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
23262,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23263,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
23264,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
23265,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23266,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
23267,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
23268,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
23269,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23270,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23271,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23272,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
23273,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
23274,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23275,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
23276,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
23277,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
23278,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
23279,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
23280,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
23281,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
23282,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
23283,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
23284,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
23285,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
23286,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
23287,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
23288,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
23289,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
23290,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
23291,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
23292,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
23293,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
23294,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
23295,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
23296,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
23297,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
23298,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
23299,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
23300,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
23301,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23302,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
23303,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
23304,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23305,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
23306,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
23307,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
23308,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
23309,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
23310,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
23311,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
23312,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
23313,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
23314,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
23315,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
23316,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
23317,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23318,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
23319,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Water
23320,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23321,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,NULL
23322,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
23323,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
23324,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
23325,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
23326,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
23327,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
23328,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
23329,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
23330,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
23331,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
23332,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,NULL
23333,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
23334,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
23335,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
23336,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
23337,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
23338,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
23339,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
23340,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
23341,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
23342,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,NULL
23343,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
23344,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
23345,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
23346,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
23347,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
23348,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
23349,Forest,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23350,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
23351,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,NULL
23352,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
23353,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
23354,Forest,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Forest
23355,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Wetland
23356,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
23357,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
23358,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
23359,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
23360,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
23361,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
23362,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23363,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
23364,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
23365,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
23366,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
23367,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
23368,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23369,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
23370,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23371,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23372,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
23373,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23374,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
23375,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23376,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
23377,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
23378,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
23379,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
23380,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
23381,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
23382,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
23383,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
23384,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
23385,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
23386,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
23387,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
23388,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
23389,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
23390,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
23391,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
23392,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
23393,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
23394,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
23395,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,NULL
23396,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
23397,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
23398,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
23399,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
23400,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
23401,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Water
23402,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
23403,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
23404,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
23405,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
23406,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
23407,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
23408,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
23409,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
23410,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23411,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
23412,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
23413,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
23414,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
23415,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
23416,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
23417,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
23418,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
23419,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
23420,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
23421,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
23422,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
23423,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
23424,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
23425,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
23426,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
23427,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
23428,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
23429,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
23430,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
23431,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
23432,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
23433,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
23434,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
23435,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
23436,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23437,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,NULL
23438,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Wetland
23439,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
23440,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
23441,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
23442,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
23443,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
23444,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
23445,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
23446,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
23447,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
23448,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
23449,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
23450,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
23451,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
23452,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
23453,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
23454,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
23455,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
23456,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
23457,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
23458,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
23459,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
23460,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Water
23461,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
23462,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
23463,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
23464,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
23465,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
23466,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
23467,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
23468,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
23469,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
23470,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
23471,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
23472,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
23473,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
23474,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
23475,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
23476,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
23477,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
23478,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
23479,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
23480,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
23481,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,NULL
23482,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
23483,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
23484,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
23485,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
23486,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
23487,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
23488,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
23489,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
23490,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
23491,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
23492,Forest,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
23493,Forest,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
23494,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
23495,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
23496,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
23497,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
23498,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
23499,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
23500,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
23501,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
23502,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
23503,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
23504,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
23505,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
23506,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
23507,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
23508,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
23509,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
23510,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
23511,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
23512,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
23513,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
23514,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
23515,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
23516,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
23517,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
23518,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
23519,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
23520,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
23521,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
23522,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
23523,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
23524,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
23525,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
23526,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
23527,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
23528,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
23529,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
23530,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
23531,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
23532,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
23533,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
23534,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
23535,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
23536,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
23537,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
23538,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
23539,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
23540,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
23541,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
23542,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
23543,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
23544,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
23545,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
23546,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
23547,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Water
23548,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Wetland
23549,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
23550,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
23551,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
23552,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
23553,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
23554,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
23555,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
23556,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
23557,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
23558,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
23559,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
23560,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
23561,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Cropland
23562,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
23563,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
23564,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
23565,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Cropland
23566,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
23567,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
23568,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
23569,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
23570,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
23571,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Cropland
23572,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
23573,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
23574,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
23575,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
23576,Forest,Water,Wetland,Water,Wetland,Water,Water,NULL
23577,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
23578,Forest,Water,Wetland,Water,Wetland,Water,Water,Cropland
23579,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
23580,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
23581,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
23582,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,NULL
23583,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
23584,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
23585,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
23586,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
