Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWF_M_R
5748,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5749,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5750,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5751,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5752,Wetland,Water,Water,NULL,Water,Grassland,NULL,Forest
5753,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5754,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5755,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5756,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5757,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5758,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5759,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5760,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5761,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5762,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5763,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5764,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5765,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5766,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5767,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5768,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5769,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5770,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5771,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5772,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5773,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5774,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5775,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5776,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5777,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5778,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5779,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5780,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
5781,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5782,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5783,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5784,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
5785,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5786,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5787,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
5788,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5789,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5790,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5791,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5792,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5793,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5794,Bareland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Cropland
5795,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5796,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5797,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5798,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5799,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5800,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5801,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5802,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5803,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5804,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5805,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5806,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5807,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5808,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5809,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5810,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5811,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5812,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5813,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5814,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5815,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5816,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5817,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5818,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5819,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5820,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5821,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5822,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5823,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5824,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5825,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Bareland
5826,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5827,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
5828,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5829,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5830,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5831,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5832,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5833,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5834,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5835,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5836,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5837,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5838,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5839,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5840,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5841,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5842,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5843,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5844,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5845,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5846,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5847,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5848,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5849,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5850,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5851,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5852,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5853,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5854,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5855,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5856,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5857,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5858,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5859,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5860,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5861,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5862,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5863,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5864,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5865,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5866,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5867,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5868,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5869,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5870,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5871,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5872,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5873,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5874,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5875,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5876,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5877,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5878,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5879,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5880,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5881,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5882,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5883,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5884,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5885,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5886,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5887,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5888,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5889,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5890,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5891,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
5892,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5893,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5894,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
5895,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5896,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5897,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5898,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5899,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5900,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5901,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5902,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5903,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5904,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5905,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5906,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5907,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5908,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5909,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5910,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5911,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5912,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5913,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
5914,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5915,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5916,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
5917,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
5918,Bareland,NULL,Wetland,Water,Wetland,Cropland,Water,Water
5919,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
5920,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
5921,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
5922,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5923,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5924,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5925,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5926,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
5927,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5928,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
5929,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5930,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5931,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5932,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5933,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5934,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
5935,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
5936,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5937,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5938,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5939,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5940,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5941,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5942,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5943,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5944,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
5945,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5946,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5947,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5948,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5949,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5950,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5951,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5952,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5953,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5954,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
5955,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5956,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5957,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5958,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5959,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5960,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5961,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5962,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5963,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5964,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5965,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5966,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5967,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5968,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5969,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5970,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5971,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5972,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5973,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5974,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5975,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5976,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5977,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5978,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5979,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5980,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5981,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5982,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5983,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5984,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5985,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5986,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5987,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5988,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5989,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5990,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5991,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5992,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5993,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5994,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5995,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
5996,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5997,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5998,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
5999,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6000,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6001,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
6002,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6003,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6004,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6005,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
6006,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
6007,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6008,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6009,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6010,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
6011,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
6012,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6013,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
6014,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6015,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6016,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
6017,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
6018,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
6019,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6020,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6021,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6022,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6023,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6024,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6025,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
6026,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6027,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6028,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6029,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6030,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
6031,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6032,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
6033,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6034,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6035,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6036,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6037,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6038,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6039,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6040,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6041,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6042,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6043,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6044,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6045,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6046,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6047,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6048,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6049,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6050,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6051,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6052,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6053,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6054,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6055,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6056,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6057,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6058,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6059,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6060,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6061,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6062,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6063,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6064,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
