Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R
14667,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
14668,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
14669,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
14670,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14671,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
14672,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14673,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14674,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
14675,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14676,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
14677,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
14678,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
14679,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
14680,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Wetland
14681,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
14682,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
14683,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
14684,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
14685,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
14686,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14687,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14688,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
14689,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14690,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
14691,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
14692,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
14693,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
14694,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
14695,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
14696,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
14697,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
14698,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
14699,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
14700,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
14701,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
14702,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
14703,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
14704,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
14705,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14706,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
14707,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
14708,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
14709,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
14710,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
14711,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
14712,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
14713,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
14714,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Wetland
14715,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Water
14716,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
14717,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
14718,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
14719,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Wetland
14720,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
14721,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
14722,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
14723,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Water
14724,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
14725,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
14726,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
14727,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Wetland
14728,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Water
14729,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
14730,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Water
14731,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Wetland
14732,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Water
14733,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
14734,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Wetland
14735,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
14736,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
14737,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
14738,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Wetland
14739,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
14740,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
14741,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
14742,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
14743,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
14744,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
14745,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14746,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14747,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14748,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
14750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
14753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
14754,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
14756,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14757,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
14758,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
14759,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
14760,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
14761,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14762,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
14763,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
14764,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
14765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
14766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
14767,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
14768,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14769,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14770,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
14771,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14772,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14773,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14774,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14775,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14776,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14777,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14778,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14779,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
14780,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14781,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
14782,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14783,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14784,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14785,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
14786,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14787,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
14788,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
14789,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
14790,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14791,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
14792,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
14793,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
14794,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14795,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14796,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
14797,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14798,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
14799,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14800,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14801,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
14802,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
14803,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
14804,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
14805,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
14806,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
14807,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
14808,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
14809,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
14810,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
14811,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
14812,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
14813,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
14814,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
14815,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
14816,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
14817,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
14818,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
14819,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
14820,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
14821,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
14822,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
14823,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
14824,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
14825,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14826,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
14827,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
14828,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14829,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
14830,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14831,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
14832,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
14833,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
14834,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14835,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14836,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
14837,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
14838,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
14839,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
14840,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
14841,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
14842,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
14843,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
14844,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14845,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
14846,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
14847,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
14848,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14849,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14850,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14851,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
14852,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14853,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
14854,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14855,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
14856,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
14857,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
14858,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
14859,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
14860,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
14861,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14862,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
14863,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
14864,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
14865,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
14866,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
14867,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
14868,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
14869,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
14870,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
14871,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
14872,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
14873,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
14874,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
14875,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
14876,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
14877,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
14878,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
14879,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
14880,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
14881,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
14882,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
14883,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14884,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
14885,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
14886,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
14887,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
14888,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
14889,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
14890,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
14891,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
14892,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
14893,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
14894,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
14895,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
14896,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
14897,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
14898,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
14899,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
14900,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14901,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14902,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
14903,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14904,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
14905,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
14906,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14907,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
14908,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
14909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14910,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
14911,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
14912,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
14913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
14915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
14916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
14917,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14918,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14919,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
14920,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
14921,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
14922,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
14923,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
14924,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
14925,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
14926,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
14927,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
14928,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
14929,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
14930,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Water
14931,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Wetland
14932,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
14933,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14934,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
14935,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
14936,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14937,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
14938,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14939,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14940,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
14941,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
14942,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14943,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
14944,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14945,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
14946,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
14947,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
14948,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
14949,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
14950,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
14951,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
14952,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
14953,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
14954,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
14955,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
14956,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
14957,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
14958,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14959,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14960,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
14961,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14962,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14963,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14964,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14965,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14966,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14967,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14968,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14969,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
14970,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14971,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
14972,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14973,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14974,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
14975,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14976,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
14977,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
14978,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
14979,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14980,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
14981,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14982,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14983,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
