Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYU_M_R
7431,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
7432,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
7433,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
7434,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
7435,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
7436,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
7437,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7438,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
7439,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7440,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7441,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
7442,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
7443,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
7444,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
7445,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
7446,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
7447,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
7448,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7449,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
7450,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
7451,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
7452,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
7453,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
7454,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
7455,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
7456,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
7457,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7458,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7459,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
7460,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
7461,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
7462,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
7463,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
7464,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
7465,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
7466,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
7467,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7468,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7469,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
7470,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
7471,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7472,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7473,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
7474,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
7475,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7476,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7477,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
7478,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7479,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7480,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7481,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7482,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7483,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
7484,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7485,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
7486,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
7487,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7488,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7489,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7490,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
7491,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7492,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7493,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
7494,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7495,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7496,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
7497,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7498,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
7499,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7500,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7501,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7502,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7503,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7504,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7505,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
7506,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7507,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7508,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
7509,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
7510,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7511,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
7512,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7513,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
7514,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7515,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
7516,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
7517,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7518,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7519,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7520,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
7521,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7522,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7523,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7524,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7525,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7526,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7527,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7528,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7529,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7530,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7531,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
7532,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7533,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7534,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7535,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
7536,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
7537,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7538,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
7539,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
7540,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7541,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
7542,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
7543,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
7544,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
7545,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7546,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7547,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
7548,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
7549,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
7550,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
7551,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7552,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
7553,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7554,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7555,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7556,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7557,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7558,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7559,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7560,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7561,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7562,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7563,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7564,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7565,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
7566,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
7567,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7568,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7569,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7570,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7571,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
7572,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7573,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7574,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
7575,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7576,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
7577,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
7578,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7579,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7580,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
7581,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
7582,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
7583,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
7584,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
7585,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
7586,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
7587,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
7588,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
7589,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
7590,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
7591,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
7592,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
7593,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
7594,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
7595,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
7596,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
7597,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
7598,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
7599,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
7600,Forest,Forest,Water,NULL,Water,Water,Water,Forest
7601,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
7602,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
7603,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7604,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7605,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7606,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7607,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
7608,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
7609,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
7610,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
7611,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
7612,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
7613,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
7614,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
7615,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
7616,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7617,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
7618,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
7619,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
7620,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
7621,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
7622,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
7623,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
7624,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7625,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
7626,Forest,Forest,Water,Water,Water,NULL,Water,Water
7627,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7628,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
7629,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
7630,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
7631,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
7632,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
7633,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
7634,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
7635,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
7636,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
7637,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7638,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7639,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
7640,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
7641,Forest,Forest,Water,Water,Water,Wetland,Water,Water
7642,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
7643,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
7644,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
7645,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
7646,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
7647,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
7648,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
7649,Forest,Forest,Water,Water,Water,Water,Water,Wetland
7650,Forest,Forest,Water,Water,Water,Water,Water,Water
7651,Forest,Forest,Water,Water,Water,Water,Water,Forest
7652,Forest,Forest,Water,Water,Water,Water,Forest,Forest
7653,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
7654,Forest,Forest,Water,Water,Water,Forest,Water,Forest
7655,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
7656,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7657,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7658,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7659,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7660,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7661,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7662,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7663,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7664,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7665,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7666,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7667,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
7668,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
7669,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7670,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7671,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
7672,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7673,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7674,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7675,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7676,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7677,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7678,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7679,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7680,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7681,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7682,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7683,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
7684,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7685,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7686,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7687,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7688,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7689,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7690,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7691,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
7692,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7693,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7694,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7695,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7696,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7697,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7698,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7699,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7700,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7701,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7702,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7703,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7704,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
7705,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7706,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7707,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7708,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7709,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7710,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
7711,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7712,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7713,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7714,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7715,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7716,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7717,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7718,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7719,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7720,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7721,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7722,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7723,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7724,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7725,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7726,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
7727,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7728,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7729,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7730,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7731,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7732,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
7733,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
7734,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7735,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7736,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
7737,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
7738,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7739,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
7740,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
7741,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7742,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7743,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
7744,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7745,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7746,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7747,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7748,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7749,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7750,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7751,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7752,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7753,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7754,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7755,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7756,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7757,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
7758,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7759,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7760,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7761,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7762,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7763,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
