Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHE_M_R
24317,Forest,Water,Water,Non_Water,Water,Forest,Grassland,Forest
24318,Forest,Water,Water,Non_Water,Water,Forest,Wetland,NULL
24319,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
24320,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Water
24321,Forest,Water,Water,Non_Water,Water,Forest,Water,Grassland
24322,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
24323,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
24324,Forest,Water,Water,Non_Water,Water,Forest,Forest,Grassland
24325,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
24326,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
24327,Forest,Water,Water,Water,Water,NULL,NULL,Forest
24328,Forest,Water,Water,Water,Water,NULL,Water,Grassland
24329,Forest,Water,Water,Water,Water,NULL,Water,Water
24330,Forest,Water,Water,Water,Water,NULL,Water,Forest
24331,Forest,Water,Water,Water,Water,NULL,Forest,Grassland
24332,Forest,Water,Water,Water,Water,NULL,Forest,Forest
24333,Forest,Water,Water,Water,Water,Shrubland,Wetland,Water
24334,Forest,Water,Water,Water,Water,Shrubland,Wetland,Forest
24335,Forest,Water,Water,Water,Water,Shrubland,Water,Water
24336,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
24337,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
24338,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
24339,Forest,Water,Water,Water,Water,Grassland,Water,Water
24340,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
24341,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
24342,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
24343,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
24344,Forest,Water,Water,Water,Water,Wetland,Water,Water
24345,Forest,Water,Water,Water,Water,Wetland,Water,Forest
24346,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
24347,Forest,Water,Water,Water,Water,Bareland,NULL,Water
24348,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
24349,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
24350,Forest,Water,Water,Water,Water,Bareland,Built-up,Water
24351,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
24352,Forest,Water,Water,Water,Water,Bareland,Water,Water
24353,Forest,Water,Water,Water,Water,Bareland,Water,Forest
24354,Forest,Water,Water,Water,Water,Bareland,Forest,Water
24355,Forest,Water,Water,Water,Water,Water,NULL,Forest
24356,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
24357,Forest,Water,Water,Water,Water,Water,Wetland,Water
24358,Forest,Water,Water,Water,Water,Water,Wetland,Forest
24359,Forest,Water,Water,Water,Water,Water,Built-up,Forest
24360,Forest,Water,Water,Water,Water,Water,Water,Bareland
24361,Forest,Water,Water,Water,Water,Water,Water,Water
24362,Forest,Water,Water,Water,Water,Water,Water,Forest
24363,Forest,Water,Water,Water,Water,Water,Forest,Water
24364,Forest,Water,Water,Water,Water,Water,Forest,Forest
24365,Forest,Water,Water,Water,Water,Forest,NULL,Grassland
24366,Forest,Water,Water,Water,Water,Forest,NULL,Water
24367,Forest,Water,Water,Water,Water,Forest,NULL,Forest
24368,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
24369,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
24370,Forest,Water,Water,Water,Water,Forest,Wetland,Water
24371,Forest,Water,Water,Water,Water,Forest,Water,Water
24372,Forest,Water,Water,Water,Water,Forest,Water,Forest
24373,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
24374,Forest,Water,Water,Water,Water,Forest,Forest,Water
24375,Forest,Water,Water,Water,Water,Forest,Forest,Forest
24376,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
24377,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24378,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
24379,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
24380,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24381,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
24382,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
24383,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
24384,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
24385,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
24386,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
24387,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
24388,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
24389,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
24390,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
24391,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
24392,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
24393,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
24394,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
24395,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
24396,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24397,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
24398,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
24399,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
24400,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24401,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24402,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
24403,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
24404,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24405,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
24406,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
24407,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
24408,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
24409,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
24410,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
24411,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
24412,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
24413,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
24414,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
24415,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
24416,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
24417,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
24418,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
24419,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
24420,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24421,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
24422,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
24423,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
24424,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
24425,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
24426,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
24427,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24428,Forest,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
24429,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
24430,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
24431,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Water,Forest
24432,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
24433,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
24434,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
24435,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
24436,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
24437,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
24438,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
24439,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
24440,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
24441,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
24442,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
24443,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
24444,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
24445,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
24446,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
24447,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
24448,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
24449,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
24450,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
24451,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
24452,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
24453,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
24454,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
24455,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
24456,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
24457,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
24458,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
24459,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
24460,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
24461,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
24462,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
24463,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
24464,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
24465,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24466,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
24467,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
24468,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
24469,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
24470,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
24471,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
24472,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
24473,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
24474,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
24475,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
24476,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
24477,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
24478,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
24479,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
24480,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Built-up,Water
24481,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
24482,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
24483,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
24484,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
24485,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
24486,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
24487,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
24488,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
24489,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
24490,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
24491,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
24492,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
24493,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
24494,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
24495,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
24496,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
24497,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
24498,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
24499,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
24500,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
24501,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
24502,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
24503,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
24504,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
24505,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
24506,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
24507,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
24508,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
24509,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
24510,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
24511,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
24512,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
24513,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
24514,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
24515,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
24516,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
24517,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
24518,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
24519,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
24520,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
24521,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
24522,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
24523,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
24524,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
24525,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
24526,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
24527,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
24528,Forest,Water,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
24529,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
24530,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
24531,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
24532,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Bareland
24533,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
24534,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
24535,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
24536,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
24537,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
24538,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
24539,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
24540,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
24541,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
24542,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
24543,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
24544,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
24545,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
24546,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24547,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24548,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
24549,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
24550,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
24551,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
24552,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
24553,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
24554,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
24555,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
24556,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
24557,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24558,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24559,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
24560,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24561,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
24562,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
24563,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24564,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24565,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
24566,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
24567,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
24568,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
24569,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Water
24570,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
24571,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24572,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
24573,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
24574,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
24575,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
24576,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24577,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
24578,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24579,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
24580,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
24581,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
24582,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
24583,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
24584,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Forest
24585,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Forest,NULL
24586,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Forest,Grassland
24587,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland,Forest,Forest
24588,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
24589,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
24590,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
24591,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
24592,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
24593,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
24594,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
24595,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
24596,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
24597,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
24598,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
24599,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
24600,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
24601,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
24602,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
24603,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
24604,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
24605,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,NULL
24606,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
24607,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
24608,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
24609,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
24610,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
24611,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,NULL
24612,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
24613,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Cropland
24614,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
24615,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
24616,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
24617,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
24618,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
24619,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24620,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
24621,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
24622,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
24623,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
24624,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
24625,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
24626,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
24627,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
24628,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
24629,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
24630,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
24631,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
24632,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
24633,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
24634,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
24635,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
24636,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
24637,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
