Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
2327,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2328,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2329,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2330,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2331,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2332,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2333,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2334,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2335,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2336,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2337,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2338,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2339,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2340,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2341,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2342,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2343,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2344,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2345,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2346,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2347,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2348,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2349,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2350,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2352,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2353,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2354,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2355,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2356,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2357,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2358,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2359,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2360,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2361,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2362,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2363,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2364,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2365,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2366,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2367,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2368,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2369,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2370,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2371,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2372,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2373,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2374,Forest,Water,Water,Water,Water,NULL,NULL,Water
2375,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2376,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2377,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2378,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2379,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2380,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2381,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2382,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2383,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2384,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2385,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2386,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2387,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2388,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2389,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2390,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2391,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2392,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2393,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2394,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2395,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2396,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2397,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2398,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2399,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2400,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2401,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2402,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2403,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2404,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2405,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2406,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2407,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2408,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2409,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2410,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2411,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2412,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2413,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2414,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2415,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2416,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2417,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2418,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2419,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2420,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2421,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2422,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2423,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2424,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2425,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2426,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2427,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2428,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2429,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2430,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2431,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2432,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2433,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2434,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2435,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2436,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2437,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2438,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2439,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2440,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2441,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2442,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2443,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2444,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2445,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2446,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2447,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2448,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2449,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2450,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2451,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2452,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2453,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2454,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2455,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2456,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2457,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2458,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2459,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2460,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2461,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2462,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2463,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2464,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2465,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2466,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2467,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2468,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2469,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2470,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2471,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2472,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2473,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2474,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2475,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2476,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2477,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2478,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2479,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2480,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2481,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2482,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2483,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2484,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2485,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2486,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2487,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2488,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2489,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2490,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2491,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2492,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2493,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2494,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2495,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2496,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2497,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2498,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2499,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2500,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2501,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2502,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
