Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
2555,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2556,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2557,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2558,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2560,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2561,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2562,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2563,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2564,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2565,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2566,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2569,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2570,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2571,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2572,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2573,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2574,Forest,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2575,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2576,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2578,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2579,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2580,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2581,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2582,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2583,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2584,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2585,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2586,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2587,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2588,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2589,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2590,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2591,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2592,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2593,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2594,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2595,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2596,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2597,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2598,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2599,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2600,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2601,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2602,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2603,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2604,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2605,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2606,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2607,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2608,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2609,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2610,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2612,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2613,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2614,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2615,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2616,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2617,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2618,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2619,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2620,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2621,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2622,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2623,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2624,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2625,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2626,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2627,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2628,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2629,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2630,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2631,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
2632,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2633,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2634,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2635,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2636,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2638,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2639,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2640,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2641,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2642,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2643,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2644,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2645,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2646,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2647,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2648,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2649,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2650,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2651,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2652,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2653,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2654,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2655,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2656,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2657,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2658,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2659,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2660,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2661,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2662,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2663,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2664,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2665,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2666,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2667,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2668,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2669,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2670,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2671,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2672,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2673,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2674,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2675,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2676,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2677,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2679,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2680,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2681,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2682,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2683,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2684,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2685,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2686,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2687,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2688,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2689,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2690,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2691,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2692,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2693,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2694,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2695,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2696,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2697,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2698,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2699,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2700,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2701,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2702,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2703,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2704,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2705,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2706,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2707,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2708,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2709,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2710,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2711,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2712,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2713,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2714,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2715,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2716,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2717,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2718,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2719,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2720,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2721,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2722,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2723,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2724,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2725,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2726,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2727,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2728,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2730,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2731,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2732,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2733,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2734,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2735,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2736,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2739,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2740,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2741,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2742,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2743,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2744,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2746,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2747,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2748,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2749,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2750,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2751,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2752,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2753,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2754,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2755,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2756,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2757,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2758,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2759,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2760,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2761,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2762,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2763,Forest,Water,Water,Water,Water,NULL,NULL,Water
2764,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2765,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2766,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2767,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2768,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2769,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2770,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2771,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2772,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2773,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2774,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2775,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2777,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2778,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2779,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2780,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2781,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2782,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2783,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2784,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2785,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2786,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2787,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2788,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2789,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2790,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2791,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2792,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2793,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2794,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2795,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2796,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2797,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2798,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2801,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2802,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2803,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2804,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2805,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2806,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2807,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2810,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2811,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2812,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2813,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2814,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2815,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2816,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2817,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2818,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2819,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2820,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2822,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2823,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2824,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2825,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2826,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2828,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2829,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
2830,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2831,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2832,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2833,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2834,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2835,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2836,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2837,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2838,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2839,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2840,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2841,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2842,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2843,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2844,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2846,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2847,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2848,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2849,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2850,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2851,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2852,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2853,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2854,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2855,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2856,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2857,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2858,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2859,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2860,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2861,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2862,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2863,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2864,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2865,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2866,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2867,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2868,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2869,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2870,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2871,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2872,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2873,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2874,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2875,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2876,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2877,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2878,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2879,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2880,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2881,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2882,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2883,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2884,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2885,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2886,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2887,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2888,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2889,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2890,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2891,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2892,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2893,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2894,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2895,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2896,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
