Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDE_M_R
2191,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2192,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,NULL
2193,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
2194,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
2195,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2196,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
2197,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2198,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2199,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
2200,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2201,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2202,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2203,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2204,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2205,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2206,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2207,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2208,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2209,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2210,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2211,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2212,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,NULL
2213,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2214,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
2215,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2216,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
2217,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2218,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2219,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
2220,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2221,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2222,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2223,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
2224,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2225,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2226,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2227,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2228,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2229,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2230,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2231,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2232,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,NULL
2233,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
2234,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
2235,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
2236,Water,Water,Wetland,NULL,NULL,NULL,Wetland,NULL
2237,Water,Water,Wetland,NULL,NULL,NULL,Water,NULL
2238,Water,Water,Wetland,NULL,NULL,Grassland,Water,NULL
2239,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
2240,Water,Water,Wetland,NULL,NULL,Wetland,Water,NULL
2241,Water,Water,Wetland,NULL,NULL,Wetland,Forest,NULL
2242,Water,Water,Wetland,NULL,NULL,Water,Wetland,NULL
2243,Water,Water,Wetland,NULL,NULL,Water,Water,NULL
2244,Water,Water,Wetland,NULL,NULL,Water,Forest,NULL
2245,Water,Water,Wetland,NULL,NULL,Forest,Water,NULL
2246,Water,Water,Wetland,NULL,NULL,Forest,Forest,NULL
2247,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
2248,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
2249,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
2250,Water,Water,Wetland,NULL,Wetland,NULL,Water,NULL
2251,Water,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
2252,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2253,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2254,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,NULL
2255,Water,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
2256,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
2257,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2258,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2259,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2260,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,NULL
2261,Water,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
2262,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
2263,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2264,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2265,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2266,Water,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
2267,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
2268,Water,Water,Wetland,NULL,Wetland,Built-up,Water,NULL
2269,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
2270,Water,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2271,Water,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
2272,Water,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
2273,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
2274,Water,Water,Wetland,NULL,Wetland,Water,Forest,NULL
2275,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
2276,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
2277,Water,Water,Wetland,NULL,Wetland,Forest,Water,NULL
2278,Water,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
2279,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
2280,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
2281,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,NULL
2282,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
2283,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,NULL
2284,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2285,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
2286,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2287,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2288,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
2289,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
2290,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2291,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2292,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2293,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2294,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2295,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2296,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
2297,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
2298,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
2299,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
2300,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2301,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
2302,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,NULL
2303,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2304,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
2305,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2306,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
2307,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
2308,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2309,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
2310,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2311,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2312,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2313,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
2314,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2315,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
2316,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,NULL
2317,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
2318,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
2319,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,NULL
2320,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
2321,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,NULL
2322,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,NULL
2323,Water,Water,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
2324,Water,Water,Water,NULL,NULL,NULL,Water,NULL
2325,Water,Water,Water,NULL,NULL,Grassland,Water,NULL
2326,Water,Water,Water,NULL,NULL,Wetland,Water,NULL
2327,Water,Water,Water,NULL,NULL,Wetland,Forest,NULL
2328,Water,Water,Water,NULL,NULL,Water,Wetland,NULL
2329,Water,Water,Water,NULL,NULL,Water,Water,NULL
2330,Water,Water,Water,NULL,NULL,Forest,Water,NULL
2331,Water,Water,Water,NULL,Water,NULL,Wetland,NULL
2332,Water,Water,Water,NULL,Water,NULL,Water,NULL
2333,Water,Water,Water,NULL,Water,NULL,Forest,NULL
2334,Water,Water,Water,NULL,Water,Grassland,Wetland,NULL
2335,Water,Water,Water,NULL,Water,Grassland,Water,NULL
2336,Water,Water,Water,NULL,Water,Grassland,Forest,NULL
2337,Water,Water,Water,NULL,Water,Wetland,Grassland,NULL
2338,Water,Water,Water,NULL,Water,Wetland,Wetland,NULL
2339,Water,Water,Water,NULL,Water,Wetland,Bareland,NULL
2340,Water,Water,Water,NULL,Water,Wetland,Water,NULL
2341,Water,Water,Water,NULL,Water,Wetland,Forest,NULL
2342,Water,Water,Water,NULL,Water,Bareland,Wetland,NULL
2343,Water,Water,Water,NULL,Water,Bareland,Water,NULL
2344,Water,Water,Water,NULL,Water,Water,Wetland,NULL
2345,Water,Water,Water,NULL,Water,Water,Bareland,NULL
2346,Water,Water,Water,NULL,Water,Water,Water,NULL
2347,Water,Water,Water,NULL,Water,Water,Forest,NULL
2348,Water,Water,Water,NULL,Water,Forest,Grassland,NULL
2349,Water,Water,Water,NULL,Water,Forest,Wetland,NULL
2350,Water,Water,Water,NULL,Water,Forest,Water,NULL
2351,Water,Water,Water,NULL,Water,Forest,Forest,NULL
2352,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2353,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
2354,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2355,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2356,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2357,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2358,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2359,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2360,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2361,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2362,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2363,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2364,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2365,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2366,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2367,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
2368,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
2369,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2370,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
2371,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2372,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2373,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2374,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2375,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2376,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2377,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2378,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2379,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2380,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2381,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2382,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
2383,Water,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2384,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2385,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2386,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2387,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2388,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2389,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2390,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2391,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2392,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2393,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2394,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2395,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2396,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2397,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2398,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2399,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2400,Water,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2401,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
2402,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2403,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2404,Water,Forest,Wetland,NULL,NULL,NULL,Water,NULL
2405,Water,Forest,Wetland,NULL,NULL,Grassland,Water,NULL
2406,Water,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
2407,Water,Forest,Wetland,NULL,NULL,Water,Water,NULL
2408,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2409,Water,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
2410,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2411,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2412,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2413,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
2414,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2415,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2416,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2417,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2418,Water,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2419,Water,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
2420,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2421,Water,Forest,Wetland,NULL,Wetland,Water,Water,NULL
2422,Water,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
2423,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2424,Water,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
2425,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2426,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
2427,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
2428,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
2429,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
2430,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
2431,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2432,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
2433,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2434,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2435,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2436,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2437,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2438,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2439,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2440,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2441,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2442,Water,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
2443,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
2444,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2445,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
2446,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
2447,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
2448,Water,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2449,Water,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2450,Water,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
2451,Water,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
2452,Water,Forest,Water,NULL,NULL,NULL,Water,NULL
2453,Water,Forest,Water,NULL,NULL,Grassland,Water,NULL
2454,Water,Forest,Water,NULL,Water,NULL,Wetland,NULL
2455,Water,Forest,Water,NULL,Water,NULL,Water,NULL
2456,Water,Forest,Water,NULL,Water,Grassland,Wetland,NULL
2457,Water,Forest,Water,NULL,Water,Grassland,Water,NULL
2458,Water,Forest,Water,NULL,Water,Wetland,Wetland,NULL
2459,Water,Forest,Water,NULL,Water,Wetland,Water,NULL
2460,Water,Forest,Water,NULL,Water,Wetland,Forest,NULL
2461,Water,Forest,Water,NULL,Water,Water,Wetland,NULL
2462,Water,Forest,Water,NULL,Water,Water,Water,NULL
2463,Water,Forest,Water,NULL,Water,Forest,Wetland,NULL
2464,Water,Forest,Water,NULL,Water,Forest,Water,NULL
2465,Water,Forest,Water,NULL,Water,Forest,Forest,NULL
2466,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2467,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2468,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2469,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2470,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2471,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2472,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2473,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2474,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2475,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2476,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2477,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
2478,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2479,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2480,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2481,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2482,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2483,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2484,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2485,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2486,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2487,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2488,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2489,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2490,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2491,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
2492,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2493,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
2494,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2495,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
2496,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
2497,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
2498,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2499,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2500,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2501,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2502,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2503,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2504,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2505,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
2506,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2507,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
2508,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2509,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2510,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2511,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
2512,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2513,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2514,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2515,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2516,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
2517,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2518,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2519,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2520,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2521,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Wetland,NULL
2522,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2523,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2524,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2525,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2526,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2527,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2528,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2529,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2530,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2531,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2532,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2533,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2534,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2535,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2536,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2537,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
