Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMS_M_R
20074,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
20075,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
20076,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
20077,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
20078,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
20079,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20080,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
20081,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
20082,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
20083,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
20084,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
20085,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
20086,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
20087,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
20088,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
20089,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
20090,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
20091,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
20092,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
20093,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
20094,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Water
20095,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
20096,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
20097,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Water
20098,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
20099,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
20100,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
20101,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
20102,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
20103,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
20104,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
20105,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
20106,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
20107,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
20108,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
20109,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
20110,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
20111,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
20112,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
20113,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
20114,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Water
20115,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
20116,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
20117,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
20118,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
20119,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
20120,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Grassland
20121,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
20122,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
20123,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
20124,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
20125,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
20126,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
20127,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
20128,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
20129,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
20130,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
20131,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
20132,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
20133,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
20134,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
20135,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
20136,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
20137,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
20138,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
20139,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
20140,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
20141,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
20142,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20143,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
20144,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20145,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
20146,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
20147,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
20148,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
20149,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
20150,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
20151,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
20152,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
20153,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
20154,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
20155,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
20156,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
20157,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
20158,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
20159,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
20160,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
20161,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
20162,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20163,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
20164,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
20165,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
20166,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
20167,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
20168,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
20169,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
20170,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
20171,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
20172,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
20173,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
20174,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
20175,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
20176,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
20177,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
20178,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
20179,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
20180,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
20181,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
20182,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
20183,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
20184,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
20185,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
20186,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland,Forest
20187,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
20188,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
20189,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
20190,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Grassland
20191,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
20192,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
20193,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
20194,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
20195,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
20196,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
20197,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
20198,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
20199,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
20200,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
20201,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
20202,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
20203,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
20204,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
20205,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
20206,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
20207,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
20208,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
20209,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
20210,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
20211,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
20212,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
20213,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
20214,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
20215,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
20216,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
20217,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Wetland
20218,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
20219,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
20220,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
20221,Forest,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
20222,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
20223,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
20224,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
20225,Forest,Bareland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
20226,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20227,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
20228,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
20229,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
20230,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
20231,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20232,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
20233,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
20234,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
20235,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
20236,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
20237,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Wetland
20238,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
20239,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
20240,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
20241,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
20242,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
20243,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
20244,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
20245,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
20246,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
20247,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
20248,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
20249,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
20250,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
20251,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
20252,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
20253,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
20254,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
20255,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
20256,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
20257,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
20258,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
20259,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
20260,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
20261,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
20262,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
20263,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
20264,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
20265,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
20266,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
20267,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
20268,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
20269,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
20270,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
20271,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
20272,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
20273,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
20274,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
20275,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
20276,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Wetland
20277,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Wetland
20278,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
20279,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
20280,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
20281,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
20282,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
20283,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
20284,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
20285,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
20286,Forest,Built-up,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
20287,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20288,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20289,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20290,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20291,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
20292,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
20293,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
20294,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
20295,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
20296,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20297,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
20298,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
20299,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20300,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
20301,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
20302,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
20303,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
20304,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
20305,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
20306,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
20307,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
20308,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
20309,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
20310,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
20311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
20312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
20313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
20314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
20315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
20316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
20317,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
20318,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
20319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
20320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
20321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
20322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
20323,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
20324,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
20325,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
20326,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
20327,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
20328,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
20329,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
20330,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
20331,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
20332,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
20333,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20334,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
20335,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20336,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
20337,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
20338,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
20339,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
20340,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
20341,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
20342,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
20343,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
20344,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20345,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20346,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
20347,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
20348,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
20349,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
20350,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20351,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
20352,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20353,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20354,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20355,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
20356,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20357,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20358,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
20359,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
20360,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20361,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20362,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20363,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
20364,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
20365,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
20366,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
20367,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
20368,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
20369,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
20370,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
