Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTT_M_R
9836,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
9837,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9838,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9839,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9840,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9841,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
9842,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
9843,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
9844,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
9845,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9846,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
9847,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
9848,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
9849,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
9850,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
9851,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
9852,Water,Water,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
9853,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,NULL
9854,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
9855,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Wetland
9856,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
9857,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
9858,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
9859,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,NULL
9860,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
9861,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
9862,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
9863,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
9864,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
9865,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
9866,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9867,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
9868,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9869,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9870,Water,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9871,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9872,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9873,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9874,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9875,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
9876,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
9877,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9878,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9879,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9880,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9881,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9882,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9883,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
9884,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9885,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9886,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9887,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9888,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9889,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9890,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9891,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
9892,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
9893,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
9894,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9895,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
9896,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,Shrubland,Bareland
9897,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
9898,Permanent_ice_and_snow,NULL,Water,Water,Water,Bareland,Water,Grassland
9899,Permanent_ice_and_snow,NULL,Water,Water,Water,Bareland,Water,Bareland
9900,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9901,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9902,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9903,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9904,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9905,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9906,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9907,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9908,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
9909,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
9910,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9911,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9912,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9913,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
9914,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
9915,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9916,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
9917,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
9918,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9919,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9920,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9921,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9922,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9923,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
9924,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
9925,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9926,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9927,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9928,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9929,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9930,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9931,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9932,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9933,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9934,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9935,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9936,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9937,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9938,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
9939,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9940,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
9941,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9942,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
9943,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9944,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
9945,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
9946,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9947,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9948,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9949,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9950,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9951,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9952,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
9953,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
9954,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9955,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9956,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9957,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9958,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9959,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9960,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9961,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9962,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9963,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9964,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
9965,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9966,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9967,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
9968,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9969,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9970,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
9971,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9972,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
9973,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9974,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9975,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9976,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
9977,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
9978,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9979,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
9980,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9981,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9982,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
9983,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9984,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9985,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
9986,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
9987,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9988,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
9989,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
9990,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9991,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
9992,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
9993,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9994,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
9995,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
9996,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
9997,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
9998,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9999,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10000,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Built-up
10001,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
10002,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10003,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
10004,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
10005,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10006,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
10007,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
10008,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
10009,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
10010,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10011,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
10012,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10013,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
10014,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10015,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
10016,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
10017,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10018,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10019,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
10020,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10021,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10022,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10023,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
10024,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
10025,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10026,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10027,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
10028,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10029,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10030,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10031,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10032,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
10033,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
10034,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
10035,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10036,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10037,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10038,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
10039,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
10040,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
10041,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
10042,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
10043,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
10044,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
10045,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
10046,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
10047,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
10048,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
10049,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
10050,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
10051,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10052,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10053,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10054,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
10055,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10056,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10057,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10058,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10059,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10060,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10061,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10062,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
10063,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10064,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
10065,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
10066,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10067,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10068,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10069,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
10070,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
10071,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10072,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
10073,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10074,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
10075,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
10076,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10077,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
10078,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10079,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10080,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10081,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10082,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10083,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10084,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10085,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
10086,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10087,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10088,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10089,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10090,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10091,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10092,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10093,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10094,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10095,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10096,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10097,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10098,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
10099,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
10100,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10101,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10102,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10103,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10104,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10105,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10106,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
10107,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10108,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
10109,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
10110,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10111,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10112,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10113,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10114,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10115,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10116,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
10117,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10118,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
10119,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10120,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10121,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10122,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10123,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
10124,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10125,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10126,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10127,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10128,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10129,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10130,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10131,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
10132,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10133,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
10134,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10135,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10136,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
10137,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
10138,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10139,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
10140,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10141,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10142,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10143,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10144,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10145,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10146,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
10147,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10148,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10149,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
