Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMT_M_R
9115,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
9116,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
9117,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9118,Water,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9119,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9120,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9121,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9122,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9123,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9124,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9125,Water,Wetland,NULL,NULL,Non_Wetland,Cropland,Water,Wetland
9126,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9127,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9128,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9129,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9130,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
9131,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9132,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9133,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9134,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9135,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9136,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
9137,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9138,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
9139,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9140,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9141,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
9142,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9143,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Water
9144,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9145,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9146,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9147,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9148,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
9149,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9150,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9151,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9152,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9153,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9154,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9155,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
9156,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
9157,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9158,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
9159,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
9160,Water,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
9161,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
9162,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Forest,Forest
9163,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
9164,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9165,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
9166,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
9167,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
9168,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
9169,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
9170,Water,Wetland,NULL,Water,Non_Wetland,Forest,Wetland,Wetland
9171,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9172,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9173,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9174,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9175,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9176,Water,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9177,Water,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9178,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9179,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9180,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9181,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9182,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9183,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9184,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9185,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9186,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9187,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9188,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
9189,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9190,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9191,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9192,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9193,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9194,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9195,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
9196,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9197,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9198,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9199,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9200,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9201,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9202,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
9203,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9204,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9205,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
9206,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
9207,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9208,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
9209,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9210,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9211,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9212,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9213,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9214,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9215,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9216,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9217,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9218,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9219,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9220,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9221,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9222,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9223,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
9224,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
9225,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9226,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
9227,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
9228,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
9229,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
9230,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9231,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9232,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
9233,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
9234,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9235,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
9236,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9237,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9238,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
9239,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9240,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
9241,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9242,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
9243,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
9244,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9245,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
9246,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
9247,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9248,Water,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9249,Water,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9250,Water,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9251,Water,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9252,Water,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Water,Wetland
9253,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9254,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9255,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9256,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9257,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
9258,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9259,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9260,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9261,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9262,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9263,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9264,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9265,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9266,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
9267,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9268,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9269,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9270,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9271,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9272,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9273,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9274,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
9275,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
9276,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9277,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9278,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
9279,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
9280,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
9281,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
9282,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
9283,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
9284,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
9285,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
9286,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
9287,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9288,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
9289,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9290,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9291,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9292,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
9293,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9294,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9295,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9296,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
9297,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9298,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9299,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
9300,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
9301,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
9302,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Water
9303,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
9304,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
9305,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
9306,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
9307,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
9308,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
9309,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
9310,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
9311,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Water
9312,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
9313,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
9314,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
9315,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
9316,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
9317,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
9318,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
9319,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9320,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9321,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9322,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
9323,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
9324,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
9325,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9326,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9327,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9328,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9329,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9330,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9331,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
9332,Water,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9333,Water,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
9334,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9335,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9336,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9337,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9338,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9339,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9340,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9341,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9342,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9343,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9344,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9345,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9346,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9347,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9348,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9349,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9350,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9351,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
9352,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
9353,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
9354,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9355,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9356,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
9357,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9358,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Wetland
9359,Water,Wetland,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
9360,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9361,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9362,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
9363,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
9364,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
9365,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
9366,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
9367,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9368,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
9369,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
9370,Water,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
9371,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
9372,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
9373,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
9374,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
9375,Water,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
9376,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
9377,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
9378,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
9379,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
9380,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
9381,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
9382,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
9383,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
9384,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
9385,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
9386,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
9387,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
9388,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
9389,Water,Wetland,Grassland,Water,Non_Wetland,Water,Bareland,Wetland
9390,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
9391,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
9392,Water,Wetland,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
9393,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9394,Water,Wetland,Cropland,Water,Non_Wetland,Wetland,Water,Wetland
9395,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
9396,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9397,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9398,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
9399,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
9400,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9401,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
9402,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Water
9403,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
9404,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
9405,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9406,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9407,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Bareland
9408,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
9409,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
9410,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
9411,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
9412,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9413,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9414,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
9415,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
9416,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Water
9417,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
9418,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
9419,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
9420,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
9421,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
9422,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
9423,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
9424,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
9425,Water,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
9426,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9427,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
9428,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9429,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
9430,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9431,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
9432,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
