Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYT_M_R
21422,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
21423,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
21424,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
21425,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
21426,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
21427,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
21428,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
21429,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
21430,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
21431,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
21432,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
21433,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
21434,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
21435,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
21436,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
21437,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
21438,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
21439,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
21440,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
21441,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
21442,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
21443,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
21444,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
21445,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
21446,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
21447,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
21448,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
21449,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
21450,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21451,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
21452,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
21453,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
21454,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
21455,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21456,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
21457,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
21458,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
21459,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
21460,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
21461,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
21462,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
21463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Bareland
21464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
21465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21466,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
21467,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21468,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
21469,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21470,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
21471,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
21472,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
21473,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21474,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
21475,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21476,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21477,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
21478,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21479,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
21480,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
21481,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21482,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
21483,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
21484,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
21485,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
21486,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
21487,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
21488,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21489,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
21490,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
21491,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
21492,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
21493,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
21494,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
21495,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
21496,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
21497,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
21498,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
21499,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
21500,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
21501,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
21502,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
21503,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
21504,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
21505,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
21506,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21507,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
21508,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
21509,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
21510,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
21511,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
21512,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
21513,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
21514,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
21515,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
21516,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
21517,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
21518,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
21519,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
21520,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
21521,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
21522,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
21523,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
21524,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
21525,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
21526,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,NULL
21527,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
21528,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
21529,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
21530,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
21531,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
21532,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
21533,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
21534,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
21535,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
21536,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
21537,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
21538,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
21539,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Water
21540,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
21541,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Wetland
21542,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
21543,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
21544,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
21545,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
21546,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
21547,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
21548,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
21549,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
21550,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
21551,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
21552,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
21553,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
21554,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
21555,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
21556,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
21557,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
21558,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
21559,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
21560,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
21561,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21562,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
21563,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
21564,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21565,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21566,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21567,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
21568,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21569,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
21570,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21571,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21572,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
21573,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
21574,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
21575,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21576,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
21577,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
21578,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Water
21579,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
21580,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
21581,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
21582,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
21583,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
21584,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21585,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
21586,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
21587,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
21588,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
21589,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
21590,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
21591,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
21592,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
21593,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
21594,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
21595,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
21596,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
21597,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
21598,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
21599,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
21600,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
21601,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
21602,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
21603,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
21604,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
21605,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
21606,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
21607,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
21608,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
21609,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
21610,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
21611,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
21612,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
21613,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
21614,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21615,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
21616,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21617,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
21618,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
21619,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
21620,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,NULL
21621,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
21622,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Wetland
21623,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
21624,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
21625,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
21626,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
21627,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
21628,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21629,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
21630,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
21631,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21632,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
21633,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21634,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
21635,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21636,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
21637,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21638,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
21639,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21640,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
21641,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
21642,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
21643,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
21644,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21645,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
21646,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21647,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,NULL
21648,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
21649,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
21650,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
21651,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
21652,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,NULL
21653,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
21654,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Built-up,Grassland
21655,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,NULL
21656,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
21657,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Wetland
21658,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
21659,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Shrubland,Grassland
21660,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Shrubland,Water
21661,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Water
21662,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Grassland
21663,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Wetland
21664,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
21665,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Forest,Grassland
21666,Forest,NULL,Grassland,Water,Non_Wetland,Water,Shrubland,Water
21667,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Shrubland,Forest
21668,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
21669,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
21670,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
21671,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
21672,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
21673,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
21674,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
21675,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
21676,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
21677,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
21678,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
21679,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
21680,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
21681,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
21682,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
21683,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
21684,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
21685,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
21686,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
21687,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
21688,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
21689,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
21690,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
21691,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
21692,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
21693,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
21694,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
21695,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
21696,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
21697,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
21698,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
21699,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
21700,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
21701,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
21702,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
21703,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
21704,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
21705,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
21706,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
21707,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
21708,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
21709,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21710,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
21711,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
21712,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
21713,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
21714,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
21715,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21716,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21717,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
21718,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
21719,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
21720,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21721,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
21722,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21723,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
21724,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21725,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
21726,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
21727,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
21728,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
21729,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
21730,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
21731,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
21732,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21733,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
21734,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
21735,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
21736,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21737,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
21738,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
21739,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
21740,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
