Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEL_M_R
3336,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3337,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Forest
3338,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3339,Water,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3340,Water,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
3341,Water,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Water
3342,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3343,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3344,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
3345,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3346,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3347,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3348,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3349,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
3350,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
3351,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3352,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3353,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
3354,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3355,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3356,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
3357,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3358,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
3359,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3360,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3361,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3362,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3363,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3364,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3365,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3366,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3367,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3368,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3369,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3370,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3371,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3372,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3373,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3374,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3375,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3376,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3377,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3378,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3379,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3380,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3381,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
3382,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3383,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3384,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3385,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3386,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3387,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3388,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3389,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3390,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3391,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
3392,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3393,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
3394,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3395,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3396,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
3397,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
3398,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3399,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
3400,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
3401,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3402,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3403,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3404,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3405,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
3406,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3407,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3408,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3409,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3410,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
3411,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3412,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
3413,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3414,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
3415,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
3416,Water,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
3417,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
3418,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3419,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
3420,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
3421,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3422,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3423,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
3424,Water,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
3425,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
3426,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3427,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
3428,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
3429,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
3430,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3431,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3432,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3433,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3434,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3435,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3436,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3437,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3438,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3439,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3440,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3441,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3442,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3443,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3444,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3445,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3446,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3447,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3448,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3449,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
3450,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3451,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3452,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3453,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3454,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3455,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3456,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3457,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3458,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3459,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3460,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3461,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
3462,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3463,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3464,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3465,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
3466,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3467,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3468,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
3469,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3470,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3471,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3472,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3473,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3474,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3475,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3476,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3477,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3478,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
3479,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3480,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3481,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3482,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3483,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3484,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3485,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
3486,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3487,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
3488,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
3489,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3490,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
3491,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
3492,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3493,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3494,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3495,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
3496,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3497,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
3498,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3499,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
3500,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3501,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
3502,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3503,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3504,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
3505,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Water
3506,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3507,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3508,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
3509,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3510,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3511,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
3512,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3513,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
3514,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
3515,Water,Water,Grassland,Water,Non_Wetland,Built-up,Water,Water
3516,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3517,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
3518,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3519,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3520,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
3521,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3522,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
3523,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3524,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3525,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3526,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
3527,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3528,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3529,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3530,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3531,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3532,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3533,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3534,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3535,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3536,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3537,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
3538,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3539,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3540,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
3541,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3542,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3543,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
3544,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3545,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3546,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
3547,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3548,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3549,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
3550,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3551,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3552,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
3553,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3554,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3555,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
3556,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3557,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3558,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3559,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
3560,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3561,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3562,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3563,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3564,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3565,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3566,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
3567,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3568,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Bareland,Water
3569,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3570,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3571,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3572,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3573,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3574,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
3575,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
3576,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
3577,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
3578,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
3579,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3580,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3581,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3582,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
3583,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
3584,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
3585,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3586,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3587,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Water
3588,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3589,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
3590,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3591,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3592,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3593,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3594,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
3595,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3596,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
3597,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3598,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3599,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
3600,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
3601,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3602,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
3603,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3604,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
3605,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
3606,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
3607,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
3608,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
3609,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3610,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
3611,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
3612,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3613,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
3614,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
3615,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
3616,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3617,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
3618,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3619,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
3620,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
3621,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
3622,Water,Water,Cropland,Water,Non_Wetland,Built-up,Bareland,Water
3623,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Water
3624,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3625,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3626,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
3627,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
3628,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
3629,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
3630,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3631,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
3632,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3633,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
3634,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
3635,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
3636,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
3637,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3638,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3639,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3640,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3641,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3642,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3643,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3644,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3645,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3646,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3647,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3648,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3649,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3650,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3651,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3652,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
3653,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3654,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3655,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3656,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3657,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3658,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
3659,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
