Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZD_M_R
10530,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10531,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10532,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10533,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10534,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10535,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10536,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
10537,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10538,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10539,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10540,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
10541,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10542,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
10543,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10544,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
10545,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10546,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
10547,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10548,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10549,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
10550,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10551,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
10552,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10553,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
10554,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10555,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10556,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10557,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
10558,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10559,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10560,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10561,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10562,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
10563,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10564,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10565,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10566,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10567,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10568,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10569,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10570,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10571,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10572,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10573,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10574,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10575,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10576,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10577,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10578,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10579,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
10580,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10581,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10582,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10583,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10584,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10585,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10586,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
10587,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10588,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
10589,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
10590,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
10591,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10592,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
10593,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10594,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10595,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10596,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10597,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10598,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
10599,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10600,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10601,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10602,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
10603,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10604,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10605,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
10606,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10607,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10608,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10609,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10610,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10611,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
10612,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10613,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10614,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10615,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10616,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10617,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10618,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10619,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10620,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
10621,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10622,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10623,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
10624,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10625,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
10626,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
10627,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
10628,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10629,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10630,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
10631,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10632,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
10633,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10634,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10635,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10636,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10637,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10638,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10639,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
10640,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10641,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10642,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10643,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10644,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10645,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10646,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10647,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10648,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10649,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10650,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10651,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
10652,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10653,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10654,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10655,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10656,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10657,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10658,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10659,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10660,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10661,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10662,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10663,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10664,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
10665,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10666,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10667,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10668,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10669,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
10670,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
10671,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10672,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10673,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10674,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10675,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10676,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10677,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10678,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10679,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10680,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10681,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10682,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10683,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10684,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10685,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10686,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10687,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
10688,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10689,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10690,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10691,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10692,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10693,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10694,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
10695,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10696,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10697,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
10698,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10699,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10700,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
10701,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10702,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10703,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10704,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10705,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
10706,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10707,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10708,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10709,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10710,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10711,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10712,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10713,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10714,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10715,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10716,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10717,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10718,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10719,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10720,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10721,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10722,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10723,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10724,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
10725,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
10726,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
10727,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
10728,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10729,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10730,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10731,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10732,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10733,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10734,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10735,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10736,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10737,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10738,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10739,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10740,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10741,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10742,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10743,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10744,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10745,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10746,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
10747,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10748,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10749,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
10750,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10751,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10752,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10753,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10754,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10755,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10756,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10757,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10758,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10759,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10760,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10761,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10762,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10763,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10764,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10765,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10766,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10767,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
10768,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10769,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10770,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
10771,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10772,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10773,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10774,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10775,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10776,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
10777,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
10778,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10779,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10780,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10781,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10782,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10783,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10784,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10785,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
10786,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10787,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
10788,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10789,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10790,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10791,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10792,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10793,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10794,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10795,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10796,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10797,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10798,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10799,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10800,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10801,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10802,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10803,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10804,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10805,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10806,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10807,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10808,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10809,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10810,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10811,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10812,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10813,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10814,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10815,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10816,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10817,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
10818,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10819,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10820,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10821,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10822,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10823,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
10824,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10825,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10826,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10827,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10828,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10829,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10830,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10831,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10832,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10833,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10834,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10835,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
10836,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
10837,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10838,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
10839,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
