Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDK_M_R
2767,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2768,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
2769,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2770,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2771,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2772,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2773,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2774,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
2775,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2776,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2777,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2778,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2779,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2780,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2781,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2782,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2783,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Water
2784,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2785,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
2786,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
2787,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
2788,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Water
2789,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2790,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2791,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
2792,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2793,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
2794,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
2795,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
2796,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
2797,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
2798,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2799,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2800,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2801,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2802,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2803,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2804,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
2805,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2806,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2807,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
2808,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2809,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2810,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2811,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2812,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2813,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2814,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2815,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2816,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2817,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2818,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2819,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2820,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
2821,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
2822,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2823,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2824,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2825,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2826,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2827,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
2828,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2829,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2830,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2831,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2832,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
2833,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2834,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2835,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2836,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2837,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2838,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2839,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2840,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2841,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2842,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2843,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2844,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2845,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2846,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2847,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2848,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2849,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2850,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2851,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2852,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2853,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2854,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2855,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2856,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2857,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2858,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2859,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2860,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2861,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2862,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2863,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2864,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2865,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2866,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
2867,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
2868,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2869,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2870,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2871,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
2872,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
2873,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
2874,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
2875,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
2876,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
2877,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
2878,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
2879,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
2880,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
2881,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
2882,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2883,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2884,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2885,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2886,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2887,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2888,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
2889,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2890,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
2891,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2892,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2893,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2894,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2895,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2896,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2897,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2898,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2899,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2900,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
2901,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
2902,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
2903,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2904,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
2905,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
2906,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
2907,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
2908,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
2909,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2910,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2911,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2912,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2913,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
2914,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
2915,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2916,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2917,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2918,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2919,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
2920,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2921,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
2922,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2923,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2924,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
2925,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
2926,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
2927,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
2928,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
2929,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
2930,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
2931,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
2932,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
2933,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
2934,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
2935,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
2936,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
2937,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
2938,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
2939,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
2940,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
2941,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
2942,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
2943,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
2944,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Grassland
2945,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Bareland
2946,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
2947,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2948,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2949,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2950,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2951,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Bareland
2952,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
2953,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2954,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2955,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2956,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
2957,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2958,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2959,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2960,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2961,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
2962,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2963,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2964,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2965,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2966,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2967,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
2968,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2969,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2970,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2971,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
2972,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
2973,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2974,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2975,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2976,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2977,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2978,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
2979,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2980,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2981,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
2982,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
2983,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2984,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2985,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
2986,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2987,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
2988,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
2989,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2990,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
2991,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2992,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2993,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2994,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2995,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2996,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2997,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2998,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2999,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3000,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3001,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3002,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3003,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3004,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3005,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
3006,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3007,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3008,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3009,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3010,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3011,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
3012,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3013,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3014,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3015,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3016,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3017,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3018,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3019,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3020,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3021,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3022,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
3023,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3024,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3025,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3026,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3027,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3028,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
3029,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3030,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3031,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3032,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
3033,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
3034,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
3035,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
3036,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
3037,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3038,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3039,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3040,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3041,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3042,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
3043,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3044,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
3045,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
3046,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
3047,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3048,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3049,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
3050,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3051,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
3052,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
3053,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
3054,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
3055,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
3056,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3057,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
3058,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
3059,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
3060,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3061,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3062,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3063,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3064,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3065,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3066,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
3067,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3068,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
3069,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3070,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
3071,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3072,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
3073,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
3074,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
3075,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3076,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3077,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3078,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3079,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3080,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3081,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3082,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3083,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3084,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
3085,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3086,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3087,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
3088,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3089,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3090,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3091,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3092,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3093,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3094,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3095,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3096,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3097,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3098,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3099,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3100,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
