Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKP_M_R
7500,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7501,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7502,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
7503,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7504,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7505,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7506,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7507,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7508,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7509,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7510,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7511,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7512,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7513,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7514,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7515,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7516,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7517,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7518,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7519,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
7520,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7521,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7522,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7523,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7524,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7525,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7526,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7527,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7528,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7529,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7530,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7531,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7532,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7533,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7534,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
7535,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7536,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
7537,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
7538,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
7539,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
7540,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
7541,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7542,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7543,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7544,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
7545,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7546,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7547,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7548,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7549,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7550,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7551,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7552,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7553,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7554,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7555,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7556,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7557,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7558,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7559,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7560,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
7561,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7562,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7563,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7564,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7565,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7566,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7567,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7568,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7569,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7570,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7571,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7572,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7573,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7574,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7575,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7576,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7577,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7578,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7579,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7580,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7581,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7582,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7583,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7584,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7585,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7586,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7587,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7588,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7589,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7590,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7591,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7592,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7593,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7594,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7595,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7596,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7597,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
7598,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
7599,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7600,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
7601,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7602,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7603,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7604,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7605,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7606,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7607,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7608,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7609,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7610,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7611,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7612,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7613,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7614,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7615,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7616,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7617,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7618,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7619,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7620,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7621,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7622,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7623,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7624,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7625,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
7626,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7627,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7628,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7629,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7630,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7631,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7632,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
7633,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
7634,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
7635,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7636,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7637,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7638,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7639,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7640,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7641,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7642,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7643,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7644,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7645,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7646,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7647,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7648,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7649,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7650,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7651,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7652,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
7653,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
7654,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
7655,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
7656,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7657,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7658,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7659,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7660,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7661,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7662,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7663,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7664,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7665,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7666,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7667,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7668,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7669,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7670,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7671,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7672,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7673,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7674,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7675,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7676,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7677,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7678,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
7679,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7680,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7681,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7682,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7683,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7684,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7685,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
7686,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7687,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7688,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7689,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7690,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7691,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7692,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7693,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7694,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7695,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7696,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7697,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7698,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7699,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7700,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7701,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7702,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
7703,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7704,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
7705,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7706,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7707,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7708,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7709,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
7710,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
7711,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
7712,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
7713,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
7714,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7715,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
7716,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7717,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7718,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7719,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7720,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7721,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
7722,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
7723,Forest,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
7724,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
7725,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7726,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7727,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7728,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7729,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7730,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7731,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7732,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
7733,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Grassland,Water
7734,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
7735,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7736,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7737,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7738,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7739,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7740,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7741,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7742,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
7743,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7744,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7745,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7746,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7747,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7748,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7749,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
7750,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
7751,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
7752,Forest,Cropland,Water,NULL,Water,Bareland,Water,Forest
7753,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
7754,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
7755,Forest,Cropland,Water,Water,Water,Grassland,Grassland,Water
7756,Forest,Cropland,Water,Water,Water,Wetland,Grassland,Grassland
7757,Forest,Cropland,Water,Water,Water,Wetland,Grassland,Wetland
7758,Forest,Cropland,Water,Water,Water,Wetland,Grassland,Water
7759,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
7760,Forest,Cropland,Water,Water,Water,Bareland,Grassland,Water
7761,Forest,Cropland,Water,Water,Water,Water,Grassland,Grassland
7762,Forest,Cropland,Water,Water,Water,Water,Grassland,Water
7763,Forest,Cropland,Water,Water,Water,Water,Grassland,Forest
7764,Forest,Cropland,Water,Water,Water,Water,Water,Water
7765,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7766,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7767,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7768,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7769,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7770,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7771,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7772,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7773,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7774,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7775,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7776,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7777,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7778,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7779,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7780,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7781,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7782,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7783,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7784,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7785,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7786,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7787,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7788,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7789,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7790,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7791,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7792,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7793,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7794,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7795,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7796,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7797,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7798,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7799,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7800,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7801,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7802,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7803,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7804,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7805,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7806,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7807,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7808,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7809,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7810,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7811,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7812,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7813,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7814,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7815,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Water
7816,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
7817,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
7818,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Water
7819,Forest,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Water
