Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUJ_M_R
3399,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3400,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3401,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
3402,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3403,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3404,Water,Water,Forest,Non_Water,Non_Wetland,Water,Built-up,Water
3405,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3406,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3407,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
3408,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3409,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3410,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3411,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3412,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Water
3413,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
3414,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3415,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3416,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3417,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3418,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
3419,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3420,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
3421,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3422,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Bareland
3423,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
3424,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3425,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3426,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
3427,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3428,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3429,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3430,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3431,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3432,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
3433,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
3434,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3435,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3436,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3437,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3438,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
3439,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3440,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3441,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3442,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3443,Water,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3444,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3445,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3446,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3447,Water,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Cropland
3448,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3449,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3450,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3451,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3452,Water,Forest,Water,NULL,Water,Grassland,Grassland,Forest
3453,Water,Forest,Water,NULL,Water,Grassland,Water,Forest
3454,Water,Forest,Water,NULL,Water,Wetland,Grassland,Forest
3455,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
3456,Water,Forest,Water,NULL,Water,Water,Water,Forest
3457,Water,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
3458,Water,Forest,Water,Water,Water,Grassland,Water,Grassland
3459,Water,Forest,Water,Water,Water,Water,Grassland,Water
3460,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3461,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3462,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3463,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3464,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3465,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3466,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
3467,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3468,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3469,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
3470,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3471,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3472,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3473,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3474,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3475,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3476,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3477,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3478,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3479,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3480,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3481,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3482,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3483,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3484,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3485,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3486,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3487,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3488,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3489,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3490,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3491,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3492,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3493,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3494,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3495,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3496,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3497,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3498,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3499,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3500,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3501,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3502,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3503,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
3504,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3505,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3506,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3507,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3508,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3509,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3510,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3511,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3512,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3513,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3514,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3515,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3516,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3517,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3518,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3519,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3520,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3521,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3522,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3523,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3524,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3525,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3526,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3527,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3528,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3529,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3530,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
3531,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3532,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3533,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3534,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3535,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3536,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
3537,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3538,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3539,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3540,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
3541,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3542,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3543,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3544,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3545,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3546,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3547,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3548,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3549,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3550,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3551,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3552,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3553,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3554,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3555,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3556,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3557,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3558,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3559,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3560,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
3561,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3562,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3563,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3564,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3565,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3566,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3567,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3568,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3569,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3570,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3571,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3572,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3573,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3574,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3575,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3576,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3577,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3578,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3579,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3580,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3581,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3582,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3583,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3584,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3585,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3586,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3587,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3588,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3589,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3590,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3591,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3592,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3593,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3594,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3595,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3596,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3597,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3598,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3599,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3600,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3601,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
3602,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3603,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3604,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3605,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3606,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3607,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3608,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3609,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3610,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3611,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3612,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3613,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3614,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3615,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3616,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3617,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3618,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3619,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3620,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3621,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3622,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3623,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3624,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3625,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3626,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3627,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3628,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3629,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3630,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3631,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3632,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3633,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3634,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3635,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3636,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3637,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3638,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3639,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3640,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3641,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3642,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3643,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3644,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3645,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3646,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3647,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3648,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3649,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3650,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Bareland
3651,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3652,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3653,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3654,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3655,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3656,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3657,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3658,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3659,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3660,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3661,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3662,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3663,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3664,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3665,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3666,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3667,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3668,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3669,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3670,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3671,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3672,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3673,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3674,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3675,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3676,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3677,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3678,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3679,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3680,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3681,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3682,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3683,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3684,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3685,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3686,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3687,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3688,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3689,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3690,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3691,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3692,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3693,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3694,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3695,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3696,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3697,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3698,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3699,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3700,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3701,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3702,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3703,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3704,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3705,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
