Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHE_M_R
2501,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2502,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2503,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2504,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2505,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2506,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2507,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2508,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2509,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2510,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2511,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2512,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2513,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2514,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2515,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2516,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2517,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2518,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2519,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2520,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2521,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2522,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2523,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2524,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2525,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2526,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2527,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2528,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2529,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2530,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2531,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2532,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2533,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2534,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2535,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2536,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2537,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2538,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2539,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2540,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2541,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2542,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2543,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2544,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2545,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2546,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2547,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2548,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2549,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2550,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2551,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2552,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2553,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2554,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2555,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2556,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2557,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2558,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2559,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2560,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
2561,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2562,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2563,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2564,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2565,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2566,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2567,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2568,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2569,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2570,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2571,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2572,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2573,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2574,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2575,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2576,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2577,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2578,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2579,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2580,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2581,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2582,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2584,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2585,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2586,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2587,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2588,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2589,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2590,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2591,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2592,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2593,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2594,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2595,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2596,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2597,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2598,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2599,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2600,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2601,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2602,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2603,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2604,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2605,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2606,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2607,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2609,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2610,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2611,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2612,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2613,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2614,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2615,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2616,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2617,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2618,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2620,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2621,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2622,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2624,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2625,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2626,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2627,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2628,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2629,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2630,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2631,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2633,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2634,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2635,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2636,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2637,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2638,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2639,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2640,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2641,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2642,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2643,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2644,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2645,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2646,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2647,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2648,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2649,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2650,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2651,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2652,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2653,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2654,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2655,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2656,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2657,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2658,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2659,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2660,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2661,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2662,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2663,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2664,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2665,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2666,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2667,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2668,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2669,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2670,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2671,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2672,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2673,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2674,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2675,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2676,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2677,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2678,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2679,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2680,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2681,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2682,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2683,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2684,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2685,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2686,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2687,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2688,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2689,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2690,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2691,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2692,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2693,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2694,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2695,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2696,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2697,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2698,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2699,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2700,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2701,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2702,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2703,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2704,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2705,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2706,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2707,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2708,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2709,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2710,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2711,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2712,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2713,Forest,Water,Water,Water,Water,NULL,NULL,Water
2714,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2715,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2716,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2717,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2718,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2719,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2720,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2721,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2722,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2723,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2724,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2725,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2726,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2727,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2728,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2729,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2730,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2731,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2732,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2733,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2734,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2735,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2736,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2737,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2738,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2739,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2740,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
2741,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2742,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2743,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2744,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2745,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2746,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2747,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2748,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2749,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2750,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2751,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2752,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2753,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2754,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2755,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2756,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2757,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2758,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2759,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2760,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2761,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2762,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2763,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2764,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2765,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2766,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2767,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2768,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2769,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2770,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2771,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2772,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2773,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2774,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2775,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2776,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2777,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2778,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2779,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2780,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2781,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2782,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2783,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2784,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2785,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2786,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2787,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2788,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2789,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2791,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2792,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2793,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2795,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2796,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2797,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2798,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2799,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2800,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2801,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2802,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2803,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2804,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2805,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2806,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2807,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2808,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2809,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2810,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2811,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2812,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2813,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2814,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2815,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2816,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2817,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2818,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2819,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2820,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2821,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2822,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2823,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2824,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2825,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2826,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2827,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2828,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2829,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2830,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2831,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2832,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2833,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2834,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2835,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2836,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2837,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2838,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2839,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2840,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2841,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2842,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2843,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2844,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2845,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2846,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2847,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2848,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
