Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVT_M_R
25556,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
25557,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
25558,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
25559,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
25560,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25561,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
25562,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
25563,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
25564,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
25565,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25566,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
25567,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
25568,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
25569,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25570,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
25571,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25572,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
25573,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25574,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25575,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
25576,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
25577,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
25578,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
25579,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
25580,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
25581,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
25582,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
25583,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
25584,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
25585,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
25586,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
25587,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
25588,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25589,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
25590,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
25591,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,Cropland
25592,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
25593,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
25594,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
25595,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
25596,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
25597,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
25598,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
25599,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
25600,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
25601,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
25602,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
25603,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
25604,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
25605,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
25606,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
25607,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
25608,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
25609,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
25610,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
25611,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
25612,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
25613,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
25614,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
25615,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
25616,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
25617,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
25618,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
25619,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
25620,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
25621,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Grassland
25622,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
25623,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
25624,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
25625,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Water
25626,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
25627,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
25628,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
25629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
25630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
25631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
25632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
25634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
25635,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
25636,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
25637,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
25638,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
25639,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
25640,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
25641,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
25642,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
25643,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
25644,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
25645,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
25646,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
25647,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
25648,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
25649,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
25650,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
25651,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
25652,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25653,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
25654,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
25655,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25656,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25657,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25658,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
25659,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
25660,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
25661,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25662,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
25663,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25664,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
25665,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
25666,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
25667,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
25668,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
25669,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
25670,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
25671,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
25672,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
25673,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
25674,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
25675,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
25676,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
25677,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
25678,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
25679,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
25680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
25681,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
25682,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
25683,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25684,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
25686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
25687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
25688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
25689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
25692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
25693,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
25694,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
25695,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
25696,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
25697,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
25698,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
25699,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
25700,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
25701,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
25702,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
25703,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
25704,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
25705,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
25706,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
25707,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
25708,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
25709,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
25710,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
25711,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
25712,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
25713,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
25714,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
25715,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
25716,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
25717,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
25718,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
25719,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
25720,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
25721,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
25722,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
25723,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
25724,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
25725,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
25726,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
25727,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
25728,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
25729,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
25730,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
25731,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
25732,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
25733,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
25734,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
25735,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
25736,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
25737,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
25738,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
25739,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
25740,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
25741,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
25742,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
25743,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
25744,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
25745,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
25746,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
25747,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
25748,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
25749,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25750,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
25751,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
25752,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25753,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25754,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25755,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
25756,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
25757,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
25758,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
25759,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
25760,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
25761,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
25762,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
25763,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
25764,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
25765,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
25766,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
25767,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
25768,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
25769,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
25770,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
25771,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
25772,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
25773,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
25774,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
25775,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
25776,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
25777,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
25778,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
25779,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
25780,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
25781,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
25782,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
25783,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
25784,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
25785,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
25786,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25787,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
25788,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
25789,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
25790,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
25791,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
25792,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
25793,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
25794,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
25795,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
25796,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25797,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
25798,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
25799,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
25800,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25801,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25802,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25803,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
25804,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
25805,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25806,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
25807,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25808,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
25809,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
25810,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
25811,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
25812,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
25813,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
25814,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
25815,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
25816,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
25817,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
25818,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
25819,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
25820,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
25821,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
25822,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25823,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25824,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
25825,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25826,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
25827,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
25828,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
25829,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
25830,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
25831,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
25832,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
25833,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
25834,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
25835,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
25836,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
25837,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
25838,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
25839,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
25840,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
25841,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
25842,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
25843,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,NULL
25844,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
25845,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
25846,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
25847,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
25848,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
25849,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
25850,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
25851,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
25852,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
25853,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
25854,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
25855,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
25856,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
25857,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
25858,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
25859,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
25860,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
25861,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
25862,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
25863,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
25864,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
