Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCS_M_R
1901,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1902,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
1903,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
1904,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
1905,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
1906,Forest,Wetland,Water,Water,Water,Water,Water,Forest
1907,Forest,Wetland,Water,Water,Water,Water,Forest,Forest
1908,Forest,Wetland,Water,Water,Water,Forest,Wetland,Water
1909,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
1910,Forest,Wetland,Water,Water,Water,Forest,Water,Water
1911,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
1912,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1913,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1914,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1915,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1916,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1917,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1918,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1919,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1920,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1921,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1922,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1923,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1924,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1925,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1926,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1927,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1928,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1929,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1930,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1931,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1932,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
1933,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1934,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1935,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1936,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1937,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1938,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1939,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1940,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1941,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1942,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1943,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1944,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1945,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1946,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1947,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1948,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1949,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1950,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1951,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
1952,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1953,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1954,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1955,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1956,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1957,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
1958,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1959,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1960,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1961,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1962,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1963,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1964,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
1965,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1966,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1967,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
1968,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1969,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
1970,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1971,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
1972,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1973,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1974,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1975,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1976,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1977,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1978,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1979,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1980,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1981,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
1982,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1983,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
1984,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1985,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
1986,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
1987,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1988,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1989,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1990,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1991,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1992,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1993,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1994,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1995,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1996,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1997,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1998,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
1999,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2000,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2001,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2002,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2003,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
2004,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2005,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2006,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2007,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2008,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2009,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2010,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2011,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2012,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2013,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2014,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2015,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2016,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2017,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2018,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
2019,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2020,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2021,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2022,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2023,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
2024,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2025,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2026,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2027,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2028,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2029,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
2030,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
2031,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2032,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2033,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2034,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
2035,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2036,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
2037,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2038,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
2039,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2040,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
2041,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2042,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
2043,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
2044,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
2045,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2046,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2047,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
2048,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2049,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2050,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2051,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
2052,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
2053,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2054,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2055,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2056,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2057,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2058,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2059,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
2060,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
2061,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
2062,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
2063,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
2064,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
2065,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2066,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
2067,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
2068,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
2069,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2070,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2071,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
2072,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2073,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
2074,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2075,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
2076,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2077,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2078,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2079,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2080,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2081,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2082,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
2083,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2084,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2085,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2086,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2087,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2088,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
2089,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
2090,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
2091,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2092,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
2093,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2094,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2095,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2096,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
2097,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
2098,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
2099,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
2100,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2101,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2102,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
2103,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
2104,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2105,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
2106,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2107,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
2108,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2109,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2110,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2111,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2112,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2113,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
2114,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2115,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
2116,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2117,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2118,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2119,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
2120,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2121,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2122,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2123,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2124,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2125,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2126,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2127,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2128,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2129,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2130,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
2131,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2132,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2133,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2134,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2135,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2136,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2137,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
2138,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2139,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
2140,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2141,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
2142,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2143,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
2144,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
2145,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
2146,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
2147,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
2148,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
2149,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2150,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
2151,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2152,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2153,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
2154,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2155,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
2156,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2157,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2158,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2159,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2160,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
2161,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
2162,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2163,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
2164,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
2165,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
2166,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2167,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2168,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
2169,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
2170,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2171,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
2172,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
2173,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
2174,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
2175,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
2176,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
2177,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
2178,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
2179,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
2180,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
2181,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
2182,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
2183,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
2184,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
2185,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2186,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2187,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2188,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2189,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2190,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2191,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2192,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2193,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
2194,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
2195,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2196,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2197,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2198,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2199,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2200,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2201,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2202,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
2203,Forest,Water,Water,NULL,Water,NULL,Shrubland,Forest
2204,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
2205,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
2206,Forest,Water,Water,NULL,Water,NULL,Water,Water
2207,Forest,Water,Water,NULL,Water,NULL,Water,Forest
2208,Forest,Water,Water,NULL,Water,NULL,Forest,Water
2209,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
2210,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
2211,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
2212,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
2213,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
2214,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
2215,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
2216,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
2217,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
2218,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
2219,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
2220,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
2221,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
2222,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
2223,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
2224,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
2225,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
2226,Forest,Water,Water,NULL,Water,Water,Wetland,Water
2227,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
2228,Forest,Water,Water,NULL,Water,Water,Water,Water
2229,Forest,Water,Water,NULL,Water,Water,Water,Forest
2230,Forest,Water,Water,NULL,Water,Water,Forest,Water
2231,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2232,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
2233,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2234,Forest,Water,Water,NULL,Water,Forest,Water,Water
2235,Forest,Water,Water,NULL,Water,Forest,Water,Forest
2236,Forest,Water,Water,NULL,Water,Forest,Forest,Water
2237,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
2238,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
2239,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2240,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
2241,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
2242,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
2243,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
2244,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
2245,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
2246,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
2247,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
2248,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
2249,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
2250,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2251,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
2252,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
2253,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
2254,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
2255,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
2256,Forest,Water,Water,Non_Water,Water,Water,Water,Water
2257,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
