Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NEG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NEG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NEG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NEG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NEG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NEG_M_R
9689,Water,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Water
9690,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9691,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9692,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
9693,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9694,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
9695,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9696,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9697,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9698,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9699,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
9700,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
9701,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9702,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
9703,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9704,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9705,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9706,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
9707,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
9708,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9709,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
9710,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9711,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
9712,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
9713,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
9714,Water,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9715,Water,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
9716,Water,NULL,Wetland,Water,NULL,Water,Water,Wetland
9717,Water,NULL,Wetland,Water,NULL,Water,Water,Water
9718,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
9719,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
9720,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
9721,Water,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
9722,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
9723,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9724,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9725,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
9726,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
9727,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
9728,Water,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
9729,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
9730,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Water
9731,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9732,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Cropland
9733,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9734,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
9735,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
9736,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
9737,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
9738,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Cropland
9739,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
9740,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
9741,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
9742,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
9743,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9744,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9745,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
9746,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
9747,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
9748,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Cropland
9749,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
9750,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
9751,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
9752,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
9753,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
9754,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
9755,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9756,Water,NULL,Wetland,Water,Wetland,Water,Water,Cropland
9757,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9758,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
9759,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
9760,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
9761,Water,NULL,Wetland,Water,Wetland,Forest,Wetland,Wetland
9762,Water,NULL,Wetland,Water,Wetland,Forest,Wetland,Water
9763,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Wetland
9764,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
9765,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
9766,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9767,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
9768,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9769,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
9770,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
9771,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9772,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Wetland
9773,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
9774,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
9775,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Wetland
9776,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9777,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9778,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
9779,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
9780,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9781,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9782,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
9783,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
9784,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Wetland
9785,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
9786,Water,NULL,Water,NULL,Water,NULL,Wetland,Wetland
9787,Water,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
9788,Water,NULL,Water,NULL,Water,Cropland,Wetland,Grassland
9789,Water,NULL,Water,NULL,Water,Cropland,Wetland,Cropland
9790,Water,NULL,Water,NULL,Water,Cropland,Wetland,Wetland
9791,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
9792,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
9793,Water,NULL,Water,NULL,Water,Wetland,Wetland,Water
9794,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
9795,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
9796,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
9797,Water,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
9798,Water,NULL,Water,NULL,Water,Water,Wetland,Wetland
9799,Water,NULL,Water,NULL,Water,Water,Wetland,Water
9800,Water,NULL,Water,NULL,Water,Water,Water,Wetland
9801,Water,NULL,Water,NULL,Water,Water,Water,Bareland
9802,Water,NULL,Water,NULL,Water,Water,Water,Water
9803,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
9804,Water,NULL,Water,Non_Water,Water,NULL,Water,Water
9805,Water,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
9806,Water,NULL,Water,Non_Water,Water,Cropland,Wetland,Grassland
9807,Water,NULL,Water,Non_Water,Water,Cropland,Water,Wetland
9808,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
9809,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
9810,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
9811,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
9812,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
9813,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
9814,Water,NULL,Water,Non_Water,Water,Water,Wetland,Water
9815,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
9816,Water,NULL,Water,Non_Water,Water,Water,Water,Water
9817,Water,NULL,Water,Water,NULL,Water,Water,Wetland
9818,Water,NULL,Water,Water,Water,NULL,Wetland,Wetland
9819,Water,NULL,Water,Water,Water,NULL,Wetland,Water
9820,Water,NULL,Water,Water,Water,NULL,Water,Wetland
9821,Water,NULL,Water,Water,Water,NULL,Water,Water
9822,Water,NULL,Water,Water,Water,Grassland,Wetland,Wetland
9823,Water,NULL,Water,Water,Water,Grassland,Water,Wetland
9824,Water,NULL,Water,Water,Water,Grassland,Water,Water
9825,Water,NULL,Water,Water,Water,Cropland,Wetland,Grassland
9826,Water,NULL,Water,Water,Water,Cropland,Wetland,Wetland
9827,Water,NULL,Water,Water,Water,Cropland,Water,Wetland
9828,Water,NULL,Water,Water,Water,Cropland,Water,Bareland
9829,Water,NULL,Water,Water,Water,Cropland,Water,Water
9830,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
9831,Water,NULL,Water,Water,Water,Wetland,Wetland,Cropland
9832,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
9833,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
9834,Water,NULL,Water,Water,Water,Wetland,Wetland,Forest
9835,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
9836,Water,NULL,Water,Water,Water,Wetland,Water,Cropland
9837,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
9838,Water,NULL,Water,Water,Water,Wetland,Water,Bareland
9839,Water,NULL,Water,Water,Water,Wetland,Water,Water
9840,Water,NULL,Water,Water,Water,Bareland,Wetland,Wetland
9841,Water,NULL,Water,Water,Water,Bareland,Water,Wetland
9842,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
9843,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
9844,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
9845,Water,NULL,Water,Water,Water,Water,Wetland,Bareland
9846,Water,NULL,Water,Water,Water,Water,Wetland,Water
9847,Water,NULL,Water,Water,Water,Water,Water,Wetland
9848,Water,NULL,Water,Water,Water,Water,Water,Bareland
9849,Water,NULL,Water,Water,Water,Water,Water,Water
9850,Water,NULL,Water,Water,Water,Water,Water,Forest
9851,Water,NULL,Water,Water,Water,Forest,Wetland,Wetland
9852,Water,NULL,Water,Water,Water,Forest,Wetland,Forest
9853,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9854,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9855,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9856,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9857,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9858,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9859,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9860,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9861,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9862,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
9863,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9864,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
9865,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
9866,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9867,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9868,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
9869,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
9870,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
9871,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Bareland
9872,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
9873,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
9874,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Wetland
9875,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9876,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9877,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9878,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9879,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
9880,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9881,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
9882,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9883,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9884,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9885,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9886,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
9887,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9888,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9889,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9890,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9891,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9892,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9893,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9894,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
9895,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9896,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9897,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
9898,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9899,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
9900,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
9901,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
9902,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
9903,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9904,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9905,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9906,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9907,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9908,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9909,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9910,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9911,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9912,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9913,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
9914,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
9915,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
9916,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
9917,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
9918,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
9919,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
9920,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
9921,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9922,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9923,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9924,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9925,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9926,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9927,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9928,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9929,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9930,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9931,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9932,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
9933,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9934,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9935,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9936,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
9937,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
9938,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Water
9939,Water,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
9940,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Cropland
9941,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
9942,Water,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Wetland
9943,Water,NULL,Forest,Water,Non_Wetland,Cropland,Water,Wetland
9944,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9945,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
9946,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9947,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
9948,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
9949,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Cropland
9950,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9951,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
9952,Water,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
9953,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
9954,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
9955,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
9956,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
9957,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
9958,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
9959,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9960,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9961,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9962,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
9963,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
9964,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9965,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9966,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
9967,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
9968,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
9969,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9970,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
9971,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
9972,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9973,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Bareland
9974,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
9975,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Water,Grassland
9976,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9977,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
9978,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9979,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
9980,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9981,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9982,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
9983,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
9984,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9985,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Bareland
9986,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
9987,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
9988,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
9989,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
9990,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Water
9991,Water,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
9992,Water,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Water
9993,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
9994,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Wetland
9995,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Bareland
9996,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
9997,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9998,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9999,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10000,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10001,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10002,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10003,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10004,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10005,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10006,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
10007,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
10008,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10009,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10010,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10011,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
10012,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
10013,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10014,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10015,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10016,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
10017,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10018,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10019,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
10020,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10021,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10022,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
10023,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10024,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
10025,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10026,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10027,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10028,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
10029,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10030,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
10031,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
10032,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
10033,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
10034,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
10035,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Water
10036,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10037,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10038,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10039,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10040,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10041,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
10042,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
