Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKV_M_R
22521,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
22522,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
22523,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
22524,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
22525,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
22526,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
22527,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
22528,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
22529,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
22530,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
22531,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
22532,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
22533,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
22534,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
22535,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
22536,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
22537,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
22538,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
22539,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
22540,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
22541,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
22542,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
22543,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
22544,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
22545,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
22546,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
22547,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
22548,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
22549,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
22550,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
22551,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
22552,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
22553,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
22554,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
22555,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
22556,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
22557,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
22558,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
22559,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
22560,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
22561,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
22562,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Bareland
22563,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
22564,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
22565,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Water
22566,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
22567,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
22568,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
22569,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
22570,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
22571,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
22572,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
22573,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
22574,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
22575,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
22576,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22577,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
22578,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
22579,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
22580,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
22581,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
22582,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
22583,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
22584,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
22585,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
22586,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
22587,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
22588,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
22589,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
22590,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
22591,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
22592,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
22593,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
22594,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
22595,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
22596,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
22597,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
22598,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
22599,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
22600,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
22601,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Water
22602,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
22603,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
22604,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
22605,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
22606,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
22607,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
22608,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
22609,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
22610,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
22611,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
22612,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
22613,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
22614,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Water,NULL
22615,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
22616,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
22617,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
22618,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
22619,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
22620,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
22621,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
22622,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
22623,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
22624,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
22625,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
22626,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
22627,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
22628,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
22629,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
22630,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
22631,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
22632,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
22633,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
22634,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
22635,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
22636,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
22637,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
22638,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
22639,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
22640,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
22641,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
22642,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
22643,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
22644,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
22645,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
22646,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
22647,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
22648,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
22649,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
22650,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
22651,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
22652,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
22653,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
22654,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
22655,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
22656,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
22657,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
22658,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,NULL
22659,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
22660,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
22661,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
22662,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
22663,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
22664,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
22665,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
22666,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
22667,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
22668,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
22669,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,NULL
22670,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
22671,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
22672,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
22673,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
22674,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
22675,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
22676,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
22677,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
22678,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
22679,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
22680,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
22681,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
22682,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
22683,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
22684,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
22685,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,NULL
22686,Forest,Water,Shrubland,Water,Non_Wetland,Cropland,Wetland,Bareland
22687,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,NULL
22688,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
22689,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
22690,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
22691,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
22692,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
22693,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
22694,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
22695,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
22696,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
22697,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
22698,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
22699,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
22700,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
22701,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
22702,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
22703,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,NULL
22704,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
22705,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
22706,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Grassland
22707,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
22708,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
22709,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
22710,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
22711,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
22712,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
22713,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
22714,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
22715,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
22716,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
22717,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
22718,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
22719,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
22720,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
22721,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
22722,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
22723,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
22724,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
22725,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
22726,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
22727,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
22728,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
22729,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
22730,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
22731,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
22732,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
22733,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
22734,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
22735,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
22736,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
22737,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
22738,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
22739,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
22740,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
22741,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22742,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
22743,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
22744,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
22745,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
22746,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
22747,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
22748,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
22749,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
22750,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
22751,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
22752,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
22753,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
22754,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
22755,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
22756,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
22757,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
22758,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
22759,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
22760,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
22761,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
22762,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
22763,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
22764,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
22765,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
22766,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
22767,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
22768,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
22769,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
22770,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
22771,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
22772,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
22773,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
22774,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
22775,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
22776,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
22777,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
22778,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
22779,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
22780,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
22781,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
22782,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Built-up
22783,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
22784,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
22785,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
22786,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
22787,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
22788,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
22789,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
22790,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
22791,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
22792,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
22793,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
22794,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
22795,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
22796,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
22797,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
22798,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
22799,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
22800,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
22801,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
22802,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
22803,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
22804,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
22805,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
22806,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
22807,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
22808,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
22809,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
22810,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
22811,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
22812,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
22813,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
22814,Forest,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
22815,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
22816,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
22817,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
22818,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
22819,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
22820,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
22821,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
22822,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
22823,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
22824,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
22825,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
22826,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,NULL
22827,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
22828,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Bareland
22829,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
22830,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
22831,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
22832,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,NULL
22833,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
22834,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
22835,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
22836,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
22837,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
22838,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
22839,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
22840,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
22841,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
22842,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
22843,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
