Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
18531,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
18532,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18533,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18534,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
18535,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18536,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18537,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
18538,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
18539,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18540,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
18541,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
18542,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
18543,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
18544,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
18545,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
18546,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
18547,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
18548,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
18549,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
18550,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
18551,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
18552,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
18553,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18554,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
18555,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
18556,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18557,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
18558,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
18559,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
18560,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
18561,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
18562,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18563,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18564,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
18565,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
18566,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18567,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
18568,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
18569,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
18570,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
18571,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
18572,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
18573,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
18574,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18575,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18576,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18577,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18578,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18579,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
18580,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18581,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
18582,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
18583,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18584,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
18585,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
18586,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
18587,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
18588,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
18589,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
18590,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
18591,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
18592,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
18593,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
18594,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
18595,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
18596,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
18597,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
18598,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
18599,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
18600,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18601,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
18602,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
18603,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
18604,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
18605,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
18606,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
18607,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
18608,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
18609,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
18610,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
18611,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
18612,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
18613,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
18614,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
18615,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18616,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18617,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18618,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18619,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
18620,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18621,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
18622,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18623,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
18624,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18625,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
18626,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
18627,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
18628,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
18629,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
18630,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
18631,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18632,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
18633,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
18634,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
18635,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
18636,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
18637,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
18638,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
18639,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18640,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
18641,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
18642,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Wetland,Grassland
18643,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
18644,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
18645,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
18646,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
18647,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Shrubland,NULL
18648,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
18649,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
18650,Forest,Forest,Cropland,Water,Non_Wetland,Forest,NULL,Forest
18651,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
18652,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Grassland
18653,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
18654,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
18655,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
18656,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
18657,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
18658,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
18659,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
18660,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
18661,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
18662,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
18663,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
18664,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
18665,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
18666,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
18667,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
18668,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
18669,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
18670,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
18671,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
18672,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
18673,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Grassland
18674,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Water
18675,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
18676,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
18677,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
18678,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
18679,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
18680,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
18681,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
18682,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
18683,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
18684,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
18685,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
18686,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
18687,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
18688,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
18689,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
18690,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
18691,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
18692,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
18693,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
18694,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
18695,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
18696,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
18697,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
18698,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
18699,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
18700,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
18701,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
18702,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
18703,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
18704,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
18705,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
18706,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
18707,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
18708,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
18709,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
18710,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Water
18711,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
18712,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
18713,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
18714,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
18715,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
18716,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
18717,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
18718,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
18719,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
18720,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
18721,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
18722,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
18723,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
18724,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
18725,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
18726,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
18727,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
18728,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
18729,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
18730,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
18731,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
18732,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
18733,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
18734,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
18735,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
18736,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
18737,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
18738,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
18739,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
18740,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
18741,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
18742,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
18743,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
18744,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
18745,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
18746,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
18747,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
18748,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
18749,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
18750,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
18751,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
18752,Forest,Forest,Wetland,Water,Wetland,Shrubland,NULL,Forest
18753,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
18754,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
18755,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
18756,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
18757,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Water
18758,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
18759,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Grassland
18760,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
18761,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
18762,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,NULL
18763,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
18764,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Forest
18765,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,NULL
18766,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
18767,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
18768,Forest,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
18769,Forest,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
18770,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
18771,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Wetland
18772,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
18773,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Grassland
18774,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Water
18775,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Forest
18776,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
18777,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
18778,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
18779,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
18780,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
18781,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18782,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
18783,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
18784,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
18785,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18786,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18787,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18788,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18789,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
18790,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Water
18791,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
18792,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
18793,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
18794,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18795,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
18796,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
18797,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18798,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
18799,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
18800,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
18801,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18802,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
18803,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18804,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
18805,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
18806,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
18807,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
18808,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
18809,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Water
18810,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
18811,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
18812,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
18813,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
18814,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
18815,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
18816,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
18817,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18818,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
18819,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,NULL
18820,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
18821,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
18822,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
18823,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
18824,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
18825,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Forest
18826,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
18827,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
18828,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
18829,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
18830,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
18831,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18832,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18833,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18834,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18835,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18836,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
18837,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
18838,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
18839,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18840,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
18841,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
18842,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
18843,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
18844,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
18845,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Water
18846,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
18847,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
18848,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
18849,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
18850,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
