Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYE_M_R
10655,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
10656,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10657,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
10658,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10659,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10660,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10661,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10662,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10663,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10664,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10665,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10666,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10667,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
10668,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10669,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10670,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10671,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10672,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10673,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
10674,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10675,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10676,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10677,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10678,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10679,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
10680,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10681,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10682,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
10683,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10684,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10685,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10686,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10687,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10688,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
10689,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10690,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
10691,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10692,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10693,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10694,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10695,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10696,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10697,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
10698,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10699,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
10700,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10701,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10702,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10703,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10704,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10705,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10706,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10707,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10708,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10709,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10710,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10711,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10712,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10713,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10714,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10715,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10716,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10717,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10718,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10719,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10720,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10721,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10722,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10723,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10724,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10725,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
10726,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10727,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
10728,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10729,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10730,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Water
10731,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
10732,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
10733,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
10734,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
10735,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
10736,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
10737,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
10738,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10739,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10740,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10741,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10742,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10743,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10744,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10745,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
10746,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10747,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10748,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10749,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
10750,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10751,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
10752,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10753,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
10754,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10755,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
10756,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
10757,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10758,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
10759,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10760,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
10761,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
10762,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10763,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10764,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10765,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10766,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10767,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10768,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
10769,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10770,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10771,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10772,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
10773,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
10774,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
10775,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10776,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Water
10777,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
10778,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Shrubland,NULL
10779,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10780,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
10781,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
10782,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
10783,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
10784,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Built-up
10785,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
10786,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10787,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
10788,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
10789,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
10790,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
10791,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
10792,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
10793,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
10794,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
10795,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
10796,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
10797,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
10798,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Water
10799,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
10800,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
10801,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10802,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10803,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10804,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
10805,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
10806,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
10807,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
10808,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
10809,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
10810,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
10811,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
10812,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
10813,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Water
10814,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
10815,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
10816,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
10817,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
10818,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
10819,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
10820,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
10821,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
10822,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
10823,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
10824,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
10825,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
10826,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
10827,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
10828,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
10829,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
10830,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
10831,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
10832,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
10833,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
10834,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
10835,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
10836,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
10837,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
10838,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
10839,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10840,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
10841,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10842,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
10843,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
10844,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
10845,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
10846,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10847,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
10848,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
10849,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
10850,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10851,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
10852,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
10853,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Water
10854,Forest,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
10855,Forest,Forest,Wetland,Water,Wetland,Shrubland,Grassland,Forest
10856,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
10857,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,NULL
10858,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
10859,Forest,Forest,Wetland,Water,Wetland,Shrubland,Forest,Forest
10860,Forest,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
10861,Forest,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Water
10862,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
10863,Forest,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Water
10864,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
10865,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
10866,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
10867,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
10868,Forest,Forest,Wetland,Water,Wetland,Water,Shrubland,Water
10869,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
10870,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
10871,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
10872,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
10873,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
10874,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
10875,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
10876,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Grassland
10877,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Forest
10878,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10879,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10880,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,NULL
10881,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
10882,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10883,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Forest
10884,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10885,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
10886,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
10887,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
10888,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
10889,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
10890,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10891,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10892,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10893,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10894,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10895,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10896,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
10897,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
10898,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
10899,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
10900,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10901,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10902,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
10903,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
10904,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
10905,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
10906,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10907,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10908,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
10909,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
10910,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
10911,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
10912,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10913,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
10914,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
10915,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
10916,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
10917,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
10918,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
10919,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
10920,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
10921,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
10922,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
10923,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
10924,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
10925,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
10926,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10927,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10928,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
10929,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
10930,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
10931,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
10932,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10933,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
10934,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
10935,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
10936,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10937,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
10938,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
10939,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10940,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
10941,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
10942,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10943,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10944,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
10945,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10946,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10947,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10948,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10949,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10950,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
10951,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10952,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
10953,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10954,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10955,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10956,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10957,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
10958,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10959,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10960,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10961,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
10962,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
10963,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10964,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10965,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
10966,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
10967,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
10968,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
10969,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10970,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10971,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
10972,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10973,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10974,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
