Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYP_M_R
2158,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2159,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2160,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2161,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2162,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2163,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2164,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2165,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2166,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2167,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2168,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2169,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2170,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2171,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2172,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2173,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2174,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2175,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2176,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2177,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2178,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2179,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2180,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2181,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2182,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2183,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2184,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2185,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
2186,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2187,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2188,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
2189,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2190,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2191,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
