Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVF_M_R
19035,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
19036,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19037,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
19038,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19039,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19040,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19041,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19042,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19043,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
19044,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
19045,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19046,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
19047,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
19048,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19049,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
19050,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
19051,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19052,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
19053,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
19054,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
19055,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19056,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
19057,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
19058,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
19059,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
19060,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
19061,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
19062,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
19063,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
19064,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
19065,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
19066,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
19067,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
19068,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
19069,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
19070,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
19071,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
19072,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
19073,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
19074,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
19075,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
19076,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
19077,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
19078,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
19079,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
19080,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
19081,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
19082,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
19083,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
19084,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
19085,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
19086,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
19087,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
19088,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
19089,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
19090,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
19091,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
19092,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
19093,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
19094,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
19095,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
19096,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
19097,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
19098,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
19099,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
19100,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
19101,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
19102,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
19103,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
19104,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
19105,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
19106,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
19107,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
19108,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
19109,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
19110,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
19111,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19112,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19113,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
19114,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
19115,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
19116,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
19117,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
19118,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
19119,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
19120,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
19121,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
19122,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
19123,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19124,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
19125,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
19126,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19127,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19128,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
19129,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19130,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
19131,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
19132,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
19133,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
19134,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
19135,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19136,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
19137,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
19138,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
19139,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
19140,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
19141,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
19142,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
19143,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
19144,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
19145,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
19146,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
19147,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
19148,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
19149,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
19150,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
19151,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
19152,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
19153,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
19154,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
19155,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
19156,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
19157,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19158,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
19159,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19160,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
19161,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
19162,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
19163,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19164,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
19165,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19166,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
19167,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
19168,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
19169,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
19170,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
19171,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
19172,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
19173,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
19174,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19175,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
19176,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
19177,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
19178,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
19179,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
19180,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
19181,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
19182,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
19183,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
19184,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
19185,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
19186,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
19187,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
19188,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19189,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
19190,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
19191,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
19192,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19193,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19194,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19195,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
19196,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19197,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
19198,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
19199,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
19200,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
19201,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Wetland
19202,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
19203,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
19204,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19205,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19206,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
19207,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
19208,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
19209,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19210,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
19211,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19212,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
19213,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
19214,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
19215,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
19216,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
19217,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
19218,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
19219,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
19220,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
19221,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
19222,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
19223,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
19224,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
19225,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
19226,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
19227,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
19228,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
19229,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
19230,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
19231,Forest,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
19232,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
19233,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
19234,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
19235,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
19236,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
19237,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
19238,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
19239,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
19240,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
19241,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
19242,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
19243,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
19244,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
19245,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
19246,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Wetland
19247,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Bareland
19248,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
19249,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
19250,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
19251,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
19252,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
19253,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
19254,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
19255,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
19256,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
19257,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
19258,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
19259,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
19260,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
19261,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
19262,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
19263,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
19264,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
19265,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
19266,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
19267,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
19268,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
19269,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
19270,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
19271,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
19272,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
19273,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
19274,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
19275,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
19276,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
19277,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
19278,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
19279,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
19280,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
19281,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
19282,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
19283,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
19284,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
19285,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
19286,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
19287,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
19288,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
19289,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
19290,Forest,Water,Wetland,NULL,Wetland,Water,Water,Cropland
19291,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
19292,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
19293,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
19294,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
19295,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
19296,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
19297,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
19298,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
19299,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
19300,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
19301,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
19302,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
19303,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
19304,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
19305,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
19306,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
19307,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
19308,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
19309,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
19310,Forest,Water,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
19311,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
19312,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
19313,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
19314,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
19315,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
19316,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
19317,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
19318,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
19319,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
19320,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
19321,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
19322,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
19323,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
19324,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
19325,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
19326,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
19327,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
19328,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
19329,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
19330,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
19331,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
19332,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
19333,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
19334,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
19335,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
19336,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
19337,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
19338,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
19339,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
19340,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
19341,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
19342,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
19343,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
19344,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
19345,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
19346,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
19347,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
19348,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
19349,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
19350,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
19351,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
19352,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
19353,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
19354,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
19355,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
19356,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
19357,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
19358,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
19359,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
19360,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
19361,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
19362,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
19363,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
19364,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
19365,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
19366,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
19367,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
19368,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
