Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNG_M_R
3811,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3812,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3813,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3814,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3815,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3816,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3817,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3818,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3819,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3820,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3821,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3822,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3823,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3824,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3825,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3826,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3827,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3829,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3830,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3831,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3832,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3833,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3834,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3835,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3836,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3837,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3838,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3839,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3840,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3841,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3842,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3843,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3844,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3845,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3846,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3847,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3848,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3849,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3850,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3851,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3852,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3853,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3854,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3855,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3856,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3857,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3858,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3859,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3860,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3861,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3862,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3863,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3864,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3865,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3866,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3867,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3868,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3869,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3870,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3871,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3872,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3873,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3874,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3875,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3876,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3877,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3878,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3879,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3880,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3881,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3882,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3883,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3884,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3885,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3886,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3887,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3888,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3889,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3890,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3891,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3892,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3893,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3894,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3895,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3896,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3897,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3898,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3899,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3900,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3901,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3902,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3903,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3904,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3905,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3906,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3907,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3908,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3909,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3910,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3911,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3912,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3913,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3914,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3915,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3916,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3917,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3918,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3919,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3920,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3921,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3922,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3923,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3924,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3925,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3926,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3927,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3928,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3929,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3930,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3931,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3932,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3933,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3934,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3935,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3936,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3937,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3938,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3939,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3940,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3941,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3942,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Built-up
3943,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3944,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3945,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3946,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3947,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3948,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3949,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3950,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3951,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3952,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3953,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3954,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3955,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3956,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3957,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3958,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3959,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3960,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3961,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3962,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3963,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3964,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
3965,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3966,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3967,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3968,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3969,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3970,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3971,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3972,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3973,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3974,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3975,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3976,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3977,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3978,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3979,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3980,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3981,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3982,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3983,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3984,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3985,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3986,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3987,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3988,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3989,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3990,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3991,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3992,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3993,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3994,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3995,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3996,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3997,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3998,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3999,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4000,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4001,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4002,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4003,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
4004,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4005,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4006,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4007,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4008,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4009,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
4010,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4011,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
4012,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4013,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4014,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4015,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4016,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4017,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4018,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4019,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4020,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4021,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4022,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
4023,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4024,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4025,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4026,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4027,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4028,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
4029,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4030,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
4031,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4032,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
4033,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4034,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4035,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4036,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4037,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4038,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4039,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4040,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4041,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4042,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
4043,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4044,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4045,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4046,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4047,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4048,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
4049,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4050,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
4051,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
4052,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
4053,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
4054,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
4055,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4056,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
4057,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
4058,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
4059,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
4060,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
4061,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
4062,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4063,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4064,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4065,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4066,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
4067,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4068,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
4069,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
4070,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
4071,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
4072,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
4073,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
4074,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
4075,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
4076,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4077,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
4078,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4079,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4080,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4081,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
4082,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4083,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
4084,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
4085,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4086,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4087,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4088,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4089,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4090,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4091,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
4092,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4093,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4094,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
4095,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4096,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
4097,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4098,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
4099,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
4100,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4101,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4102,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4103,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4104,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
4105,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4106,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
4107,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4108,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
4109,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4110,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
4111,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
4112,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
4113,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
4114,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4115,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
4116,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
4117,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4118,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4119,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
4120,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
4121,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
4122,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
4123,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4124,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
4125,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
4126,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
4127,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
4128,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
4129,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
4130,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
4131,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
4132,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
4133,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
4134,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
4135,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
4136,Forest,Cropland,Water,Water,Water,NULL,NULL,NULL
4137,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
4138,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
4139,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
4140,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
4141,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
4142,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
4143,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4144,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4145,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4146,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4147,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4148,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4149,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
4150,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
