Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEK_M_R
8628,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8629,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
8630,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
8631,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
8632,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Water
8633,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8634,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
8635,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
8636,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8637,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
8638,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8639,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
8640,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
8641,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
8642,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
8643,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
8644,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
8645,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8646,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8647,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8648,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
8649,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
8650,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
8651,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
8652,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8653,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
8654,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8655,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8656,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8657,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8658,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Grassland
8659,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Bareland
8660,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
8661,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
8662,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8663,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8664,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8665,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8666,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
8667,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8668,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
8669,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8670,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8671,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8672,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8673,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8674,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
8675,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8676,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8677,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8678,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8679,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8680,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
8681,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8682,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8683,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8684,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8685,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8686,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8687,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
8688,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8689,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8690,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8691,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8692,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8693,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8694,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8695,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8696,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8697,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8698,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
8699,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8700,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
8701,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
8702,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8703,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8704,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8705,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8706,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8707,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8708,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8709,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
8710,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
8711,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8712,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
8713,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8714,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
8715,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8716,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8717,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
8718,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8719,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8720,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8721,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8722,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8723,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8724,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8725,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
8726,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
8727,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8728,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8729,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
8730,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8731,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
8732,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
8733,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8734,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8735,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
8736,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8737,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
8738,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
8739,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8740,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8741,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8742,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8743,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8744,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8745,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8746,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
8747,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8748,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8749,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8750,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
8751,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8752,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
8753,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8754,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8755,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8756,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8757,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8758,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
8759,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8760,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8761,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8762,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
8763,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8764,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8765,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8766,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8767,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8768,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8769,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
8770,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8771,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
8772,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8773,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
8774,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
8775,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
8776,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
8777,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Grassland
8778,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
8779,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
8780,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8781,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
8782,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8783,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
8784,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
8785,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8786,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
8787,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8788,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
8789,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
8790,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
8791,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8792,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
8793,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8794,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
8795,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
8796,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
8797,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8798,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8799,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
8800,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8801,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
8802,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
8803,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
8804,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
8805,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
8806,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
8807,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
8808,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
8809,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
8810,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8811,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
8812,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
8813,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
8814,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
8815,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
8816,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
8817,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
8818,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
8819,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
8820,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
8821,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
8822,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
8823,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8824,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
8825,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
8826,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
8827,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
8828,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
8829,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
8830,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
8831,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
8832,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
8833,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8834,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8835,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8836,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
8837,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8838,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
8839,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8840,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
8841,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8842,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8843,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8844,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8845,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
8846,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8847,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8848,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
8849,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8850,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8851,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8852,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
8853,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8854,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8855,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8856,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8857,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8858,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
8859,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8860,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
8861,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
8862,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8863,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
8864,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
8865,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8866,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8867,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
8868,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8869,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
8870,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8871,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8872,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
8873,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8874,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8875,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8876,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8877,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
8878,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8879,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
8880,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8881,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
8882,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8883,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8884,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8885,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
8886,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
8887,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8888,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
8889,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Water
8890,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8891,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8892,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8893,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8894,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8895,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
8896,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
8897,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8898,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
8899,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8900,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8901,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8902,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8903,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8904,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8905,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
8906,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
8907,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
8908,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8909,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
8910,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8911,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
8912,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
8913,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
8914,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
8915,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8916,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
8917,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8918,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
8919,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Water
8920,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
8921,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
8922,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
8923,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
8924,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
8925,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
8926,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
8927,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
8928,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
8929,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
8930,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
8931,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
8932,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
8933,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8934,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
8935,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
8936,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8937,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8938,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
8939,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
8940,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
8941,Forest,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Bareland
8942,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
8943,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
8944,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8945,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8946,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
8947,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8948,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8949,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Water
8950,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8951,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8952,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8953,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8954,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8955,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
