Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXA_M_R
2093,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2094,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2095,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2096,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2097,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2098,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2099,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2100,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2101,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2102,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2103,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2104,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2105,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2106,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2107,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2108,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2109,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2110,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2111,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2112,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2113,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2114,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2116,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2117,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2118,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2119,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2120,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2121,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2123,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2124,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2125,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2126,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2127,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2128,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2129,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2130,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2131,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2132,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2133,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2134,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2135,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2136,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2137,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2138,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2139,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2140,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2141,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2142,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2143,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2144,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2146,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2147,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2148,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2150,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2151,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2152,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2153,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2154,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2155,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2156,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2158,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2159,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2160,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2161,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2162,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2163,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2164,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2165,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2166,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2167,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2170,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2171,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2173,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2174,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2175,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2176,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2177,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2178,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2180,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2181,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2184,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2185,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2186,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2187,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2188,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2190,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2191,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2192,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2193,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2194,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2195,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2196,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2198,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2199,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2200,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2201,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2202,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2203,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2204,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2205,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2206,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2207,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2208,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2209,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2210,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2211,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2212,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2213,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2214,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2215,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2216,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2217,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2218,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2219,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2220,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2221,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2222,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2223,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2224,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2225,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2226,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2227,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2228,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2229,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2230,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2231,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2232,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2233,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2234,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2235,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2236,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2237,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2238,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2239,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2241,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2242,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2243,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2244,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2245,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2246,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2248,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2249,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2250,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2251,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2252,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2253,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2254,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2255,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2256,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2257,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2258,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2259,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2260,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2261,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2262,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2263,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2264,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2265,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2266,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2267,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2268,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2269,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2270,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2271,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2272,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2273,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2274,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2275,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2276,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2277,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2278,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2279,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2282,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2283,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2284,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2285,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2286,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2287,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2288,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2289,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2290,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2291,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2292,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2293,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2294,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2295,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2296,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2297,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2298,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2299,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2300,Forest,Water,Water,Water,Water,NULL,NULL,Water
2301,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2302,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2303,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2304,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2305,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2306,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2307,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2308,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2309,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2310,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2311,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2312,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2313,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2315,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2316,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2317,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2318,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2319,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2320,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2321,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2322,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2323,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2324,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2325,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2326,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2327,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2328,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2329,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2330,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2331,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2332,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2333,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2334,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2335,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2336,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2340,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2341,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2342,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2343,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2344,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2345,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2346,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2347,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2348,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2349,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2350,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2352,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2353,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2354,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2355,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2356,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2357,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2358,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2359,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2360,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2361,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2362,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2363,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2364,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2365,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2366,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2367,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2368,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2369,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2370,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2371,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2372,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2373,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2374,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2375,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2376,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2377,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2378,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2379,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2380,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2381,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2382,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2383,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2384,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2385,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2386,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2387,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2388,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2389,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2390,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2391,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2392,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2393,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2394,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2395,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2396,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2397,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2398,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2399,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2400,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2401,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2402,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2403,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2404,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2405,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2406,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2407,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2408,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2409,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2410,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2411,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2412,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2414,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2415,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2416,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2417,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2418,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2419,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2420,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2421,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2422,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2423,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
2424,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2425,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2426,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2427,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2428,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2429,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2430,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2431,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2432,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2433,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2434,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2435,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2436,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2437,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2438,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2439,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2440,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
