Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZR_M_R
3686,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3687,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3688,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3689,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3690,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3691,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3692,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3693,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3694,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3695,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3696,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3697,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
3698,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
3699,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3700,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
3701,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3702,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3703,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3704,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3705,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3706,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
3707,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3708,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3709,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3710,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3711,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3712,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3713,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3714,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3715,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3716,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3717,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3718,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3719,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3720,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3721,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3722,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3723,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
3724,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3725,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3726,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3727,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3728,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3729,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3730,Forest,NULL,Water,NULL,Water,NULL,Grassland,Forest
3731,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3732,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
3733,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
3734,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3735,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
3736,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
3737,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
3738,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3739,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
3740,Forest,NULL,Water,NULL,Water,Water,Water,Water
3741,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
3742,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
3743,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
3744,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
3745,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
3746,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
3747,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
3748,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Grassland
3749,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Bareland
3750,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Water
3751,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
3752,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
3753,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
3754,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Bareland
3755,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
3756,Forest,NULL,Water,Non_Water,Water,Bareland,Forest,Water
3757,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3758,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
3759,Forest,NULL,Water,Non_Water,Water,Forest,Forest,Forest
3760,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
3761,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
3762,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3763,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
3764,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
3765,Forest,NULL,Water,Water,Water,Bareland,Grassland,Water
3766,Forest,NULL,Water,Water,Water,Bareland,Wetland,Forest
3767,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
3768,Forest,NULL,Water,Water,Water,Bareland,Water,Water
3769,Forest,NULL,Water,Water,Water,Water,Grassland,Water
3770,Forest,NULL,Water,Water,Water,Water,Water,Water
3771,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3772,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3773,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3774,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3775,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3776,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
3777,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3778,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
3779,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3780,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3781,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3782,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3783,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3784,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3785,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3786,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3787,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3788,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3789,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3790,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3791,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3792,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3793,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3794,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3795,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3796,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3797,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3798,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3799,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3800,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3801,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3802,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3803,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
3804,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3805,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3806,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3807,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3808,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3809,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3810,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3811,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3812,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
3813,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3814,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
3815,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3816,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3817,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
3818,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3819,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3820,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3821,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
3822,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3823,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3824,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3825,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
3826,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3827,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
3828,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3829,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3830,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3831,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3832,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3833,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3834,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3835,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3836,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3837,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3838,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3839,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3840,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3841,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
3842,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3843,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3844,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3845,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
3846,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3847,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3848,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
3849,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3850,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
3851,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3852,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
3853,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
3854,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3855,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
3856,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3857,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
3858,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
3859,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3860,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3861,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3862,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3863,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3864,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3865,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3866,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3867,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3868,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
3869,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
3870,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
3871,Forest,Cropland,Water,Water,Water,Grassland,Forest,Water
3872,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3873,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3874,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3875,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3876,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3877,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3878,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3879,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3880,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
3881,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
3882,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3883,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3884,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3885,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3886,Forest,Wetland,Water,Non_Water,Water,Water,Water,Bareland
3887,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3888,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3889,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3890,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3891,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3892,Forest,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3893,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3894,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3895,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3896,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3897,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3898,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3899,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
3900,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
3901,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
3902,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Bareland
3903,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3904,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3905,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
3906,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
3907,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3908,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3909,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3910,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3911,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3912,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
3913,Forest,Bareland,Built-up,NULL,Non_Wetland,Water,Forest,Water
3914,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3915,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3916,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
3917,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3918,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
3919,Forest,Bareland,Water,NULL,Water,Bareland,Water,Bareland
3920,Forest,Bareland,Water,NULL,Water,Bareland,Forest,Forest
3921,Forest,Bareland,Water,Non_Water,Water,Bareland,Grassland,Bareland
3922,Forest,Bareland,Water,Non_Water,Water,Bareland,Grassland,Water
3923,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
3924,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
3925,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Water
3926,Forest,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
3927,Forest,Bareland,Water,Non_Water,Water,Water,Water,Bareland
3928,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Grassland
3929,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Water
3930,Forest,Bareland,Water,Water,Water,Grassland,Wetland,Forest
3931,Forest,Bareland,Water,Water,Water,Bareland,Grassland,Bareland
3932,Forest,Bareland,Water,Water,Water,Bareland,Water,Grassland
3933,Forest,Bareland,Water,Water,Water,Bareland,Water,Bareland
3934,Forest,Bareland,Water,Water,Water,Bareland,Water,Water
3935,Forest,Bareland,Water,Water,Water,Bareland,Forest,Water
3936,Forest,Bareland,Water,Water,Water,Water,Grassland,Forest
3937,Forest,Bareland,Water,Water,Water,Water,Wetland,Bareland
3938,Forest,Bareland,Water,Water,Water,Water,Wetland,Forest
3939,Forest,Bareland,Water,Water,Water,Water,Water,Grassland
3940,Forest,Bareland,Water,Water,Water,Water,Water,Bareland
3941,Forest,Bareland,Water,Water,Water,Water,Water,Water
3942,Forest,Bareland,Water,Water,Water,Water,Forest,Water
3943,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3944,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3945,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Water
3946,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3947,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Bareland
3948,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
3949,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3950,Forest,Bareland,Forest,Water,Non_Wetland,Water,Grassland,Water
3951,Forest,Bareland,Forest,Water,Non_Wetland,Water,Water,Grassland
3952,Forest,Bareland,Forest,Water,Non_Wetland,Water,Forest,Water
3953,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3954,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3955,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3956,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3957,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3958,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Forest
3959,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3960,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3961,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3962,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3963,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3964,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3965,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3966,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3967,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3968,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3969,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3970,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3971,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3972,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3973,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3974,Forest,Built-up,Water,NULL,Water,Built-up,Grassland,Water
3975,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3976,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3977,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3978,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3979,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3980,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3981,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3982,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3983,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3984,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3985,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3986,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3987,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3988,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3989,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3990,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3991,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3992,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3993,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3994,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3995,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
3996,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3997,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3998,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3999,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4000,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4001,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
