Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRS_M_R
34925,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
34926,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
34927,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
34928,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
34929,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
34930,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
34931,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
34932,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
34933,Water,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
34934,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
34935,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
34936,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
34937,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
34938,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
34939,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
34940,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
34941,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
34942,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
34943,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
34944,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
34945,Water,Forest,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
34946,Water,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
34947,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
34948,Water,Forest,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
34949,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
34950,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
34951,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
34952,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
34953,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
34954,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
34955,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
34956,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
34957,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
34958,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
34959,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
34960,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
34961,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
34962,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
34963,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
34964,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
34965,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
34966,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
34967,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
34968,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
34969,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
34970,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
34971,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
34972,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
34973,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
34974,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
34975,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
34976,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
34977,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
34978,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
34979,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
34980,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
34981,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
34982,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
34983,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
34984,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
34985,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
34986,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
34987,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
34988,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
34989,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Bareland,Water
34990,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
34991,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
34992,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
34993,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
34994,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
34995,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
34996,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
34997,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
34998,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
34999,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
35000,Permanent_ice_and_snow,NULL,Water,Water,Water,Water,Water,Water
35001,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
35002,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
35003,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
35004,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35005,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
35006,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
35007,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35008,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
35009,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
35010,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
35011,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
35012,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
35013,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
35014,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
35015,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
35016,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
35017,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
35018,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
35019,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35020,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Wetland
35021,Permanent_ice_and_snow,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
35022,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
35023,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Shrubland,Bareland,Water
35024,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
35025,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
35026,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
35027,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
35028,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
35029,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
35030,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
35031,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
35032,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
35033,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
35034,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water,Wetland,Grassland
35035,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
35036,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
35037,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
35038,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
35039,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
35040,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
35041,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
35042,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
35043,Permanent_ice_and_snow,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
35044,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
35045,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
35046,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Shrubland,Bareland,Water
35047,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
35048,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
35049,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
35050,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
35051,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Water,Water
35052,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
35053,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
35054,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
35055,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
35056,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
35057,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35058,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
35059,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
35060,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
35061,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
35062,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
35063,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
35064,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
35065,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35066,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
35067,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
35068,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
35069,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
35070,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
35071,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
35072,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
35073,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
35074,Permanent_ice_and_snow,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
35075,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
35076,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
35077,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
35078,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
35079,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
35080,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35081,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
35082,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
35083,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35084,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
35085,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
35086,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
35087,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
35088,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
35089,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
35090,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water,Bareland,Water
35091,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Shrubland,Water,Water
35092,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Bareland,Water
35093,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Wetland
35094,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
35095,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
35096,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
35097,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
35098,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Bareland,Water
35099,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
35100,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
35101,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
35102,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35103,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
35104,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
35105,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
35106,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
35107,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35108,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
35109,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
35110,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
35111,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
35112,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
35113,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
35114,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
35115,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
35116,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
35117,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
35118,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
35119,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
35120,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
35121,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
35122,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
35123,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
35124,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
35125,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
35126,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
35127,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
35128,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
35129,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
35130,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
35131,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
35132,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
35133,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
35134,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
35135,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
35136,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
35137,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
35138,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
35139,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
35140,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
35141,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
35142,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
35143,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
35144,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
35145,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
35146,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35147,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
35148,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
35149,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
35150,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
35151,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
35152,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
35153,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35154,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
35155,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
35156,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
35157,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
35158,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
35159,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
35160,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Cropland
35161,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
35162,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
35163,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
35164,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
35165,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Wetland
35166,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
35167,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
35168,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
35169,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Wetland
35170,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
35171,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
35172,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
35173,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
35174,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
35175,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
35176,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
35177,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
35178,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
35179,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
35180,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
35181,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
35182,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
35183,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
35184,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
35185,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
35186,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35187,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
35188,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
35189,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
35190,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
35191,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
35192,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
35193,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
35194,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
35195,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
35196,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
35197,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
35198,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
