Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRU_M_R
2410,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2411,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2412,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2414,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2416,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2417,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2418,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2419,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2420,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2421,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2422,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2423,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2424,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2425,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2426,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2427,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2428,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2429,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2430,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2431,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2432,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2433,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2434,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2435,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2436,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2437,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2438,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2439,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2440,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2442,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2443,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2444,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2446,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2447,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2448,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2449,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2450,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2451,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2452,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2453,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2454,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2455,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2456,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2457,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2458,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2459,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2460,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2461,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2462,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2463,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2464,Forest,Water,Water,Water,Water,NULL,NULL,Water
2465,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2466,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2467,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2469,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2470,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2471,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2472,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2473,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2474,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2475,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2476,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2477,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2478,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2479,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2480,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2481,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2482,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2483,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2484,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2485,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2486,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2487,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2488,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2489,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2490,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2491,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2492,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2493,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2494,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2495,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2496,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2497,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2498,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2499,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2500,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2501,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2502,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2503,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2504,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2505,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2506,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2507,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2508,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2509,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2510,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2511,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2512,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2513,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2514,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2515,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2516,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2517,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2518,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2519,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2520,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2521,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2522,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2523,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2524,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2526,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2527,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2528,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2529,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2530,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2531,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2532,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2533,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2534,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2535,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2536,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2537,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2538,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2539,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2540,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2541,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2542,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2543,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2544,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2545,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2546,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2547,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2548,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2549,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2550,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2551,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2552,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2553,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2554,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2555,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2556,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2557,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2558,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2559,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2560,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2562,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2564,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2565,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2566,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2567,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2568,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2569,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2570,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2571,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2572,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2573,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2574,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2575,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2576,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2577,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2578,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2579,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2580,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2581,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2582,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2583,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
2584,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2585,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2586,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2587,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2588,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2589,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2590,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2591,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2592,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2593,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2594,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2595,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2596,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2597,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2598,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2599,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2600,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2601,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2602,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2603,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2604,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2605,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2606,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2607,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2608,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2609,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2610,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2611,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2612,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2613,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2614,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
