Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTR_M_R
6967,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6968,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6969,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
6970,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
6971,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
6972,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6973,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6974,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
6975,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6976,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6977,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6978,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6979,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6980,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6981,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6982,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6983,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6984,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6985,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6986,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
6987,Permanent_ice_and_snow,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Bareland
6988,Permanent_ice_and_snow,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6989,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6990,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
6991,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6992,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
6993,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6994,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
6995,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
6996,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,Bareland,Built-up,Bareland
6997,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
6998,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
6999,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Grassland
7000,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7001,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
7002,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7003,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7004,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7005,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7006,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7007,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7008,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7009,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7010,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
7011,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7012,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Water,Grassland
7013,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Grassland
7014,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7015,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7016,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7017,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7018,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7019,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7020,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7021,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
7022,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7023,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7024,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7025,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7026,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7027,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7028,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7029,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
7030,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7031,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
7032,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7033,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7034,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7035,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7036,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7037,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7038,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7039,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7040,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7041,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
7042,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7043,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7044,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7045,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7046,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7047,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7048,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7049,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
7050,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7051,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7052,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7053,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7054,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7055,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7056,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7057,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7058,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7059,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7060,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7061,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7062,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7063,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7064,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7065,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7066,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7067,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7068,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7069,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
7070,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7071,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7072,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7073,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7074,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
7075,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
7076,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
7077,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7078,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
7079,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
7080,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7081,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7082,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7083,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7084,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7085,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7086,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7087,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7088,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7089,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7090,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7091,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7092,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
7093,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7094,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
7095,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7096,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7097,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7098,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7099,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7100,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7101,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7102,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7103,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
7104,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
7105,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7106,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7107,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7108,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7109,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7110,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
7111,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
7112,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
7113,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
7114,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7115,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Forest
7116,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
7117,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
7118,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
7119,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
7120,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
7121,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7122,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
7123,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
7124,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
7125,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
7126,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
7127,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
7128,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
7129,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
7130,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
7131,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
7132,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
7133,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
7134,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7135,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
7136,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
7137,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
7138,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
7139,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
7140,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
7141,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7142,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7143,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7144,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7145,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7146,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7147,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7148,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7149,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7150,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7151,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7152,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7153,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7154,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7155,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7156,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7157,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7158,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7159,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7160,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7161,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7162,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7163,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7164,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7165,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7166,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7167,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7168,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7169,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7170,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7171,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7172,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7173,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7174,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7175,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7176,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7177,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7178,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
7179,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
7180,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7181,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7182,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7183,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7184,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7185,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7186,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7187,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7188,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7189,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7190,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7191,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7192,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7193,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7194,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7195,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7196,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7197,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7198,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7199,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7200,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7201,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7202,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7203,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7204,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7205,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
7206,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7207,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7208,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7209,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7210,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7211,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7212,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7213,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7214,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7215,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7216,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7217,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7218,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7219,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7220,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7221,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7222,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7223,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7224,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7225,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7226,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7227,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7228,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7229,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7230,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
7231,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7232,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
7233,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
7234,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
7235,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
7236,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7237,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
7238,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
7239,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
7240,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7241,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
7242,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7243,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
7244,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
7245,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7246,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7247,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
7248,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
7249,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7250,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
7251,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
7252,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7253,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7254,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7255,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7256,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7257,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7258,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7259,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7260,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7261,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7262,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7263,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7264,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7265,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7266,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
