Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRQ_M_R
4310,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
4311,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4312,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4313,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
4314,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
4315,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4316,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4317,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4318,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4319,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4320,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4321,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4322,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4323,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
4324,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4325,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4326,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4327,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4328,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4329,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4330,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4331,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4332,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
4333,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4334,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4335,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4336,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4337,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4338,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4339,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4340,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
4341,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4342,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
4343,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4344,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4345,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
4346,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4347,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4348,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4349,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4350,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4351,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4352,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
4353,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
4354,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4355,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
4356,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
4357,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Built-up,Wetland
4358,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
4359,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4360,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4361,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
4362,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
4363,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
4364,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
4365,Bareland,Bareland,Wetland,NULL,Wetland,Built-up,Built-up,Water
4366,Bareland,Bareland,Wetland,NULL,Wetland,Built-up,Built-up,Forest
4367,Bareland,Bareland,Wetland,NULL,Wetland,Water,Built-up,Wetland
4368,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Water
4369,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4370,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
4371,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
4372,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
4373,Bareland,Bareland,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
4374,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
4375,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
4376,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
4377,Bareland,Bareland,Wetland,Water,NULL,Bareland,Built-up,Water
4378,Bareland,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
4379,Bareland,Bareland,Wetland,Water,Wetland,NULL,Built-up,Water
4380,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4381,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
4382,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
4383,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Water
4384,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
4385,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
4386,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Wetland
4387,Bareland,Bareland,Wetland,Water,Wetland,Water,Built-up,Water
4388,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
4389,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4390,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
4391,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4392,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4393,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4394,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4395,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
4396,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4397,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4398,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4399,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4400,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4401,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4402,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4403,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
4404,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4405,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4406,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4407,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4408,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4409,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4410,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
4411,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4412,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4413,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4414,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4415,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4416,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
4417,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4418,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
4419,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
4420,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
4421,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
4422,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
4423,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
4424,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4425,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
4426,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
4427,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
4428,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
4429,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
4430,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Water
4431,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
4432,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
4433,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
4434,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
4435,Bareland,Bareland,Water,Water,Water,Water,Built-up,Water
4436,Bareland,Bareland,Water,Water,Water,Water,Water,Water
4437,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4438,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
4439,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4440,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4441,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4442,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4443,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
4444,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4445,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
4446,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4447,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4448,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4449,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4450,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4451,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4452,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4453,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4454,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4455,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
4456,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4457,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4458,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4459,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4460,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4461,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4462,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4463,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4464,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4465,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4466,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4467,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4468,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4469,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4470,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4471,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4472,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4473,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
4474,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4475,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4476,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4477,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4478,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
4479,Bareland,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
4480,Bareland,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
4481,Bareland,Built-up,Wetland,NULL,Wetland,NULL,Water,Water
4482,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4483,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4484,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
4485,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Bareland
4486,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Grassland
4487,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Forest
4488,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
4489,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
4490,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Wetland
4491,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4492,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4493,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up,NULL,Forest
4494,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up,Wetland,Grassland
4495,Bareland,Built-up,Wetland,Non_Water,Wetland,Water,Water,Wetland
4496,Bareland,Built-up,Wetland,Water,NULL,Bareland,Bareland,Bareland
4497,Bareland,Built-up,Wetland,Water,Wetland,NULL,Water,Water
4498,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
4499,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4500,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
4501,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Bareland
4502,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Wetland
4503,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
4504,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4505,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4506,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4507,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
4508,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
4509,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4510,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4511,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4512,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
4513,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
4514,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4515,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
4516,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
4517,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
4518,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4519,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4520,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4521,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
4522,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4523,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4524,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4525,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4526,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4527,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4528,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4529,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4530,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4531,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4532,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4533,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
4534,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4535,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4536,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4537,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4538,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4539,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4540,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4541,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
4542,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4543,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4544,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4545,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4546,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
4547,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
4548,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
4549,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
4550,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
4551,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4552,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
4553,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
4554,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
4555,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
4556,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4557,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
4558,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
4559,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
4560,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Water
4561,Bareland,Built-up,Water,NULL,NULL,Bareland,Bareland,Grassland
4562,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
4563,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4564,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
4565,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4566,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4567,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4568,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4569,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4570,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4571,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4572,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
4573,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4574,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4575,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
4576,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4577,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4578,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
4579,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4580,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
4581,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
4582,Bareland,Water,Wetland,Water,NULL,Bareland,Bareland,Water
4583,Bareland,Water,Wetland,Water,NULL,Bareland,Water,Water
4584,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
4585,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4586,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
4587,Bareland,Water,Wetland,Water,Wetland,Bareland,Built-up,Bareland
4588,Bareland,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
4589,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4590,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
4591,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4592,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4593,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4594,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4595,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4596,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
4597,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4598,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4599,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
4600,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
4601,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4602,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4603,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4604,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4605,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4606,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4607,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
4608,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4609,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4610,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4611,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4612,Bareland,Water,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
4613,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4614,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
4615,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4616,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4617,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4618,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
