Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNE_M_R
12006,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
12007,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
12008,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
12009,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
12010,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
12011,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
12012,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12013,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
12014,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12015,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
12016,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
12017,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12018,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
12019,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
12020,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12021,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
12022,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
12023,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12024,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
12025,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12026,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
12027,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12028,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
12029,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
12030,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12031,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12032,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12033,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12034,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
12035,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12036,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12037,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12038,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12039,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
12040,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
12041,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
12042,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
12043,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12044,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
12045,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12046,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
12047,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12048,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12049,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
12050,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
12051,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12052,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12053,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
12054,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
12055,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12056,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
12057,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
12058,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12059,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
12060,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
12061,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
12062,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
12063,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
12064,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
12065,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,NULL
12066,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
12067,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
12068,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
12069,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
12070,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12071,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12072,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12073,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12074,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12075,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12076,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12077,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12078,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
12079,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
12080,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12081,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12082,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12083,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12084,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12085,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
12086,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
12087,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12088,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
12089,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12090,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
12091,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
12092,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12093,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12094,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12095,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
12096,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12097,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12098,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12099,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12100,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
12101,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12102,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12103,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
12104,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
12105,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
12106,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
12107,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
12108,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
12109,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
12110,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
12111,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
12112,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12113,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
12114,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12115,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
12116,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
12117,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
12118,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
12119,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
12120,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
12121,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
12122,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
12123,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
12124,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12125,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
12126,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12127,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
12128,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
12129,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
12130,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
12131,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
12132,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
12133,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
12134,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
12135,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
12136,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
12137,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12138,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
12139,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
12140,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
12141,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12142,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
12143,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
12144,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
12145,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
12146,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12147,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
12148,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
12149,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12150,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12151,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
12152,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
12153,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12154,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
12155,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
12156,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12157,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
12158,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
12159,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
12160,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12161,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12162,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12163,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
12164,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12165,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12166,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12167,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
12168,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12169,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
12170,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
12171,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12172,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
12173,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
12174,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12175,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Grassland
12176,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
12177,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
12178,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12179,Forest,Water,Wetland,Water,Wetland,Shrubland,Wetland,Forest
12180,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
12181,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
12182,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
12183,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
12184,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
12185,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
12186,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
12187,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
12188,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
12189,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
12190,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
12191,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
12192,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
12193,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
12194,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
12195,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12196,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12197,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12198,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
12199,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
12200,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
12201,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
12202,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
12203,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
12204,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
12205,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12206,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
12207,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
12208,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
12209,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
12210,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
12211,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
12212,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12213,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12214,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
12215,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12216,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
12217,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
12218,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
12219,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12220,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
12221,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
12222,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
12223,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12224,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
12225,Forest,Water,Water,NULL,Water,NULL,Shrubland,Forest
12226,Forest,Water,Water,NULL,Water,NULL,Water,Water
12227,Forest,Water,Water,NULL,Water,NULL,Water,Forest
12228,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
12229,Forest,Water,Water,NULL,Water,Shrubland,NULL,Forest
12230,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
12231,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
12232,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
12233,Forest,Water,Water,NULL,Water,Shrubland,Wetland,NULL
12234,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
12235,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
12236,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
12237,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
12238,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
12239,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
12240,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
12241,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
12242,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
12243,Forest,Water,Water,NULL,Water,Water,NULL,Forest
12244,Forest,Water,Water,NULL,Water,Water,Shrubland,NULL
12245,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
12246,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
12247,Forest,Water,Water,NULL,Water,Water,Wetland,Water
12248,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
12249,Forest,Water,Water,NULL,Water,Water,Water,Water
12250,Forest,Water,Water,NULL,Water,Water,Water,Forest
12251,Forest,Water,Water,NULL,Water,Water,Forest,Water
12252,Forest,Water,Water,NULL,Water,Water,Forest,Forest
12253,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
12254,Forest,Water,Water,NULL,Water,Forest,Shrubland,Grassland
12255,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
12256,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
12257,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
12258,Forest,Water,Water,NULL,Water,Forest,Water,Water
12259,Forest,Water,Water,NULL,Water,Forest,Water,Forest
12260,Forest,Water,Water,NULL,Water,Forest,Forest,Water
12261,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
12262,Forest,Water,Water,Non_Water,Water,NULL,Shrubland,Forest
12263,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
12264,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
12265,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
12266,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
12267,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
12268,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
12269,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
12270,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Forest
12271,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
12272,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
12273,Forest,Water,Water,Non_Water,Water,Water,Water,Water
12274,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
12275,Forest,Water,Water,Non_Water,Water,Water,Forest,Wetland
12276,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
12277,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
12278,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
12279,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
12280,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
12281,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
12282,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
12283,Forest,Water,Water,Water,Water,NULL,NULL,Forest
12284,Forest,Water,Water,Water,Water,NULL,Shrubland,Water
12285,Forest,Water,Water,Water,Water,NULL,Shrubland,Forest
12286,Forest,Water,Water,Water,Water,NULL,Water,Water
12287,Forest,Water,Water,Water,Water,NULL,Water,Forest
12288,Forest,Water,Water,Water,Water,NULL,Forest,Forest
12289,Forest,Water,Water,Water,Water,Shrubland,NULL,Forest
12290,Forest,Water,Water,Water,Water,Shrubland,Shrubland,NULL
12291,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
12292,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
12293,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
12294,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
12295,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
12296,Forest,Water,Water,Water,Water,Wetland,Shrubland,Forest
12297,Forest,Water,Water,Water,Water,Water,Shrubland,Grassland
12298,Forest,Water,Water,Water,Water,Water,Shrubland,Water
12299,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
12300,Forest,Water,Water,Water,Water,Water,Water,Water
12301,Forest,Water,Water,Water,Water,Water,Water,Forest
12302,Forest,Water,Water,Water,Water,Water,Forest,Water
12303,Forest,Water,Water,Water,Water,Water,Forest,Forest
12304,Forest,Water,Water,Water,Water,Forest,NULL,Forest
12305,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
12306,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
12307,Forest,Water,Water,Water,Water,Forest,Water,Water
12308,Forest,Water,Water,Water,Water,Forest,Water,Forest
12309,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
12310,Forest,Water,Water,Water,Water,Forest,Forest,Bareland
12311,Forest,Water,Water,Water,Water,Forest,Forest,Water
12312,Forest,Water,Water,Water,Water,Forest,Forest,Forest
12313,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12314,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12315,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12316,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12317,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12318,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
12319,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12320,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
12321,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12322,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12323,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
12324,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
12325,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12326,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12327,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
12328,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
12329,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12330,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12331,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
12332,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12333,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12334,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12335,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12336,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
12337,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12338,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12339,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
12340,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12341,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
12342,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12343,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
12344,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
12345,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
12346,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12347,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
12348,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
12349,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12350,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
12351,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
12352,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12353,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
