Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXN_M_R
2045,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2046,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2047,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2049,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2050,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2051,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2052,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2053,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2054,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2056,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2057,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2058,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2059,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2060,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2061,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2062,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2063,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2064,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2065,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2066,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2067,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2068,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2069,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2070,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2071,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2072,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2073,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2074,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2075,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2076,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2077,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2078,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2079,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2080,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2081,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2082,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2083,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2084,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2085,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2086,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2087,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2088,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2089,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2090,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2091,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2092,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2093,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2094,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2095,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2096,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2097,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2098,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2099,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2100,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2101,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2102,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2103,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2104,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2105,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2106,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2107,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2108,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2109,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2110,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2111,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2112,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2113,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2114,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2115,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2116,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2117,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2118,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2119,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2120,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2121,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2124,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2125,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2126,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2127,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2128,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2129,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2131,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2132,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2133,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2134,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2135,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2136,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2137,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2138,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2139,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2140,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2141,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2142,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2143,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2144,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2145,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2146,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2147,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2148,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2150,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2151,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2152,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2153,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2154,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2155,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2156,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2157,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2158,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2159,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2160,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2161,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2162,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2163,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2164,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2165,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
