Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMJ_M_R
8639,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8640,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8641,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8642,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8643,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8644,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8645,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8646,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8647,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8648,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8649,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8650,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8651,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8652,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8653,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8654,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8655,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
8656,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8657,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8658,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8659,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
8660,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8661,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8662,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8663,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8664,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8665,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8666,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8667,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8668,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8669,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
8670,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8671,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8672,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8673,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8674,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8675,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8676,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8677,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8678,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8679,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8680,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8681,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8682,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8683,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8684,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8685,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8686,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8687,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8688,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8689,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8690,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8691,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8692,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8693,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
8694,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
8695,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8696,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
8697,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8698,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8699,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8700,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8701,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8702,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
8703,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
8704,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8705,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8706,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
8707,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8708,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8709,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8710,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8711,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8712,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8713,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8714,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8715,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
8716,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8717,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8718,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8719,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8720,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8721,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8722,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8723,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8724,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8725,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8726,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8727,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8728,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8729,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8730,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8731,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8732,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
8733,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
8734,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8735,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8736,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8737,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
8738,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8739,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8740,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8741,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8742,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8743,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8744,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8745,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
8746,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8747,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
8748,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
8749,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8750,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8751,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8752,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8753,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8754,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8755,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8756,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8757,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8758,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8759,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8760,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8761,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8762,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8763,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8764,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
8765,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
8766,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8767,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8768,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
8769,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
8770,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8771,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8772,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8773,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
8774,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8775,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8776,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
8777,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
8778,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
8779,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8780,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
8781,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8782,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8783,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8784,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
8785,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
8786,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
8787,Forest,Water,Water,NULL,Water,Bareland,Water,Water
8788,Forest,Water,Water,NULL,Water,Water,Shrubland,Bareland
8789,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
8790,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
8791,Forest,Water,Water,NULL,Water,Water,Water,Water
8792,Forest,Water,Water,NULL,Water,Water,Water,Forest
8793,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
8794,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8795,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8796,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8797,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8798,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8799,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8800,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8801,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8802,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8803,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8804,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8805,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8806,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8807,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8808,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8809,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8810,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8811,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8812,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8813,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8814,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
8815,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8816,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
8817,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
8818,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
8819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8823,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8824,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8825,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
8826,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8827,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8828,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8829,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8830,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
8831,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8832,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8833,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
8834,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8835,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8836,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8837,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8838,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
8839,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8840,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8841,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8842,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8843,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8844,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8845,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8846,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8847,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8848,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8849,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8850,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8851,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8852,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8853,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8854,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8855,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
8856,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8857,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8858,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8859,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
8860,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8861,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8862,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
8863,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8864,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8865,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8866,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8867,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8868,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8869,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8870,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8871,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8872,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8873,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8874,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
8875,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8876,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8877,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8878,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8879,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8880,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8881,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8882,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8883,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8884,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
8885,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
8886,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8887,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8888,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8889,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8890,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8891,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8892,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
8893,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8894,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
8895,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8896,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8897,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
8898,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8899,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8900,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Water
8901,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
8902,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8903,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8904,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8905,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8906,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8907,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
8908,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8909,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8910,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
8911,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8912,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8913,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8914,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
8915,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8916,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8917,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8918,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8919,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8920,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8921,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8922,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8923,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8924,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8925,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8926,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8927,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
8928,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
8929,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8930,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
8931,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8932,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
8933,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
8934,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
8935,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
8936,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8937,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8938,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
8939,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
8940,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Forest
8941,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Wetland
8942,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8943,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8944,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8945,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8946,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8947,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8948,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8949,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8950,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8951,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8952,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8953,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8954,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8955,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8956,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
8957,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8958,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
8959,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
8960,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
8961,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8962,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8963,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
8964,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8965,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8966,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8967,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
