Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVU_M_R
2308,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2309,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2310,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2311,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2312,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2313,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2314,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2315,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2316,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2317,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2318,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2319,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2320,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2321,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2322,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2323,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2324,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
2325,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2326,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2327,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2328,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2329,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2330,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2331,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2332,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2333,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2334,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2335,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2336,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2337,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2338,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2339,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2340,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
2341,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
2342,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2343,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2344,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2345,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2346,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2347,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2348,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2349,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2350,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2351,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2352,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2353,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2354,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2355,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2356,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2357,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2358,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
2359,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2360,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2361,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2362,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2363,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
2364,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2365,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2366,Forest,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Forest
2367,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2368,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2369,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2370,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
2371,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2372,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
2373,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
2374,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Bareland
2375,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
2376,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
2377,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
2378,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2379,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
2380,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
2381,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2382,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2383,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2384,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2385,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2386,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2387,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2388,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2389,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
2390,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2391,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2392,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2393,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2394,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2395,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2396,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2397,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2398,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
2399,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2400,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2401,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
2402,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
2403,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Forest
2404,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2405,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
2406,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
2407,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
2408,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2409,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2410,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2411,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2412,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2413,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2414,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2415,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2416,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2417,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2418,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2419,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2420,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2421,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2422,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2423,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2424,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2425,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2426,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2427,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2428,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
2429,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2430,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
2431,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2432,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2433,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2434,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2435,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2436,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2437,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2438,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2439,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2440,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2441,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2442,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2443,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2444,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2445,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2446,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2447,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2448,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2449,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
2450,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2451,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2452,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
2453,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2454,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2455,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2456,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2457,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2458,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2459,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2460,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2461,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2462,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2463,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2464,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2465,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2466,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2467,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2468,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2469,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2470,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2471,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2472,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2473,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2474,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
2475,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2476,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2477,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2478,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2479,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2480,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
2481,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2482,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
2483,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
2484,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2485,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
2486,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
2487,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2488,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2489,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2490,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2491,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2492,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
2493,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2494,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
2495,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
2496,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2497,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2498,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2499,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2500,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2501,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2502,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2503,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2504,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2505,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2506,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2507,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2508,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2509,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2510,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2511,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2512,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
2513,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2514,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2515,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2516,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
2517,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2518,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2519,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2520,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2521,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
2522,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2523,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2524,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
2525,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2526,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
2527,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2528,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
2529,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2530,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2531,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2532,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
2533,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2534,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2535,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2536,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2537,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2538,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2539,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2540,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2541,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2542,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
2543,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
2544,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2545,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2546,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2547,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2548,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2549,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2550,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2551,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2552,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2553,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2554,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2555,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2556,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2557,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2558,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2559,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
2560,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
2561,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2562,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
2563,Forest,Wetland,Wetland,Water,Wetland,Grassland,Forest,Grassland
2564,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2565,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
2566,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
2567,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2568,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2569,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2570,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2571,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2572,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2573,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2574,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
2575,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
2576,Forest,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
2577,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2578,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2579,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2580,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2581,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2582,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2583,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
2584,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2585,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
2586,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
2587,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2588,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2589,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2590,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2591,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2592,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2593,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2594,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2595,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2596,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2597,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2598,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2599,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2600,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2601,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2602,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2603,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
2604,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2605,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2606,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2607,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
2608,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
2609,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
2610,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2611,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2612,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2613,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2614,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2615,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2616,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2617,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2618,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2619,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2620,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2621,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2622,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2623,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2624,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2625,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2626,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2627,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2628,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
2629,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
2630,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
2631,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
2632,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2633,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2634,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2635,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2636,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2637,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2638,Forest,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
2639,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
2640,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
2641,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
