Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWR_M_R
9686,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9687,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
9688,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9689,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
9690,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9691,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
9692,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9693,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
9694,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Water
9695,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9696,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9697,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
9698,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
9699,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9700,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9701,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9702,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9703,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
9704,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9705,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
9706,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
9707,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
9708,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
9709,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
9710,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
9711,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Water
9712,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
9713,Forest,Cropland,Wetland,Water,Wetland,NULL,Forest,Water
9714,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
9715,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
9716,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
9717,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
9718,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
9719,Forest,Cropland,Wetland,Water,Wetland,Wetland,Forest,Water
9720,Forest,Cropland,Wetland,Water,Wetland,Wetland,Forest,Forest
9721,Forest,Cropland,Wetland,Water,Wetland,Forest,Water,Water
9722,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9723,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9724,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
9725,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9726,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
9727,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
9728,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9729,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9730,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
9731,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9732,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9733,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9734,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9735,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9736,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9737,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9738,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9739,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9740,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9741,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9742,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9743,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9744,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9745,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9746,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9747,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9748,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
9749,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9750,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
9751,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9752,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9753,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
9754,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9755,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9756,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9757,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9758,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
9759,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9760,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9761,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9762,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
9763,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
9764,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
9765,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
9766,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
9767,Forest,Cropland,Water,NULL,Water,NULL,Grassland,Forest
9768,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Bareland
9769,Forest,Cropland,Water,NULL,Water,NULL,Forest,Grassland
9770,Forest,Cropland,Water,NULL,Water,NULL,Forest,Forest
9771,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
9772,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Water
9773,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
9774,Forest,Cropland,Water,NULL,Water,Grassland,Shrubland,Grassland
9775,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
9776,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
9777,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,NULL
9778,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
9779,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Bareland
9780,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Water
9781,Forest,Cropland,Water,NULL,Water,Grassland,Bareland,NULL
9782,Forest,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
9783,Forest,Cropland,Water,NULL,Water,Grassland,Water,Grassland
9784,Forest,Cropland,Water,NULL,Water,Grassland,Water,Wetland
9785,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Forest
9786,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Grassland
9787,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Forest
9788,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
9789,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
9790,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
9791,Forest,Cropland,Water,NULL,Water,Wetland,Forest,Grassland
9792,Forest,Cropland,Water,NULL,Water,Wetland,Forest,Forest
9793,Forest,Cropland,Water,NULL,Water,Water,NULL,Grassland
9794,Forest,Cropland,Water,NULL,Water,Forest,NULL,Grassland
9795,Forest,Cropland,Water,NULL,Water,Forest,NULL,Forest
9796,Forest,Cropland,Water,NULL,Water,Forest,Forest,Forest
9797,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
9798,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
9799,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
9800,Forest,Cropland,Water,Non_Water,Water,NULL,Water,Wetland
9801,Forest,Cropland,Water,Non_Water,Water,Grassland,NULL,Grassland
9802,Forest,Cropland,Water,Non_Water,Water,Grassland,NULL,Wetland
9803,Forest,Cropland,Water,Non_Water,Water,Grassland,Water,Grassland
9804,Forest,Cropland,Water,Non_Water,Water,Grassland,Water,Wetland
9805,Forest,Cropland,Water,Non_Water,Water,Grassland,Water,Water
9806,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
9807,Forest,Cropland,Water,Non_Water,Water,Wetland,Forest,Wetland
9808,Forest,Cropland,Water,Non_Water,Water,Wetland,Forest,Water
9809,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
9810,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
9811,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
9812,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
9813,Forest,Cropland,Water,Water,Water,Grassland,NULL,Water
9814,Forest,Cropland,Water,Water,Water,Grassland,NULL,Forest
9815,Forest,Cropland,Water,Water,Water,Grassland,Grassland,NULL
9816,Forest,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
9817,Forest,Cropland,Water,Water,Water,Grassland,Water,Wetland
9818,Forest,Cropland,Water,Water,Water,Grassland,Water,Water
9819,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
9820,Forest,Cropland,Water,Water,Water,Bareland,NULL,Forest
9821,Forest,Cropland,Water,Water,Water,Water,Forest,Water
9822,Forest,Cropland,Water,Water,Water,Forest,Water,Water
9823,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9824,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9825,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9826,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9827,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
9828,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
9829,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
9830,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9831,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9832,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9833,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
9834,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9835,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9836,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9837,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
9838,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
9839,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
9840,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9841,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
9842,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9843,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
9844,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9845,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
9846,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9847,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
9848,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
9849,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9850,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9851,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9852,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
9853,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
9854,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
9855,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9856,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9857,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9858,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9859,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9860,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9861,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9862,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9863,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9864,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9865,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9866,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9867,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9868,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9869,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9870,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
9871,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
9872,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
9873,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
9874,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9875,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9876,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9877,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9878,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9879,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9880,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9881,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9882,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9883,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9884,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9885,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
9886,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9887,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
9888,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9889,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9890,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
9891,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9892,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
9893,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9894,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9895,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
9896,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Water
9897,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9898,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
9899,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9900,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
9901,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
9902,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
9903,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
9904,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9905,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
9906,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
9907,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
9908,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
9909,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9910,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
9911,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
9912,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
9913,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
9914,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
9915,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
9916,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
9917,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
9918,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
9919,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9920,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9921,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
9922,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9923,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
9924,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
9925,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
9926,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9927,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Cropland
9928,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
9929,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9930,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9931,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
9932,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9933,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9934,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9935,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
9936,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9937,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9938,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9939,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Water
9940,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9941,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
9942,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9943,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9944,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
9945,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
9946,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
9947,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Water
9948,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9949,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9950,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
9951,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
9952,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9953,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
9954,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9955,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9956,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
9957,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9958,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
9959,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
9960,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9961,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
9962,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9963,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
9964,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Water
9965,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9966,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Water
9967,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
9968,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9969,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9970,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
9971,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Water
9972,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9973,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9974,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
9975,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9976,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
9977,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9978,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
9979,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9980,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9981,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9982,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9983,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9984,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
9985,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Water
9986,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9987,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
9988,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9989,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9990,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
9991,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9992,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9993,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9994,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9995,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
9996,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
9997,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9998,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9999,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10000,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10001,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10002,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
10003,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
10004,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
10005,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10006,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10007,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
10008,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
10009,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10010,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
10011,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10012,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
10013,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
10014,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10015,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
10016,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10017,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
